Node Number	Shear Stress (MPa)
22228	-0.41261
22229	-0.53121
22230	-0.44043
22231	-0.33523
22232	-0.51507
22233	-0.3933
22234	7.8471e-002
22235	0.1242
22236	0.13135
22237	0.26278
22238	0.31162
22239	-0.2097
22240	-0.17487
22241	-0.13727
22242	-0.18902
22243	-0.14375
22244	-0.17059
22245	-0.17961
22246	0.10078
22247	0.15239
22248	0.18668
22249	8.6045e-002
22250	-9.5869e-003
22251	0.12235
22252	-0.73648
22253	-0.55017
22254	-0.53048
22255	-0.30362
22256	-0.24157
22257	-0.13653
22258	-0.12652
22259	-0.18414
22260	-0.20272
22261	-9.9527e-002
22262	-8.8877e-002
22263	-3.3637e-002
22264	-1.3832e-002
22265	-7.0607e-002
22266	-3.3788e-002
22267	-7.2111e-002
22268	-3.4383e-002
22269	-5.5847e-002
22270	-5.7136e-002
22271	-7.4413e-002
22272	9.9997e-002
22273	0.25238
22274	0.11245
22275	0.1785
22276	-0.15597
22277	-9.7792e-002
22278	-6.5698e-002
22279	-0.11257
22280	-8.9702e-002
22281	-9.0824e-002
22282	-0.10887
22283	-3.5965e-002
22284	-7.411e-002
22285	-8.4217e-002
22286	0.19447
22287	8.3636e-002
22288	-1.5096e-003
22289	0.23164
22290	-5.0323e-002
22291	-7.917e-002
22292	-5.868e-002
22293	-5.3821e-002
22294	-5.5251e-002
22295	-6.7744e-002
22296	-7.3023e-002
22297	-6.1337e-002
22298	-6.3578e-002
22299	-7.3684e-002
22300	-0.25259
22301	-0.22117
22302	-0.24975
22303	-0.21772
22304	-0.25004
22305	-0.22072
22306	-0.25771
22307	-5.4695e-002
22308	-7.895e-002
22309	-8.246e-002
22310	-6.3052e-002
22311	-5.7438e-002
22312	-7.7395e-002
22313	-6.5709e-002
22314	-7.0373e-002
22315	-0.16823
22316	-0.34782
22317	-0.31937
22318	-0.13335
22319	-0.19357
22320	-0.20793
22321	-0.16394
22322	-0.17842
22323	-0.20861
22324	-0.24874
22325	-0.24785
22326	-0.30442
22327	1.1223
22328	-0.28243
22329	-0.24947
22330	-7.6995e-002
22331	-0.30141
22332	-0.26083
22333	-0.16764
22334	-0.34132
22335	-0.24832
22336	-0.2734
22337	5.3345e-002
22338	0.10451
22339	-2.0912e-002
22340	0.6111
22341	0.58324
22342	1.5754
22343	1.573
22344	0.86077
22345	-0.27721
22346	-0.26798
22347	-0.2647
22348	-0.27998
22349	-0.35742
22350	-0.26573
22351	-0.23913
22352	-0.26156
22353	-0.31029
22354	-0.30274
22355	-0.17649
22356	-0.11891
22357	-8.8377e-002
22358	-9.1875e-002
22359	-0.40711
22360	-0.25729
22361	-0.24292
22362	-0.40336
22363	-0.44694
22364	-0.41836
22365	-0.34699
22366	-6.3099e-002
22367	-5.3157e-002
22368	-5.2023e-002
22369	-5.4481e-002
22370	-3.8583e-002
22371	1.5506e-002
22372	-3.2969e-002
22373	-3.3724e-002
22374	-3.5153e-002
22375	-4.124e-002
22376	1.2821
22377	1.7405
22378	1.1829
22379	1.1365
22380	1.87
22381	1.2566
22382	-0.11377
22383	-0.11329
22384	0.40011
22385	-0.47937
22386	0.89752
22387	-0.65146
22388	0.90126
22389	0.37443
22390	0.87043
22391	0.2135
22392	0.76282
22393	1.1149
22394	0.38011
22395	0.49512
22396	0.81832
22397	1.0319
22398	0.11966
22399	0.398
22400	1.2016
22401	6.139e-002
22402	-1.0261
22403	-0.17204
22404	0.27574
22405	-0.10415
22406	-0.99539
22407	-0.98648
22408	-1.3271
22409	-0.67961
22410	-0.16424
22411	-0.51346
22412	-0.33633
22413	-6.4588e-002
22414	-4.7416e-002
22415	0.18877
22416	-0.83694
22417	0.22044
22418	1.4681
22419	0.17185
22420	1.1827
22421	1.6672
22422	0.39584
22423	-0.36631
22424	1.1864
22425	0.30999
22426	0.74392
22427	-0.33346
22428	-1.2065
22429	-0.73489
22430	-0.25943
22431	-1.3226
22432	-1.0101
22433	-0.73433
22434	-1.4154
22435	-0.97453
22436	-0.24806
22437	0.15447
22438	-0.73677
22439	-0.65192
22440	0.26156
22441	-1.3431
22442	-0.72786
22443	-0.53647
22444	1.4686
22445	1.9622
22446	2.9639
22447	2.2066
22448	2.5584
22449	1.6926
22450	2.4831
22451	2.9494
22452	2.6818
22453	2.0407
22454	0.85331
22455	0.39161
22456	1.4295
22457	0.18476
22458	0.53495
22459	0.17596
22460	0.28036
22461	-0.44451
22462	-3.8118e-002
22463	-0.60791
22464	0.31803
22465	0.11772
22466	0.2976
22467	0.15767
22468	0.1547
22469	0.66591
22470	0.39632
22471	1.1869
22472	0.87596
22473	1.3855
22474	0.66006
22475	5.9067e-002
22476	0.27392
22477	3.103e-002
22478	9.547e-002
22479	0.14402
22480	0.19837
22481	5.246e-002
22482	0.13413
22483	4.1706e-002
22484	8.8371e-002
22485	0.17511
22486	-0.36761
22487	0.23128
22488	0.63748
22489	1.0243
22490	5.2059e-002
22491	1.0353
22492	0.47227
22493	0.89672
22494	0.78423
22495	-0.31523
22496	-0.4613
22497	-0.50488
22498	-0.36311
22499	-0.36703
22500	-0.37854
22501	-0.40493
22502	-0.4701
22503	-0.36449
22504	-0.10987
22505	4.0622e-002
22506	-0.33598
22507	-0.28898
22508	-9.7519e-002
22509	-0.10407
22510	-1.9744e-002
22511	-0.4819
22512	-0.29192
22513	-0.22109
22514	-0.16812
22515	-0.4034
22516	-0.34143
22517	0.25005
22518	0.12973
22519	0.43731
22520	-0.25705
22521	-0.33755
22522	-0.58996
22523	-0.42288
22524	-0.54148
22525	-0.24301
22526	-0.45071
22527	-0.52535
22528	-0.39603
22529	-0.4824
22530	-2.8054e-002
22531	-0.58489
22532	-0.52291
22533	0.6554
22534	0.45423
22535	0.66763
22536	0.44438
22537	0.8982
22538	0.21283
22539	0.3387
22540	1.285
22541	0.77892
22542	-1.032
22543	-0.91863
22544	-0.55344
22545	-0.77654
22546	-1.2602
22547	-0.45743
22548	-0.27777
22549	-0.2025
22550	-0.19293
22551	0.11842
22552	0.36619
22553	0.10076
22554	3.1668e-002
22555	0.2779
22556	0.2263
22557	0.12494
22558	0.11135
22559	0.18721
22560	0.36851
22561	0.138
22562	-6.8353e-002
22563	-0.12564
22564	-0.11261
22565	2.125e-002
22566	-4.6924e-002
22567	-9.4985e-002
22568	-1.1012e-002
22569	-0.19707
22570	7.573e-002
22571	6.7775e-002
22572	0.20234
22573	-0.11838
22574	0.20975
22575	-2.8561e-002
22576	-0.13607
22577	-0.13378
22578	-0.17251
22579	-6.0205e-002
22580	-0.2106
22581	-0.29275
22582	-0.37223
22583	-0.26007
22584	-0.13859
22585	-0.24718
22586	-0.17947
22587	-0.14429
22588	-0.22859
22589	-0.25263
22590	-0.65264
22591	0.13385
22592	-0.84034
22593	-0.52784
22594	-0.31721
22595	-0.33513
22596	-0.4232
22597	-0.2698
22598	-0.34364
22599	-0.31604
22600	-0.19971
22601	-0.22713
22602	2.7978e-003
22603	-0.15488
22604	-7.1533e-002
22605	-0.13725
22606	-3.1693e-002
22607	-0.11971
22608	-0.16698
22609	4.8064e-002
22610	4.1909e-002
22611	0.11965
22612	7.2241e-002
22613	-0.12517
22614	8.8434e-002
22615	5.8653e-002
22616	-0.18906
22617	-8.6035e-002
22618	-0.16312
22619	-0.11487
22620	-0.15004
22621	-0.13348
22622	-0.20717
22623	-0.1698
22624	-0.24518
22625	-0.25692
22626	-0.21417
22627	-0.19653
22628	-4.5988e-002
22629	-0.25886
22630	-3.0847e-002
22631	-0.26111
22632	-0.23415
22633	0.81543
22634	0.67588
22635	0.66851
22636	0.69703
22637	1.336
22638	0.89509
22639	0.97753
22640	1.494
22641	-0.11322
22642	-0.12489
22643	-0.16323
22644	-0.21182
22645	-0.19213
22646	-0.12702
22647	6.8664e-002
22648	4.1678e-002
22649	3.3599e-002
22650	0.20696
22651	0.1653
22652	-0.21086
22653	-0.19365
22654	-0.1877
22655	-0.22001
22656	-0.20202
22657	-0.21505
22658	-0.22768
22659	-0.72358
22660	-0.5366
22661	-0.30643
22662	-0.71074
22663	-0.64808
22664	-0.11736
22665	-0.10351
22666	-8.0781e-002
22667	-8.02e-002
22668	-8.5479e-002
22669	-0.10683
22670	-7.8457e-002
22671	-0.24785
22672	-0.26639
22673	-0.23488
22674	-0.26643
22675	-0.20743
22676	-0.22704
22677	-0.12533
22678	-0.47351
22679	0.33911
22680	3.1657e-002
22681	0.99594
22682	0.5866
22683	0.99358
22684	-0.31524
22685	0.34796
22686	-0.50851
22687	0.36094
22688	0.25697
22689	-2.9181e-002
22690	0.41628
22691	-0.16361
22692	-0.12377
22693	-0.12784
22694	-0.21071
22695	-0.14558
22696	-0.15994
22697	-0.1466
22698	-0.19712
22699	-0.1259
22700	-0.21139
22701	-0.14903
22702	-0.19985
22703	0.88503
22704	0.72411
22705	0.77944
22706	0.77609
22707	0.50563
22708	0.40948
22709	0.64881
22710	0.68063
22711	0.39983
22712	0.37218
22713	0.69575
22714	0.30415
22715	0.44113
22716	0.71586
22717	0.72045
22718	0.487
22719	0.47147
22720	-1.0048
22721	-0.41794
22722	-1.2018
22723	-0.58386
22724	-0.90404
22725	-0.64802
22726	0.44113
22727	0.35505
22728	-0.75192
22729	-0.60681
22730	-0.24162
22731	-0.26154
22732	-0.5232
22733	-0.41934
22734	-0.48404
22735	-0.35699
22736	-0.68507
22737	-0.56647
22738	-0.42099
22739	-0.60329
22740	-0.67036
22741	-0.50717
22742	-0.62046
22743	4.4708e-002
22744	-0.32689
22745	-4.0567e-002
22746	-0.35041
22747	-0.27989
22748	-0.48146
22749	-0.28488
22750	-0.11232
22751	-0.97661
22752	-0.82539
22753	-0.45934
22754	-0.8057
22755	-0.86345
22756	7.525e-002
22757	-0.27708
22758	-0.25471
22759	0.2051
22760	3.4196e-002
22761	-0.31246
22762	-2.9627e-002
22763	-0.26516
22764	-0.22742
22765	-0.2427
22766	-0.20779
22767	-0.20185
22768	-0.22428
22769	-0.18937
22770	-0.19839
22771	-9.6425e-003
22772	7.5865e-002
22773	0.18974
22774	0.26677
22775	0.14869
22776	-9.6293e-003
22777	0.59697
22778	0.51266
22779	0.53927
22780	0.58456
22781	0.80763
22782	0.41295
22783	0.63337
22784	0.45515
22785	0.76001
22786	0.48039
22787	0.30474
22788	0.14735
22789	0.722
22790	0.51562
22791	0.62947
22792	0.38177
22793	0.54646
22794	0.32222
22795	0.6019
22796	0.71054
22797	0.53629
22798	0.38331
22799	0.46152
22800	-0.3016
22801	-0.32034
22802	-0.32603
22803	-0.18657
22804	-0.34954
22805	-0.27031
22806	-0.27275
22807	-0.29233
22808	0.23038
22809	0.30822
22810	0.40316
22811	0.28199
22812	0.45198
22813	0.31628
22814	0.299
22815	0.18598
22816	0.12449
22817	0.45498
22818	0.76101
22819	0.48723
22820	0.65187
22821	0.30318
22822	0.65654
22823	0.77995
22824	0.34583
22825	0.76213
22826	0.51315
22827	0.21315
22828	0.3223
22829	7.7964e-002
22830	0.18383
22831	0.2393
22832	0.23542
22833	0.13478
22834	5.507e-002
22835	0.25309
22836	0.20087
22837	5.5554e-002
22838	-9.5344e-003
22839	9.8962e-002
22840	1.5258e-002
22841	-4.6307e-002
22842	3.5063e-002
22843	5.4353e-002
22844	8.2426e-002
22845	0.17308
22846	1.4512e-002
22847	-3.9835e-002
22848	0.1811
22849	-8.603e-002
22850	-8.4895e-002
22851	-8.7353e-002
22852	-7.1456e-002
22853	-6.5842e-002
22854	-9.3489e-002
22855	0.41922
22856	0.27983
22857	1.2229
22858	1.4571
22859	1.4469
22860	-6.1705e-002
22861	-0.16029
22862	-0.20001
22863	-0.16829
22864	-0.15103
22865	-0.19434
22866	-0.18444
22867	-0.20431
22868	-0.16581
22869	-0.17096
22870	-0.20613
22871	-0.22341
22872	-0.17706
22873	-0.17336
22874	-0.22443
22875	-0.20027
22876	-0.18337
22877	2.3983e-002
22878	-7.3623e-002
22879	-0.10687
22880	9.1205e-002
22881	8.8092e-002
22882	4.5028e-002
22883	-3.6308e-002
22884	4.3828e-002
22885	7.3012e-002
22886	0.12215
22887	1.4276e-002
22888	1.026e-002
22889	-3.4981e-002
22890	0.42893
22891	0.27595
22892	0.10649
22893	7.0218e-002
22894	5.7433e-002
22895	-3.8198e-002
22896	7.4658e-003
22897	-3.7775e-002
22898	9.3736e-002
22899	-0.20223
22900	-0.27208
22901	-0.35023
22902	-0.31107
22903	-0.22763
22904	-0.46362
22905	-0.21959
22906	-0.3342
22907	-0.44749
22908	-0.7903
22909	-0.2745
22910	-0.42425
22911	-0.247
22912	-0.84081
22913	-0.58478
22914	-9.6845e-002
22915	-0.12725
22916	1.9802e-002
22917	-9.7251e-002
22918	-0.11173
22919	1.1534e-002
22920	-0.18206
22921	-8.1793e-002
22922	-0.23774
22923	-9.4487e-002
22924	-7.7705e-002
22925	-9.4126e-002
22926	-3.8951e-002
22927	-6.3596e-002
22928	-9.9632e-002
22929	-5.7517e-002
22930	-5.0579e-002
22931	-0.12227
22932	-0.13529
22933	-6.7451e-002
22934	-0.17715
22935	-0.12361
22936	-0.11496
22937	-9.2871e-002
22938	-5.4117e-002
22939	-3.8303e-002
22940	-0.10103
22941	-0.13713
22942	-0.15104
22943	-0.25511
22944	-0.21467
22945	-0.47597
22946	-0.41522
22947	-0.33315
22948	-0.35806
22949	-0.51796
22950	-0.44751
22951	-0.45628
22952	-0.48938
22953	-0.5206
22954	-0.4936
22955	-0.47176
22956	-0.41879
22957	-0.43257
22958	1.4039
22959	0.88989
22960	0.78417
22961	1.3695
22962	1.8791
22963	-1.6964
22964	-2.7082
22965	-0.9984
22966	-0.20539
22967	-0.75741
22968	-0.99122
22969	-1.7134
22970	-0.44545
22971	-1.8062
22972	-1.6248
22973	-0.61236
22974	-0.29348
22975	-1.1564
22976	-1.8125
22977	-1.5
22978	-0.54458
22979	0.44703
22980	1.1433
22981	0.74242
22982	0.46719
22983	-0.24548
22984	0.28949
22985	1.5614
22986	-0.76704
22987	0.95749
22988	1.0776
22989	0.47381
22990	0.31066
22991	-0.82959
22992	-0.77967
22993	1.6965
22994	1.7003
22995	1.1735
22996	0.60906
22997	1.1639
22998	0.68097
22999	1.4109
23000	0.38597
23001	0.71514
23002	0.99604
23003	0.62809
23004	0.10945
23005	0.16802
23006	2.5304e-002
23007	0.14811
23008	0.23992
23009	6.5563e-002
23010	6.5144e-002
23011	0.2741
23012	2.59e-002
23013	0.18704
23014	-0.26757
23015	-0.92927
23016	-0.62503
23017	0.74024
23018	0.88572
23019	1.8391
23020	1.6298
23021	-0.43717
23022	-0.19031
23023	-0.17928
23024	-5.8816e-002
23025	-5.5838e-002
23026	-0.65131
23027	-0.3635
23028	-0.60287
23029	0.15359
23030	-0.62608
23031	-0.16975
23032	-0.33471
23033	-0.34943
23034	-0.33978
23035	-0.35264
23036	-0.36675
23037	-0.36114
23038	-0.31675
23039	-0.37465
23040	-0.31553
23041	-0.37199
23042	-0.44162
23043	-0.66759
23044	-1.0222
23045	-1.7757
23046	-1.3293
23047	-1.025
23048	-0.77501
23049	-0.45984
23050	-0.2001
23051	-0.33267
23052	-0.42074
23053	-0.48781
23054	-0.37568
23055	-0.19725
23056	-0.35468
23057	-0.11238
23058	-0.31805
23059	-8.6145e-002
23060	-0.27309
23061	-0.31361
23062	-0.25122
23063	-0.27663
23064	-0.18967
23065	-0.75535
23066	-0.46638
23067	1.4827
23068	1.8777
23069	1.7404
23070	0.39234
23071	-0.53336
23072	-0.63851
23073	-0.9228
23074	-0.29324
23075	-0.45861
23076	-0.19674
23077	-0.2077
23078	-0.19349
23079	-0.2212
23080	-0.20773
23081	-0.21985
23082	-0.20186
23083	-0.43227
23084	-0.44104
23085	-0.37161
23086	-0.50536
23087	-0.47836
23088	-0.43005
23089	-0.35802
23090	-0.37229
23091	-0.36076
23092	-0.41733
23093	-0.71796
23094	-0.43366
23095	-0.30343
23096	-0.36113
23097	-0.70774
23098	-0.18376
23099	-4.6308e-002
23100	-0.30073
23101	-9.3282e-003
23102	-8.7231e-002
23103	7.4017e-002
23104	-7.6163e-002
23105	2.2077e-002
23106	-0.13205
23107	0.21337
23108	-1.8185e-003
23109	-1.89e-002
23110	1.0373e-003
23111	-6.1407e-002
23112	-0.20329
23113	-0.52076
23114	-0.22282
23115	-0.32973
23116	-8.6399e-002
23117	-0.17257
23118	-8.7734e-002
23119	-5.0028e-002
23120	0.29679
23121	0.44646
23122	0.62687
23123	0.78279
23124	0.63102
23125	0.40362
23126	0.85744
23127	0.42996
23128	0.65073
23129	0.43915
23130	0.52947
23131	0.61452
23132	0.49985
23133	0.55182
23134	0.44714
23135	0.15836
23136	9.1242e-002
23137	0.1677
23138	-0.28207
23139	-0.4134
23140	-0.39578
23141	-4.6714e-003
23142	-6.4894e-002
23143	-5.1808e-002
23144	-3.5256e-002
23145	1.2484e-002
23146	-0.19556
23147	-0.11075
23148	-0.19623
23149	-0.13388
23150	-4.189e-002
23151	-0.2663
23152	0.12282
23153	1.9411e-002
23154	0.12711
23155	-0.13254
23156	-0.29551
23157	-0.30621
23158	-5.7419e-002
23159	-0.46647
23160	-0.77686
23161	-0.91898
23162	-1.2138
23163	-0.74713
23164	0.93099
23165	0.52745
23166	0.47063
23167	0.8636
23168	0.76818
23169	0.87682
23170	0.95629
23171	0.52435
23172	0.77106
23173	0.9023
23174	0.47316
23175	0.92686
23176	0.66199
23177	0.55364
23178	0.28948
23179	0.43299
23180	0.27359
23181	0.19294
23182	0.22165
23183	-0.1734
23184	-9.907e-002
23185	-0.12121
23186	-9.8374e-002
23187	-0.12769
23188	-0.11993
23189	-0.20417
23190	-9.4909e-002
23191	6.7493e-002
23192	0.146
23193	0.62244
23194	1.0173
23195	0.74677
23196	2.01e-002
23197	-0.23566
23198	-0.22234
23199	-0.25334
23200	-0.13451
23201	-8.1694e-002
23202	-0.21875
23203	-2.7574e-002
23204	0.50751
23205	0.22507
23206	0.27405
23207	-1.4252e-002
23208	-4.5258e-002
23209	0.26107
23210	0.25852
23211	0.12639
23212	-0.25304
23213	-0.13916
23214	-0.49149
23215	-0.46912
23216	-0.18021
23217	-0.33853
23218	0.40433
23219	0.67548
23220	0.76087
23221	0.496
23222	0.21463
23223	4.8064e-002
23224	0.34537
23225	-3.3222e-003
23226	-0.19629
23227	4.5329e-003
23228	6.7421e-002
23229	-1.1715e-002
23230	6.8421e-002
23231	0.18715
23232	0.14674
23233	0.2042
23234	-2.5768e-002
23235	0.30347
23236	0.42977
23237	0.25816
23238	0.30056
23239	0.30036
23240	0.30361
23241	0.60522
23242	-7.59e-002
23243	-0.20234
23244	-1.3207e-002
23245	0.32456
23246	5.1863e-002
23247	0.16122
23248	-0.18223
23249	0.37458
23250	-0.12055
23251	0.49703
23252	0.14868
23253	-0.48957
23254	-0.38077
23255	-8.9373e-002
23256	-7.9486e-002
23257	-0.1864
23258	-9.7328e-002
23259	-7.6803e-002
23260	-1.5958e-002
23261	3.3324e-003
23262	5.7231e-002
23263	8.0816e-003
23264	8.1213e-002
23265	0.1399
23266	0.23056
23267	1.764e-002
23268	0.21851
23269	0.15831
23270	5.5629e-002
23271	2.2381e-002
23272	-7.4954e-002
23273	-5.59e-002
23274	-0.1257
23275	0.8096
23276	0.58578
23277	0.56535
23278	0.41993
23279	-0.10318
23280	-9.9462e-002
23281	-0.10468
23282	-0.12385
23283	-8.842e-002
23284	-0.13386
23285	-0.10699
23286	8.8346e-003
23287	5.6198e-002
23288	0.14685
23289	-1.1716e-002
23290	-3.318e-002
23291	-3.447e-002
23292	-3.5787e-002
23293	-5.1746e-002
23294	0.12861
23295	0.31317
23296	8.577e-002
23297	-0.13449
23298	-0.14953
23299	-0.13794
23300	-0.18876
23301	-0.16095
23302	-0.2
23303	-0.16403
23304	-0.26073
23305	-0.27452
23306	-8.383e-002
23307	-6.1181e-002
23308	-0.16696
23309	-0.11734
23310	-0.11186
23311	-0.12917
23312	-0.18505
23313	-0.17804
23314	-0.14654
23315	-0.12295
23316	-0.11909
23317	1.6243
23318	1.6459
23319	0.94821
23320	1.4982
23321	1.1219
23322	0.96442
23323	1.4385
23324	1.794
23325	1.883
23326	0.92914
23327	1.1189
23328	1.4154
23329	-0.38115
23330	-0.26569
23331	-1.514
23332	0.39494
23333	1.2234e-002
23334	-0.167
23335	0.12724
23336	-0.38825
23337	-0.67254
23338	0.78904
23339	-0.20835
23340	0.82327
23341	-0.55124
23342	-0.33516
23343	0.57381
23344	0.88971
23345	2.6782e-002
23346	-0.76327
23347	0.63861
23348	0.78324
23349	0.4599
23350	-1.4244
23351	-0.89977
23352	-1.2473
23353	-1.5923
23354	-2.1138
23355	-0.72217
23356	-1.7479
23357	-0.13622
23358	0.8078
23359	0.77275
23360	0.85978
23361	-0.29714
23362	-0.60272
23363	-0.33219
23364	-1.6693
23365	0.39174
23366	-0.17805
23367	-0.33454
23368	-0.36151
23369	-0.31151
23370	-0.31029
23371	-0.29177
23372	-0.12821
23373	0.68389
23374	0.67363
23375	-0.35131
23376	-0.83494
23377	0.10061
23378	3.591e-002
23379	-0.21057
23380	9.8965e-002
23381	0.57669
23382	1.0524
23383	8.4133e-002
23384	0.18854
23385	6.821e-002
23386	-0.23566
23387	-0.54279
23388	-0.23855
23389	0.2503
23390	7.5943e-002
23391	4.1982e-002
23392	0.22008
23393	1.0959e-003
23394	3.6279e-002
23395	0.19742
23396	-1.4791
23397	-1.2301
23398	-0.85905
23399	-0.70861
23400	-1.5588
23401	0.79263
23402	0.18488
23403	-3.4155e-002
23404	1.4398e-002
23405	-5.2352e-002
23406	4.502e-003
23407	-8.7918e-002
23408	-4.1253e-002
23409	-0.20253
23410	-0.40736
23411	-1.67e-002
23412	-0.32864
23413	-0.51183
23414	8.2541e-002
23415	0.20808
23416	6.5708e-002
23417	9.3131e-002
23418	0.61296
23419	0.15102
23420	0.10415
23421	2.1127e-002
23422	0.17157
23423	0.2435
23424	1.123e-002
23425	0.30239
23426	3.1167e-002
23427	-3.1277e-002
23428	-0.2235
23429	-0.14713
23430	-0.184
23431	-0.19321
23432	-0.29748
23433	-0.20925
23434	-0.20169
23435	-0.19679
23436	-0.26673
23437	-0.23781
23438	-0.2566
23439	-0.15798
23440	-7.464e-002
23441	-0.32626
23442	-0.27938
23443	-0.26685
23444	-0.24447
23445	-0.23853
23446	-0.27298
23447	-0.23507
23448	-6.9815e-002
23449	0.40445
23450	0.63102
23451	1.23
23452	1.3383
23453	0.97986
23454	0.57215
23455	0.57392
23456	0.4841
23457	-0.10109
23458	-0.17061
23459	9.2923e-002
23460	-0.12992
23461	-0.16509
23462	-3.4016e-002
23463	-0.22222
23464	-0.10678
23465	-0.2153
23466	-2.8571e-002
23467	-3.0329e-002
23468	-6.8998e-003
23469	-2.9425e-002
23470	-3.6031e-002
23471	-0.11287
23472	-0.24659
23473	-0.16214
23474	-6.3017e-002
23475	-4.1966e-002
23476	-9.3425e-002
23477	-4.5239e-003
23478	0.1314
23479	-0.60382
23480	-0.24214
23481	-0.30375
23482	-0.25414
23483	-0.12388
23484	-0.33158
23485	-0.25263
23486	-0.23989
23487	-0.22537
23488	-0.2769
23489	0.93121
23490	0.25161
23491	0.46969
23492	0.11924
23493	-1.4606e-002
23494	0.44973
23495	0.31588
23496	0.61904
23497	0.28573
23498	0.38322
23499	0.68053
23500	0.13887
23501	5.8562e-002
23502	0.11916
23503	0.12221
23504	-6.4864e-002
23505	-0.12519
23506	0.16424
23507	0.14454
23508	0.202
23509	0.21322
23510	0.18252
23511	-5.9344e-002
23512	-5.2193e-002
23513	0.12808
23514	0.39129
23515	0.24839
23516	-0.40972
23517	-0.35851
23518	-0.60654
23519	8.9745e-002
23520	0.14864
23521	-0.3834
23522	-0.41901
23523	-0.40512
23524	-5.2731e-002
23525	8.5111e-003
23526	6.0709e-002
23527	1.156e-002
23528	0.1389
23529	2.7461e-002
23530	-0.1348
23531	-0.13974
23532	-0.1622
23533	-0.12553
23534	-0.12543
23535	-0.12886
23536	-0.14032
23537	-0.18654
23538	-0.13447
23539	-0.11827
23540	-0.11387
23541	-0.11738
23542	-0.13403
23543	-0.11479
23544	-0.10366
23545	-0.15711
23546	-0.22718
23547	-0.21566
23548	-0.22716
23549	-0.25283
23550	-0.1698
23551	-0.22031
23552	-0.2142
23553	-0.2328
23554	-0.1491
23555	-0.20026
23556	-0.10578
23557	-9.7134e-002
23558	-8.5542e-002
23559	-0.22411
23560	-0.38481
23561	-0.35623
23562	-0.28735
23563	-0.17157
23564	-0.20455
23565	-0.24267
23566	-0.20328
23567	-0.24075
23568	-0.50114
23569	-0.47256
23570	-0.50378
23571	-0.38896
23572	-0.42847
23573	-0.3748
23574	-0.46636
23575	-5.3755e-002
23576	-7.84e-002
23577	-0.13708
23578	0.12266
23579	0.19055
23580	7.5331e-002
23581	-0.6015
23582	-0.61585
23583	-0.14359
23584	-0.69179
23585	-1.0324
23586	-0.7319
23587	-1.8683
23588	-2.1021
23589	-3.6336
23590	-2.236
23591	-2.9171
23592	0.61183
23593	0.25675
23594	0.70221
23595	0.69886
23596	-0.89174
23597	-1.2205
23598	-0.84248
23599	-0.46302
23600	-0.34277
23601	-0.19852
23602	-8.5786e-002
23603	0.41397
23604	0.42138
23605	0.9535
23606	1.4658
23607	1.1116
23608	0.54905
23609	1.0271e-003
23610	0.4257
23611	-6.3927e-004
23612	5.7667e-002
23613	0.13412
23614	-0.12256
23615	2.4499e-002
23616	-3.3655e-002
23617	-0.10704
23618	-0.19053
23619	-7.7097e-002
23620	-1.2603e-002
23621	0.12332
23622	0.13131
23623	-0.21047
23624	-0.2468
23625	-0.23429
23626	-0.24467
23627	-0.21741
23628	-0.25937
23629	-0.26894
23630	0.1446
23631	-0.25302
23632	0.96214
23633	1.0548
23634	0.9204
23635	0.5717
23636	1.0485
23637	0.43204
23638	0.27264
23639	0.38179
23640	0.19199
23641	0.25563
23642	0.27603
23643	0.31258
23644	0.41615
23645	0.5253
23646	0.3355
23647	0.39914
23648	0.70076
23649	0.70321
23650	-3.3916e-002
23651	-4.2546e-002
23652	-6.2905e-003
23653	-5.5521e-002
23654	-0.12457
23655	-1.2915e-002
23656	-2.3225e-002
23657	-5.1369e-002
23658	-0.10655
23659	-9.9339e-002
23660	-0.10285
23661	-7.7827e-002
23662	-8.9134e-002
23663	-0.10547
23664	-7.089e-002
23665	-0.14258
23666	-0.38402
23667	-0.28407
23668	-0.28657
23669	0.36591
23670	0.12157
23671	0.20481
23672	0.26015
23673	0.29669
23674	0.24448
23675	0.16564
23676	0.6513
23677	0.21955
23678	0.21935
23679	0.52422
23680	0.16817
23681	-6.4062e-002
23682	-0.13744
23683	-0.22094
23684	-0.1075
23685	-0.26345
23686	1.4245
23687	0.96051
23688	0.5778
23689	1.2006
23690	0.39857
23691	1.0447
23692	0.92944
23693	0.25261
23694	0.71052
23695	-0.17825
23696	-0.51614
23697	-0.54735
23698	-0.44477
23699	-0.50994
23700	-0.44726
23701	-0.25753
23702	-0.2947
23703	-0.26218
23704	-0.27466
23705	-0.24212
23706	-8.3136e-002
23707	-8.6646e-002
23708	-0.1033
23709	-0.13628
23710	-9.9501e-002
23711	-0.13514
23712	-0.12094
23713	-0.13573
23714	-0.17132
23715	-0.16255
23716	-0.12588
23717	-0.12921
23718	-0.14332
23719	-0.13343
23720	-1.5984e-002
23721	-0.12742
23722	-6.7579e-002
23723	-2.6892e-002
23724	6.9011e-002
23725	7.4456e-002
23726	-0.21185
23727	-0.28106
23728	-0.19284
23729	-0.18528
23730	-0.21187
23731	-0.25031
23732	0.31227
23733	0.22925
23734	0.28359
23735	0.37969
23736	0.21935
23737	0.51051
23738	0.1524
23739	0.10632
23740	3.8777e-002
23741	-0.10541
23742	0.23929
23743	-0.73362
23744	-0.80937
23745	-1.509
23746	-0.7922
23747	-1.9477
23748	-0.55602
