Node Number	Shear Stress (Pa)
4831	1.9806e+006
4832	-51900
4833	2.3061e+006
4834	8.588e+005
4835	9.0139e+005
4836	1.176e+006
4837	1.0098e+006
4838	3.1071e+006
4839	3.0705e+006
4840	2.2121e+006
4841	1.6232e+006
4842	1.6658e+006
4843	1.2351e+006
4844	1.7742e+006
4845	3.3707e+006
4846	3.4326e+006
4847	3.7749e+006
4848	3.7059e+006
4849	2.5742e+006
4850	1.6643e+006
4851	1.5973e+006
4852	2.1363e+006
4853	2.5354e+006
4854	3.6762e+006
4855	9.236e+005
4856	2.4756e+006
4857	1.5657e+006
4858	2.0377e+006
4859	-1.7037e+006
4860	-1.261e+006
4861	-2.1923e+006
4862	-2.3884e+006
4863	-2.687e+006
4864	-2.1132e+006
4865	2.9531e+006
4866	1.7716e+006
4867	2.5272e+006
4868	8.2682e+006
4869	-3.4691e+005
4870	-3.68e+005
4871	-87288
4872	-1.2573e+006
4873	-1.794e+006
4874	-3.2877e+005
4875	-1.2203e+006
4876	5.2744e+005
4877	3.7652e+005
4878	6.4369e+005
4879	-7.9353e+005
4880	1.2034e+006
4881	1.314e+006
4882	1.0542e+006
4883	-3.8299e+005
4884	1.8164e+006
4885	1.5795e+006
4886	1.6748e+006
4887	1.7782e+006
4888	-1.1755e+005
4889	1.9598e+006
4890	2.2854e+006
4891	2.5483e+006
4892	2.4656e+006
4893	2.0223e+006
4894	2.1258e+006
4895	2.633e+006
4896	3.0667e+006
4897	2.8499e+006
4898	2.8335e+006
4899	2.51e+006
4900	3.8281e+006
4901	3.5466e+006
4902	3.3476e+006
4903	2.9677e+006
4904	5.3512e+006
4905	2.6442e+006
4906	3.9623e+006
4907	4.6063e+006
4908	4.2545e+006
4909	3.6933e+006
4910	3.6673e+006
4911	5.6969e+006
4912	4.952e+006
4913	4.7871e+006
4914	4.3055e+006
4915	4.0295e+006
4916	6.0591e+006
4917	5.3142e+006
4918	5.0615e+006
4919	4.4758e+006
4920	4.228e+006
4921	6.2294e+006
4922	8.1959e+006
4923	5.7935e+006
4924	5.4845e+006
4925	5.2557e+006
4926	4.8443e+006
4927	4.3321e+006
4928	8.3e+006
4929	5.8976e+006
4930	5.1182e+006
4931	4.9344e+006
4932	4.3487e+006
4933	9.2202e+006
4934	8.3901e+006
4935	6.0882e+006
4936	4.6544e+006
4937	3.8937e+006
4938	4.1211e+006
4939	8.9926e+006
4940	5.8606e+006
4941	3.9367e+006
4942	3.6575e+006
4943	8.7564e+006
4944	2.2736e+006
4945	3.176e+006
4946	2.4239e+006
4947	8.2749e+006
4948	8.7703e+006
4949	4.1664e+006
4950	8.8908e+005
4951	9.0562e+005
4952	2.4564e+006
4953	2.5285e+006
4954	-32010
4955	-8.5659e+005
4956	-2.1632e+005
4957	3.5542e+005
4958	1.5758e+005
4959	1.1394e+005
4960	-7.7755e+005
4961	-45008
4962	-3.2304e+005
4963	50856
4964	7221.8
4965	-8.8427e+005
4966	-3.0219e+005
4967	-72484
4968	-2.2931e+005
4969	-1.1631e+005
4970	1.4458e+005
4971	2.1331e+005
4972	-2.0846e+005
4973	-89875
4974	-2.3751e+005
4975	92112
4976	96310
4977	1.6704e+005
4978	-3.2966e+005
4979	-3.4686e+005
4980	48568
4981	-1.337e+005
4982	-2.2845e+005
4983	-3.8603e+005
4984	2.0012e+005
4985	3.2145e+005
4986	2.7085e+005
4987	-2.4305e+005
4988	-8485.6
4989	-1.9381e+005
4990	1.3047e+005
4991	3.5608e+005
4992	3.0548e+005
4993	-2.0842e+005
4994	5.9803e+005
4995	-1.1374e+005
4996	-2.855e+005
4997	2.1604e+005
4998	-49831
4999	38784
5000	-1.8248e+005
5001	3.0978e+005
5002	5.0634e+005
5003	-3.6884e+005
5004	2.0248e+005
5005	-7.8964e+005
5006	-1.9605e+005
5007	4.6895e+005
5008	5.6883e+005
5009	2.9621e+005
5010	4.9278e+005
5011	-5.9384e+005
5012	9.5694e+005
5013	-39060
5014	-1.0312e+006
5015	1.029e+006
5016	3.2729e+005
5017	-9.0849e+005
5018	-2.856e+005
5019	-8.8342e+005
5020	-3.7271e+006
5021	-1.2831e+006
5022	-1.0146e+006
5023	1.0456e+006
5024	-1.1074e+005
5025	-2.5741e+006
5026	-1.7204e+006
5027	-1.4818e+006
5028	-8.1652e+005
5029	-1.2806e+006
5030	-3.2971e+006
5031	-2.3057e+006
5032	-2.8385e+006
5033	-2.0671e+006
5034	-1.8659e+006
5035	-3.6316e+006
5036	-2.9762e+006
5037	-2.6984e+006
5038	-2.9344e+006
5039	-2.2047e+006
5040	-2.9927e+006
5041	-3.8415e+006
5042	-3.3534e+006
5043	-2.8952e+006
5044	-3.1312e+006
5045	-3.1895e+006
5046	-3.7849e+006
5047	-3.3665e+006
5048	-2.9114e+006
5049	-3.1443e+006
5050	-3.7822e+006
5051	-2.9095e+006
5052	-2.8417e+006
5053	-3.0745e+006
5054	-3.5947e+006
5055	-3.1778e+006
5056	-3.6724e+006
5057	-2.9766e+006
5058	-2.4725e+006
5059	-3.6618e+006
5060	-3.2448e+006
5061	-3.4468e+006
5062	-2.6103e+006
5063	-2.2957e+006
5064	-3.485e+006
5065	-3.9884e+006
5066	-3.068e+006
5067	-2.6273e+006
5068	-3.0871e+006
5069	-2.5615e+006
5070	-2.0836e+006
5071	-3.9396e+006
5072	-2.5785e+006
5073	-2.9616e+006
5074	-2.7029e+006
5075	-2.0866e+006
5076	-1.7727e+006
5077	-3.843e+006
5078	-3.6287e+006
5079	-2.6774e+006
5080	-2.6507e+006
5081	-2.4045e+006
5082	-2.0134e+006
5083	-1.6162e+006
5084	-3.7698e+006
5085	-2.6041e+006
5086	-1.8508e+006
5087	-1.5363e+006
5088	-1.3911e+006
5089	-3.5446e+006
5090	-3.2889e+006
5091	-2.3789e+006
5092	-1.4338e+006
5093	-1.2078e+006
5094	-9.1275e+005
5095	-2.9604e+006
5096	-7.2235e+005
5097	-8.2419e+005
5098	-4.1639e+006
5099	-2.8718e+006
5100	8.3542e+005
5101	1.8478e+006
5102	1.2424e+006
5103	7.5888e+006
5104	6.7913e+005
5105	3.1787e+006
5106	2.9849e+006
5107	2.9577e+006
5108	5.6897e+005
5109	9.8569e+005
5110	4.2243e+005
5111	2.7282e+006
5112	2.701e+006
5113	4.5462e+005
5114	9.7595e+005
5115	7.382e+005
5116	1.2259e+006
5117	4.1269e+005
5118	2.2434e+006
5119	2.7184e+006
5120	1.7749e+006
5121	2.6913e+006
5122	3.3451e+005
5123	6.3359e+005
5124	5.9912e+005
5125	1.9438e+005
5126	3.0807e+005
5127	1.2781e+006
5128	2.1388e+006
5129	1.6703e+006
5130	2.2363e+005
5131	3.4545e+005
5132	5.8363e+005
5133	1.7888e+005
5134	1.2626e+006
5135	1.6548e+006
5136	9.8575e+005
5137	95239
5138	2.5007e+005
5139	3.0444e+005
5140	83499
5141	64978
5142	1.1672e+006
5143	2.5626e+005
5144	8.9037e+005
5145	-2108.7
5146	18584
5147	2.7143e+005
5148	31968
5149	-6.9405e+005
5150	2.2325e+005
5151	8.5736e+005
5152	-82950
5153	-45754
5154	-32370
5155	1.7392e+005
5156	-7.5839e+005
5157	-6.9728e+005
5158	-62257
5159	-2.013e+005
5160	-3.541e+006
5161	-2.249e+006
5162	1.5742e+005
5163	-7.7489e+005
5164	2.6617e+006
5165	1.3922e+006
5166	2.9179e+006
5167	7.781e+006
5168	3.4285e+006
5169	-6.9201e+005
5170	-4.8002e+005
5171	-5.0944e+005
5172	3.7318e+005
5173	2.6289e+005
5174	-1.8773e+005
5175	2.3996e+006
5176	1.1653e+006
5177	1.3334e+006
5178	6.6381e+006
5179	7.5542e+006
5180	3.2017e+006
5181	2.5526e+006
5182	1.2982e+006
5183	1.4579e+006
5184	6.6029e+006
5185	3.1665e+006
5186	2.8629e+006
5187	1.6461e+006
5188	2.0416e+006
5189	6.7912e+006
5190	5.75e+006
5191	3.026e+006
5192	3.1738e+006
5193	2.1637e+006
5194	2.2152e+006
5195	5.8721e+006
5196	4.6477e+006
5197	3.1481e+006
5198	3.6954e+006
5199	2.9079e+006
5200	2.404e+006
5201	4.8365e+006
5202	4.1522e+006
5203	3.2407e+006
5204	3.1346e+006
5205	5.1324e+006
5206	5.1692e+006
5207	3.6414e+006
5208	4.3601e+006
5209	3.6803e+006
5210	3.2587e+006
5211	5.2565e+006
5212	3.8706e+006
5213	4.3783e+006
5214	3.7641e+006
5215	3.5493e+006
5216	5.3403e+006
5217	4.7325e+006
5218	3.9544e+006
5219	3.8765e+006
5220	4.1765e+006
5221	3.7244e+006
5222	3.4837e+006
5223	4.6669e+006
5224	3.811e+006
5225	3.8286e+006
5226	3.5881e+006
5227	3.2168e+006
5228	4.5306e+006
5229	3.0886e+006
5230	3.6747e+006
5231	3.268e+006
5232	3.0069e+006
5233	3.0053e+006
5234	3.696e+006
5235	4.3191e+006
5236	2.877e+006
5237	2.5962e+006
5238	2.6579e+006
5239	2.2431e+006
5240	3.3469e+006
5241	1.8829e+006
5242	1.7597e+006
5243	1.9203e+006
5244	3.0241e+006
5245	2.3747e+006
5246	1.997e+006
5247	1.1582e+006
5248	1.3691e+006
5249	9.9268e+005
5250	1.9842e+006
5251	1.6065e+006
5252	4.9754e+005
5253	4.811e+005
5254	6.5858e+005
5255	1.6501e+006
5256	-97828
5257	1.5449e+005
5258	-67713
5259	9.0587e+005
5260	1.3235e+006
5261	3.0559e+005
5262	-5.587e+005
5263	-5.1616e+005
5264	-3.3647e+005
5265	6.3711e+005
5266	36825
5267	-7.7719e+005
5268	-7.0828e+005
5269	-6.8205e+005
5270	4.4499e+005
5271	-2.3988e+005
5272	-8.0973e+005
5273	-7.6821e+005
5274	-7.0842e+005
5275	2.5546e+005
5276	4.1862e+005
5277	-2.6625e+005
5278	-6.0392e+005
5279	-7.7438e+005
5280	2.4928e+005
5281	-3.1163e+005
5282	1.2969e+006
5283	6.893e+005
5284	1.391e+006
5285	-2.5998e+005
5286	1.5989e+006
5287	1.0813e+006
5288	1.783e+006
5289	1.1638e+006
5290	1.3204e+005
5291	2.2875e+006
5292	1.194e+006
5293	3.339e+005
5294	1.5759e+006
5295	1.0738e+006
5296	1.2179e+006
5297	2.1975e+006
5298	1.104e+006
5299	8.0436e+005
5300	1.6516e+006
5301	1.2849e+006
5302	2.2645e+006
5303	1.3862e+006
5304	1.171e+006
5305	8.7134e+005
5306	1.6428e+006
5307	1.2936e+006
5308	1.4288e+006
5309	2.1311e+006
5310	2.2732e+006
5311	1.3949e+006
5312	8.8005e+005
5313	1.205e+006
5314	1.4547e+006
5315	1.4113e+006
5316	2.1135e+006
5317	1.3774e+006
5318	1.1875e+006
5319	1.0049e+006
5320	1.2407e+006
5321	1.0477e+006
5322	1.0218e+006
5323	1.9429e+006
5324	1.484e+006
5325	1.2068e+006
5326	8.7651e+005
5327	1.0169e+006
5328	1.0573e+006
5329	5.709e+005
5330	7.6847e+005
5331	2.8034e+005
5332	1.2048e+006
5333	6.681e+005
5334	5.9728e+005
5335	5.3564e+005
5336	4.5915e+005
5337	7.7805e+005
5338	12115
5339	1.256e+005
5340	1.0501e+006
5341	3.2772e+005
5342	5.1335e+005
5343	3.0441e+005
5344	6.233e+005
5345	-4.2135e+005
5346	-5.6239e+005
5347	-2.7845e+005
5348	3.5098e+005
5349	-76320
5350	1.0931e+005
5351	-99635
5352	-3.8904e+006
5353	-2.2472e+006
5354	-4.7554e+006
5355	-1.1854e+007
5356	-5.3993e+006
5357	-2.6226e+006
5358	-1.5202e+006
5359	-1.1699e+006
5360	-1.4371e+006
5361	-7.7439e+006
5362	-1.1127e+007
5363	-4.6723e+006
5364	-1.6923e+006
5365	-6.2912e+005
5366	-7.203e+006
5367	-1.1655e+006
5368	-2.3956e+005
5369	-2.434e+005
5370	-6.8135e+006
5371	-2.7686e+006
5372	-7.159e+005
5373	-1.0619e+005
5374	2.1429e+005
5375	-4.731e+006
5376	-6.6763e+006
5377	-1.2212e+006
5378	-2.6314e+006
5379	-1661.5
5380	4.9866e+005
5381	5.2667e+005
5382	-4.4186e+006
5383	-9.0881e+005
5384	4.7479e+005
5385	9.0052e+005
5386	1.0814e+006
5387	-4.0168e+006
5388	-5.0696e+005
5389	6.3688e+005
5390	1.0667e+006
5391	1.156e+006
5392	-3.9422e+006
5393	-1.5729e+006
5394	-5.9623e+005
5395	-4.3236e+005
5396	7.8708e+005
5397	1.1542e+006
5398	1.2331e+006
5399	-1.4854e+006
5400	50485
5401	-5.0873e+005
5402	7.8559e+005
5403	1.1623e+006
5404	1.2958e+006
5405	-1.4227e+006
5406	1.1318e+005
5407	6.3734e+005
5408	1.0981e+006
5409	1.072e+006
5410	-1.4869e+006
5411	-1.6655e+006
5412	48997
5413	4.0753e+005
5414	7.5478e+005
5415	9.8796e+005
5416	-1.7496e+006
5417	-35067
5418	-2.8642e+005
5419	1.2903e+005
5420	6.0904e+005
5421	5.8312e+005
5422	-1.9712e+006
5423	-1.8953e+006
5424	-4.3217e+005
5425	-1.8881e+005
5426	1.3334e+005
5427	4.5036e+005
5428	-2.1039e+006
5429	-7.7727e+005
5430	-5.6493e+005
5431	-4.3492e+005
5432	-51742
5433	-12104
5434	-2.289e+006
5435	-9.6235e+005
5436	-1.0116e+006
5437	-5.3045e+005
5438	-2.9797e+005
5439	-73137
5440	-2.2161e+006
5441	-2.35e+006
5442	-1.0727e+006
5443	-5.5169e+005
5444	-3.3247e+005
5445	-1.5318e+005
5446	-2.2506e+006
5447	-1.1071e+006
5448	-5.3287e+005
5449	-2.5129e+005
5450	-1.3992e+005
5451	-2.2373e+006
5452	-3.1902e+005
5453	-2.4574e+005
5454	-2.2318e+006
5455	-2.3224e+006
5456	-7.7422e+005
5457	1.8151e+005
5458	-37433
5459	2.6402e+005
5460	-2.1141e+006
5461	-5.6591e+005
5462	5.5624e+005
5463	-1.8218e+006
5464	-4.7556e+005
5465	-2.7369e+005
5466	1.0665e+005
5467	-2.3852e+006
5468	2.0609e+005
5469	5.4206e+005
5470	-3.0291e+006
5471	99633
5472	1.8978e+005
5473	94279
5474	5.2575e+005
5475	-3.0454e+006
5476	-9.6371e+005
5477	-1.0243e+006
5478	1.472e+005
5479	1.3798e+005
5480	1.0357e+005
5481	92175
5482	5.3504e+005
5483	-9.5442e+005
5484	-1.015e+006
5485	1.4393e+005
5486	1.7625e+005
5487	1.7933e+005
5488	2.3692e+005
5489	1.3045e+005
5490	-57545
5491	-4.3429e+005
5492	-9.1614e+005
5493	-9.7675e+005
5494	1.7279e+005
5495	1.3778e+005
5496	1.7831e+005
5497	1.9537e+005
5498	-99097
5499	-4.7584e+005
5500	70375
5501	2.4011e+005
5502	2.4872e+005
5503	2.6578e+005
5504	-28415
5505	-28681
5506	-4.0415e+005
5507	9.7116e+005
5508	-4.0543e+005
5509	-2.22e+005
5510	67276
5511	-77552
5512	-2.0125e+005
5513	7.9833e+005
5514	-2.2287e+005
5515	-54781
5516	-1.971e+005
5517	-3.2079e+005
5518	6.7878e+005
5519	1.8135e+006
5520	2.2673e+006
5521	1.4215e+006
5522	63902
5523	-2.0211e+005
5524	1.9322e+006
5525	2.386e+006
5526	-7.6113e+005
5527	-3.8111e+005
5528	-1.0012e+006
5529	-1.8476e+006
5530	-1.6811e+005
5531	3.2156e+005
5532	-1.0574e+005
5533	2.5316e+005
5534	9.6904e+005
5535	6.0422e+005
5536	4.6455e+005
5537	1.7691e+005
5538	5.3635e+005
5539	7.2921e+005
5540	1.1077e+006
5541	6.0316e+005
5542	6.6451e+005
5543	1.1866e+006
5544	1.4451e+006
5545	1.6588e+006
5546	1.002e+006
5547	1.6743e+006
5548	1.7787e+006
5549	1.5438e+006
5550	1.1219e+006
5551	1.5415e+006
5552	2.2194e+006
5553	2.2527e+006
5554	2.1465e+006
5555	1.9115e+006
5556	1.9092e+006
5557	2.6065e+006
5558	2.4301e+006
5559	2.089e+006
5560	3.0279e+006
5561	2.6397e+006
5562	3.1183e+006
5563	2.7861e+006
5564	2.2986e+006
5565	2.5042e+006
5566	3.6026e+006
5567	3.3301e+006
5568	2.998e+006
5569	3.3549e+006
5570	3.1729e+006
5571	4.1756e+006
5572	3.693e+006
5573	4.0937e+006
5574	3.7178e+006
5575	3.5357e+006
5576	4.8316e+006
5577	4.3038e+006
5578	4.3157e+006
5579	3.9279e+006
5580	5.5097e+006
5581	4.88e+006
5582	4.3426e+006
5583	4.7498e+006
5584	4.7616e+006
5585	4.1309e+006
5586	5.935e+006
5587	5.1121e+006
5588	4.9937e+006
5589	6.3072e+006
5590	5.8348e+006
5591	5.3054e+006
5592	5.3957e+006
5593	5.187e+006
5594	6.6158e+006
5595	6.0137e+006
5596	6.535e+006
5597	5.5746e+006
5598	6.0848e+006
5599	6.8585e+006
5600	6.6647e+006
5601	6.2145e+006
5602	7.0292e+006
5603	6.53e+006
5604	6.7777e+006
5605	6.2026e+006
5606	6.3275e+006
5607	5.582e+006
5608	7.0681e+006
5609	6.5877e+006
5610	6.2603e+006
5611	6.8854e+006
5612	6.4841e+006
5613	6.5689e+006
5614	6.2415e+006
5615	5.747e+006
5616	6.6241e+006
5617	6.3201e+006
5618	5.7814e+006
5619	6.0775e+006
5620	5.5831e+006
5621	6.3077e+006
5622	6.2228e+006
5623	5.8402e+006
5624	5.684e+006
5625	5.7465e+006
5626	5.8136e+006
5627	5.6211e+006
5628	5.5274e+006
5629	5.2354e+006
5630	4.7451e+006
5631	5.346e+006
5632	4.7393e+006
5633	5.2524e+006
5634	4.6356e+006
5635	4.4419e+006
5636	4.4361e+006
5637	4.0138e+006
5638	4.1453e+006
5639	3.3572e+006
5640	3.7387e+006
5641	4.1395e+006
5642	3.3814e+006
5643	3.032e+006
5644	3.4135e+006
5645	2.7737e+006
5646	2.1399e+006
5647	2.7248e+006
5648	3.1064e+006
5649	2.7249e+006
5650	2.2086e+006
5651	1.8393e+006
5652	2.4243e+006
5653	1.6197e+006
5654	1.5748e+006
5655	6.7998e+005
5656	1.8976e+006
5657	2.1598e+006
5658	1.6494e+006
5659	1.0482e+006
5660	3.5554e+005
5661	1.5731e+006
5662	5.6307e+005
5663	-5.0666e+005
5664	1.0852e+005
5665	9.9458e+005
5666	1.3411e+006
5667	1.3261e+006
5668	6.8394e+005
5669	85149
5670	-7.4481e+005
5671	7.5643e+005
5672	4.4579e+005
5673	1.2574e+005
5674	-3.8557e+005
5675	-9.8458e+005
5676	-1.4843e+006
5677	5.1666e+005
5678	2.517e+005
5679	-1.1403e+005
5680	-2.365e+005
5681	-1.703e+006
5682	-1.7153e+006
5683	20752
5684	-5.6391e+005
5685	-3.4497e+005
5686	1.8311e+006
5687	2.5337e+006
5688	1.9004e+006
5689	3.7005e+006
5690	2.3574e+006
5691	2.6566e+006
5692	1.4279e+006
5693	2.1709e+006
5694	1.5376e+006
5695	1.2008e+006
5696	1.8308e+006
5697	1.9946e+006
5698	2.2938e+006
5699	1.4853e+006
5700	1.1604e+006
5701	1.2179e+006
5702	1.7904e+006
5703	1.8365e+006
5704	1.9542e+006
5705	1.9485e+006
5706	2.2534e+006
5707	1.5821e+006
5708	1.3566e+006
5709	1.3157e+006
5710	1.9343e+006
5711	2.0462e+006
5712	1.8562e+006
5713	1.671e+006
5714	1.6031e+006
5715	1.3556e+006
5716	1.4614e+006
5717	1.9189e+006
5718	1.9333e+006
5719	1.8552e+006
5720	1.6701e+006
5721	1.5201e+006
5722	1.4834e+006
5723	1.4258e+006
5724	1.941e+006
5725	1.8772e+006
5726	1.1841e+006
5727	1.1317e+006
5728	1.3207e+006
5729	1.8359e+006
5730	1.5074e+006
5731	1.1519e+006
5732	1.7722e+006
5733	1.5845e+006
5734	7.365e+005
5735	9.0082e+005
5736	7.2602e+005
5737	1.2766e+006
5738	9.2106e+005
5739	1.3536e+006
5740	8.429e+005
5741	3.3166e+005
5742	1.7529e+005
5743	5.0931e+005
5744	1.0598e+006
5745	5.8891e+005
5746	7.0434e+005
5747	-78048
5748	4240.5
5749	6.2618e+005
5750	-4.7654e+005
5751	-12848
5752	-1.323e+006
5753	4.0077e+005
5754	-1.8389e+005
5755	2.2737e+006
5756	6.5947e+005
5757	2.2616e+005
5758	2.3817e+006
5759	1.2881e+006
5760	2.7113e+006
5761	1.056e+006
5762	3.0886e+006
5763	2.7782e+006
5764	2.9685e+006
5765	1.0971e+006
5766	1.0483e+006
5767	3.1298e+006
5768	3.0654e+006
5769	1.2643e+006
5770	3.3458e+006
5771	3.4917e+006
5772	3.0129e+006
5773	1.1495e+006
5774	1.1452e+006
5775	3.3726e+006
5776	2.8745e+006
5777	1.2161e+006
5778	3.4392e+006
5779	3.2554e+006
5780	2.2455e+006
5781	2.5602e+006
5782	1.0111e+006
5783	7.8998e+005
5784	3.0504e+006
5785	2.0405e+006
5786	2.2063e+006
5787	6.8075e+005
5788	2.9412e+006
5789	2.7425e+006
5790	1.8846e+006
5791	1.9312e+006
5792	1.7377e+006
5793	1.6671e+005
5794	4.3606e+005
5795	2.2114e+006
5796	2.4978e+006
5797	1.6399e+006
5798	1.1922e+006
5799	1.253e+006
5800	-57179
5801	1.9875e+006
5802	9.6826e+005
5803	7.5844e+005
5804	-3.18e+005
5805	-6.7006e+005
5806	1.3603e+006
5807	1.7267e+006
5808	7.0745e+005
5809	2.9652e+005
5810	-9.0381e+005
5811	1.1265e+006
5812	2.5535e+005
5813	4.737e+005
5814	-1.4372e+005
5815	-1.2606e+006
5816	-1.132e+006
5817	8.9834e+005
5818	5.2848e+005
5819	27187
5820	-5.4783e+005
5821	-1.4727e+006
5822	3.164e+005
5823	-8.5289e+005
5824	-1.6648e+006
5825	-1.8616e+006
5826	-1.8048e+005
5827	1.2437e+005
5828	-9.1727e+005
5829	-1.0562e+006
5830	-1.9746e+006
5831	-2.9351e+005
5832	-1.0303e+006
5833	-9.8918e+005
5834	-1.1812e+006
5835	-2.0833e+006
5836	-2.0649e+006
5837	-4.7125e+005
5838	-3.8379e+005
5839	-1.0795e+006
5840	-1.1603e+006
5841	-2.118e+006
5842	-2.0663e+006
5843	-5.0597e+005
5844	-9.7856e+005
5845	-1.1142e+006
5846	-1.0581e+006
5847	-2.0107e+006
5848	-4.5032e+005
5849	-4.1211e+005
5850	-9.2292e+005
5851	-8.6011e+005
5852	-1.776e+006
5853	-1.9641e+006
5854	-3.6555e+005
5855	-5.2709e+005
5856	-1.6246e+006
5857	-1.3593e+006
5858	-5400.9
5859	-2.1418e+005
5860	-5.7793e+005
5861	-1.2929e+005
5862	-1.1776e+006
5863	1.7625e+005
5864	-3.9628e+005
5865	3.1627e+005
5866	-5.9773e+005
5867	-9.6149e+005
5868	7.186e+005
5869	3.924e+005
5870	2.5742e+005
5871	-1.8013e+005
5872	8.2287e+005
5873	-3.6832e+005
5874	2.3389e+005
5875	9.4801e+005
5876	4.8683e+005
5877	1.3653e+006
5878	5.1109e+005
5879	1.2252e+006
5880	1.4817e+006
5881	7.6402e+005
5882	1.8661e+006
5883	1.2482e+006
5884	7.7631e+005
5885	1.7469e+006
5886	2.2885e+006
5887	1.4839e+006
5888	2.3325e+006
5889	1.9825e+006
5890	2.0898e+006
5891	2.6881e+006
5892	1.6706e+006
5893	2.4068e+006
5894	2.5193e+006
5895	2.2766e+006
5896	3.0996e+006
5897	2.6196e+006
5898	2.7321e+006
5899	2.7887e+006
5900	2.4894e+006
5901	3.292e+006
5902	3.3572e+006
5903	2.8183e+006
5904	2.9874e+006
5905	2.688e+006
5906	3.3952e+006
5907	3.351e+006
5908	3.0349e+006
5909	3.1124e+006
5910	2.9812e+006
5911	3.0634e+006
5912	3.3822e+006
5913	3.4604e+006
5914	3.9322e+006
5915	3.1442e+006
5916	3.1727e+006
5917	3.0666e+006
5918	4.2335e+006
5919	3.8099e+006
5920	3.0219e+006
5921	2.7266e+006
5922	3.0504e+006
5923	3.1896e+006
5924	4.0403e+006
5925	2.5334e+006
5926	2.9964e+006
5927	1.9991e+006
5928	9.4791e+005
5929	1.7239e+006
5930	3.1279e+006
5931	-1.3027e+006
5932	-6.3291e+005
5933	-1.943e+006
5934	-1.6864e+006
5935	-8.3897e+005
5936	-1.1738e+006
5937	-2.1491e+006
5938	-1.925e+006
5939	-1.0923e+006
5940	-1.9927e+006
5941	-1.3515e+006
5942	-1.5695e+006
5943	-2.1027e+006
5944	-2.1773e+006
5945	-1.6981e+006
5946	-1.6701e+006
5947	-2.2268e+006
5948	-2.2313e+006
5949	-1.8126e+006
5950	-2.2169e+006
5951	-1.9127e+006
5952	-1.7261e+006
5953	-2.2828e+006
5954	-1.8686e+006
5955	-2.0841e+006
5956	-1.8964e+006
5957	-1.7188e+006
5958	-2.2665e+006
5959	-1.6662e+006
5960	-1.7026e+006
5961	-1.7705e+006
5962	-1.6241e+006
5963	-1.6023e+006
5964	-2.15e+006
5965	-1.9831e+006
5966	-1.5498e+006
5967	-1.3249e+006
5968	-1.427e+006
5969	-1.193e+006
5970	-1.7861e+006
5971	-7.6827e+005
5972	-7.7174e+005
5973	-9.4441e+005
5974	-1.2529e+006
5975	-1.5375e+006
5976	-8.7398e+005
5977	-1.6086e+005
5978	-4.637e+005
5979	-2.2508e+005
5980	-9.4482e+005
5981	-5.6594e+005
5982	-2.8614e+005
5983	4.4826e+005
5984	3.7044e+005
5985	74297
5986	-6.4545e+005
5987	-4.9527e+005
5988	13233
5989	1.0533e+006
5990	6.8019e+005
5991	7.9798e+005
5992	-1.8553e+005
5993	7.527e+005
5994	1.595e+006
5995	1.4189e+006
5996	1.0933e+006
5997	4.8769e+005
5998	1.0982e+005
5999	1.048e+006
6000	2.0259e+006
6001	1.6653e+006
6002	1.6429e+006
6003	7.3401e+005
6004	1.4229e+006
6005	1.2944e+006
6006	2.3313e+006
6007	2.0764e+006
6008	1.8275e+006
6009	1.6075e+006
6010	1.4789e+006
6011	1.5788e+006
6012	2.4223e+006
6013	2.1972e+006
6014	2.0157e+006
6015	2.226e+006
6016	1.7283e+006
6017	2.034e+006
6018	2.3753e+006
6019	2.0521e+006
6020	1.9859e+006
6021	2.1962e+006
6022	2.0041e+006
6023	2.1805e+006
6024	2.035e+006
6025	1.7368e+006
6026	2.1791e+006
6027	2.9283e+006
6028	1.8117e+006
6029	2.002e+006
6030	2.0698e+006
6031	1.3013e+006
6032	1.5591e+006
6033	2.7506e+006
6034	1.8243e+006
6035	1.0857e+006
6036	1.3683e+006
6037	2.8176e+006
6038	3.2657e+006
6039	1.8913e+006
6040	-1.4813e+006
6041	-2.1816e+006
6042	-3.0925e+006
6043	-6.8167e+006
6044	8659.1
6045	-9.1192e+005
6046	-1.8228e+006
6047	2.4819e+005
6048	-5.547e+006
6049	-7.7171e+005
6050	-3.0712e+006
6051	-1.5441e+006
6052	2.9731e+005
6053	4.6845e+005
6054	5.3151e+005
6055	-5.5145e+005
6056	-2.8509e+006
6057	-1.3238e+006
6058	-7.6249e+005
6059	5.084e+005
6060	5.999e+005
6061	-4.8306e+005
6062	-6.941e+005
6063	6.6574e+005
6064	7.426e+005
6065	6.8886e+005
6066	4.1926e+005
6067	-3.4036e+005
6068	-2.1477e+005
6069	-24267
6070	-5.514e+005
6071	6.4795e+005
6072	7.0351e+005
6073	4.339e+005
6074	-9621.8
6075	5.6174e+005
6076	6.7107e+005
6077	5.9279e+005
6078	7.1725e+005
6079	4.0147e+005
6080	4.9805e+005
6081	5.0116e+005
6082	-42057
6083	5.64e+005
6084	5.3902e+005
6085	4.9313e+005
6086	4.4427e+005
6087	4.4738e+005
6088	3.2729e+005
6089	5.4917e+005
6090	5.0031e+005
6091	5.1698e+005
6092	1.1969e+006
6093	5.0343e+005
6094	8.105e+005
6095	3.1719e+005
6096	2.5641e+005
6097	2.2145e+006
6098	2.2423e+005
6099	9.0412e+005
6100	8.4015e+005
6101	1.4108e+006
