Node Number	Normal Stress (Pa)
18027	-9.2901e+005
18028	5.3755e+005
18029	1.5182e+006
18030	-6.7632e+006
18031	-7.5222e+006
18032	-6.2216e+006
18033	-6.9707e+006
18034	-6.0038e+006
18035	-5.7923e+006
18036	-5.5567e+006
18037	-1.1349e+006
18038	-1.9605e+006
18039	-9.3941e+005
18040	-8.4482e+005
18041	5.6098e+006
18042	2.824e+006
18043	3.6036e+006
18044	1.4561e+006
18045	2.313e+006
18046	2.2501e+006
18047	4.0912e+006
18048	1.3243e+007
18049	9.5461e+006
18050	7.6056e+006
18051	9.2773e+006
18052	9.9114e+006
18053	4.4118e+006
18054	4.171e+006
18055	4.2578e+006
18056	5.0175e+006
18057	4.696e+006
18058	1.1478e+007
18059	1.4621e+007
18060	1.4016e+007
18061	1.0732e+007
18062	1.3209e+007
18063	9.341e+007
18064	6.5003e+007
18065	6.86e+007
18066	7.9968e+007
18067	-4.8482e+006
18068	-4.9644e+006
18069	-2.8491e+006
18070	4.9112e+007
18071	3.3596e+007
18072	3.5388e+007
18073	3.8006e+007
18074	3.4395e+007
18075	5.926e+006
18076	6.5177e+006
18077	6.9577e+006
18078	5.3564e+006
18079	5.7601e+006
18080	2.38e+007
18081	1.9815e+007
18082	1.5468e+007
18083	1.3364e+007
18084	2.0591e+006
18085	1.1622e+006
18086	3.7689e+006
18087	4.0434e+006
18088	2.5198e+006
18089	9.5948e+007
18090	6.8189e+007
18091	7.1138e+007
18092	1.6331e+007
18093	1.4477e+007
18094	1.4747e+007
18095	-2.1464e+006
18096	-2.303e+006
18097	-1.749e+006
18098	-1.9604e+006
18099	-6.893e+005
18100	3.9476e+005
18101	7803.8
18102	-2.407e+006
18103	-2.0666e+006
18104	-5.8711e+005
18105	-8.845e+005
18106	-1.2831e+006
18107	5.404e+006
18108	2.0625e+007
18109	1.715e+007
18110	3.1165e+006
18111	4.52e+006
18112	4.2493e+006
18113	6.2449e+006
18114	5.3442e+007
18115	4.7805e+007
18116	4.0326e+007
18117	3.2961e+007
18118	3.0378e+007
18119	3.3842e+007
18120	-7.3631e+006
18121	-9.1459e+006
18122	-5.9791e+006
18123	-5.8081e+006
18124	-7.7039e+006
18125	9.5458e+006
18126	1.4005e+007
18127	1.591e+007
18128	1.212e+007
18129	6.1356e+006
18130	1.1025e+007
18131	7.7412e+006
18132	7.1576e+006
18133	-5.7581e+005
18134	-7.7461e+005
18135	-1.9376e+006
18136	-6.437e+005
18137	-2.9816e+005
18138	-4.198e+005
18139	-2.7671e+005
18140	5.2271e+006
18141	5.0881e+006
18142	5.9223e+006
18143	-2.0968e+006
18144	-1.7468e+006
18145	-1.7156e+006
18146	1.3784e+006
18147	1.1064e+005
18148	57429
18149	-5.0604e+006
18150	-2.8542e+006
18151	-2.1039e+006
18152	-2.8491e+006
18153	6.5204e+007
18154	5.9784e+007
18155	4.6266e+007
18156	4.2775e+007
18157	-3.474e+006
18158	-2.8229e+006
18159	-2.5677e+006
18160	-3.2658e+006
18161	-2.0128e+006
18162	-3.06e+006
18163	-2.5625e+006
18164	2.2635e+007
18165	3.5247e+007
18166	1.0432e+007
18167	1.4791e+007
18168	1.7721e+007
18169	1.0316e+007
18170	1.3968e+007
18171	7.8333e+006
18172	7.1505e+007
18173	7.5493e+007
18174	5.2567e+007
18175	5.3894e+007
18176	9.1336e+006
18177	1.2339e+007
18178	5.2803e+006
18179	5.9176e+006
18180	6.2471e+006
18181	7.1446e+006
18182	4.3628e+006
18183	3.0736e+006
18184	9.6286e+005
18185	1.045e+006
18186	1.9385e+006
18187	2.704e+006
18188	2.7611e+006
18189	1.071e+008
18190	9.7776e+007
18191	4.7562e+007
18192	7.0882e+007
18193	1.2447e+008
18194	8.0716e+007
18195	8.5568e+007
18196	6.436e+007
18197	9.8201e+007
18198	5.0354e+007
18199	1.3143e+007
18200	9.9262e+006
18201	1.5358e+007
18202	1.0662e+007
18203	6.501e+006
18204	5.4544e+007
18205	3.9701e+007
18206	3.7118e+007
18207	4.36e+007
18208	4.1883e+007
18209	5.3144e+007
18210	3.3128e+007
18211	2.6981e+007
18212	3.685e+007
18213	-2.2218e+006
18214	-1.0397e+006
18215	1.1733e+008
18216	6.1044e+007
18217	9.1417e+007
18218	7.1068e+007
18219	3.6104e+007
18220	2.6568e+007
18221	5.4512e+007
18222	2.6384e+007
18223	3.6923e+007
18224	3.9896e+007
18225	2.977e+007
18226	5.6867e+006
18227	6.2581e+006
18228	5.5625e+006
18229	5.7606e+006
18230	6.6539e+006
18231	-5.7132e+006
18232	-5.005e+006
18233	-4.8848e+006
18234	-5.2274e+006
18235	5.1893e+007
18236	5.6796e+007
18237	7.1765e+007
18238	6.0396e+006
18239	4.7491e+006
18240	6.9612e+006
18241	6.5272e+006
18242	2.2747e+006
18243	1.2134e+005
18244	5.7724e+007
18245	4.9303e+007
18246	4.9661e+007
18247	9.4282e+007
18248	6.665e+007
18249	6.4255e+007
18250	6.707e+007
18251	-2.5604e+006
18252	-4.5453e+006
18253	-2.6948e+006
18254	-2.9688e+006
18255	-5.994e+006
18256	-5.7492e+006
18257	-2.8791e+006
18258	-2.2378e+006
18259	-3.3648e+006
18260	3.6709e+006
18261	3.1611e+006
18262	2.2705e+006
18263	1.8156e+006
18264	2.5974e+006
18265	4.9501e+007
18266	1.9824e+007
18267	2.3203e+007
18268	3.4422e+007
18269	1.1196e+008
18270	8.328e+007
18271	8.8827e+007
18272	8.2103e+007
18273	1.1846e+007
18274	9.0256e+006
18275	8.5064e+006
18276	2.0633e+007
18277	2.4212e+007
18278	2.9714e+007
18279	1.852e+007
18280	7.4781e+007
18281	5.405e+007
18282	2.3627e+007
18283	3.2047e+007
18284	4.5865e+007
18285	4.2604e+007
18286	3.8971e+007
18287	6.838e+006
18288	7.852e+006
18289	7.6183e+006
18290	6.9252e+006
18291	-5.608e+006
18292	-5.2982e+006
18293	-5.6765e+006
18294	-4.1907e+005
18295	-2.7379e+006
18296	-3.0915e+006
18297	-2.9915e+006
18298	-2.0967e+006
18299	-3.6288e+006
18300	4.9464e+007
18301	6.7575e+007
18302	7.2784e+007
18303	-3.3582e+006
18304	-2.8428e+006
18305	-9.862e+005
18306	-1.229e+006
18307	-1.1115e+007
18308	-6.9978e+006
18309	-6.3263e+006
18310	-8.1639e+006
18311	5.4244e+006
18312	1.6339e+006
18313	7.3276e+006
18314	5.325e+006
18315	5.9348e+006
18316	7.3206e+006
18317	7.2412e+006
18318	-4.0974e+006
18319	-4.4933e+006
18320	-3.9752e+006
18321	-3.3709e+006
18322	4.053e+007
18323	2.2951e+007
18324	2.5439e+007
18325	2.1682e+007
18326	-5.5748e+005
18327	-3.1401e+005
18328	-1.e+006
18329	4.5768e+006
18330	4.605e+006
18331	4.0507e+006
18332	-3.6065e+005
18333	-3.2943e+005
18334	3.3904e+006
18335	3.5832e+006
18336	2.1178e+006
18337	-6.5406e+006
18338	-6.2952e+006
18339	-5.5857e+006
18340	2.0676e+007
18341	2.8373e+007
18342	2.7523e+007
18343	2.7386e+007
18344	1.398e+008
18345	1.1179e+008
18346	8.9611e+007
18347	9.0146e+007
18348	2.6109e+007
18349	4.0665e+007
18350	4.6167e+007
18351	5.8384e+007
18352	-7.1026e+006
18353	-1.5331e+007
18354	-5.2847e+006
18355	-5.6739e+006
18356	2.63e+007
18357	1.5383e+007
18358	1.7533e+007
18359	1.3099e+007
18360	5.9897e+007
18361	6.0544e+007
18362	6.3494e+007
18363	2.5749e+007
18364	4.7241e+007
18365	4.0347e+007
18366	-2.3162e+006
18367	-3.3005e+006
18368	-3.3387e+006
18369	5.4196e+007
18370	2.4328e+007
18371	2.3675e+007
18372	2.8785e+007
18373	-2.1523e+006
18374	-7.938e+005
18375	-6.3445e+005
18376	1.486e+006
18377	4.8154e+006
18378	6.7886e+006
18379	4.8064e+006
18380	1.0656e+007
18381	8.4135e+006
18382	8.7727e+006
18383	1.1471e+007
18384	-1.8842e+006
18385	-9.0476e+005
18386	-6.9935e+005
18387	-2.8822e+005
18388	3.6544e+007
18389	3.4918e+007
18390	3.6203e+007
18391	3.9299e+007
18392	3.9763e+007
18393	4.1551e+007
18394	-1.82e+006
18395	2.517e+006
18396	1.473e+006
18397	6.4568e+005
18398	3.2129e+007
18399	2.2988e+007
18400	2.6518e+007
18401	1.0902e+007
18402	5.1812e+006
18403	6.4082e+006
18404	-3.0486e+006
18405	1.155e+005
18406	-5.0183e+005
18407	8.8872e+005
18408	1.0227e+008
18409	1.0601e+008
18410	7.3591e+007
18411	7.557e+007
18412	6.8998e+007
18413	1.9705e+007
18414	1.5881e+007
18415	2.1052e+007
18416	6.5199e+006
18417	8.4884e+006
18418	5.9515e+006
18419	4.9788e+006
18420	5.3622e+006
18421	5.487e+006
18422	5.1665e+006
18423	7.8252e+007
18424	4.6568e+007
18425	4.9396e+006
18426	1.9089e+006
18427	9.6509e+005
18428	1.5189e+006
18429	2.5705e+006
18430	7.4046e+007
18431	4.7689e+007
18432	3.7751e+007
18433	1.5219e+006
18434	1.1544e+007
18435	3.7507e+006
18436	3.1702e+006
18437	6.4462e+006
18438	1.4177e+006
18439	3.9457e+006
18440	8.3198e+006
18441	7.5495e+006
18442	8.7162e+006
18443	-5.5198e+005
18444	-2.3025e+006
18445	-1.8376e+006
18446	5.9907e+007
18447	9.3747e+007
18448	7.7745e+007
18449	8.6036e+007
18450	-3.9383e+006
18451	-2.0213e+006
18452	-1.7975e+006
18453	-1.8227e+006
18454	-2.3218e+006
18455	3.8806e+006
18456	4.3623e+006
18457	2.9716e+006
18458	4.3108e+006
18459	1.0365e+007
18460	8.234e+006
18461	1.1469e+007
18462	1.8358e+007
18463	2.0509e+007
18464	1.1441e+008
18465	5.9462e+007
18466	8.3974e+007
18467	8.9835e+007
18468	7.414e+007
18469	2.6538e+007
18470	1.8694e+007
18471	2.2693e+007
18472	1.9175e+007
18473	2.0568e+007
18474	-4.0095e+006
18475	-5.4317e+006
18476	-2.4931e+006
18477	-3.0331e+006
18478	-2.7467e+006
18479	-3.7944e+006
18480	-2.8295e+006
18481	-4.0955e+006
18482	-1.2311e+006
18483	-1.506e+006
18484	-5.9393e+006
18485	-6.3701e+006
18486	-4.0709e+006
18487	-3.3308e+006
18488	-3.0865e+006
18489	-5.1362e+005
18490	-4.3877e+006
18491	-3.5722e+006
18492	1.4788e+007
18493	1.3058e+007
18494	7.3348e+007
18495	5.0422e+007
18496	2.8072e+006
18497	4.142e+006
18498	4.483e+006
18499	-4.0704e+006
18500	-1.6195e+006
18501	-1.6437e+006
18502	-1.5707e+006
18503	-1.4854e+006
18504	-1.3854e+006
18505	-1.5249e+006
18506	4.1419e+007
18507	4.1511e+007
18508	2.091e+006
18509	1.6361e+006
18510	1.3381e+006
18511	-3.8767e+006
18512	-3.6324e+006
18513	-2.9653e+006
18514	2.0104e+006
18515	3.3062e+006
18516	3.2919e+006
18517	3.2092e+006
18518	-3.0306e+006
18519	-7.7858e+005
18520	-1.9082e+006
18521	-5.5327e+006
18522	-3.5693e+006
18523	-4.209e+006
18524	-2.4156e+006
18525	-1.0476e+005
18526	2.7816e+007
18527	1.8206e+007
18528	1.9644e+007
18529	2.0081e+007
18530	-1.5278e+006
18531	1.5661e+006
18532	2.192e+006
18533	9.1936e+005
18534	1.0456e+006
18535	5.0858e+006
18536	2.0551e+006
18537	1.6651e+006
18538	1.9004e+006
18539	3.7415e+006
18540	5.4248e+007
18541	5.441e+007
18542	5.5736e+007
18543	-1.1745e+006
18544	-2.9085e+006
18545	7.3216e+005
18546	-1.4907e+006
18547	-2.3042e+006
18548	-5.9705e+006
18549	-6.3157e+006
18550	-3.9225e+006
18551	-4.2407e+006
18552	-4.7293e+006
18553	-1.6513e+006
18554	-1.4848e+006
18555	-1.6794e+006
18556	6.0138e+007
18557	4.3188e+007
18558	6.0558e+007
18559	-1.887e+007
18560	-9.6684e+006
18561	-1.0921e+007
18562	-9.9733e+006
18563	-1.0106e+007
18564	-1.0122e+007
18565	6.9268e+006
18566	6.241e+006
18567	7.3324e+006
18568	-1.2049e+006
18569	2.6162e+005
18570	-6.3526e+005
18571	6.213e+005
18572	7.2237e+005
18573	1.2422e+006
18574	2.9255e+007
18575	4.0243e+007
18576	3.351e+007
18577	4.2768e+007
18578	2.9425e+006
18579	3.2084e+006
18580	3.3785e+006
18581	3.9884e+006
18582	5.2947e+006
18583	-6.5934e+006
18584	-6.6836e+006
18585	-7.4427e+006
18586	-5.3803e+006
18587	-4.6876e+006
18588	-5.7128e+006
18589	-4.1066e+006
18590	-6.9519e+006
18591	-4.2294e+006
18592	-5.222e+006
18593	-8.8689e+006
18594	-5.0939e+006
18595	-2.3398e+006
18596	-3.2255e+006
18597	-3.1292e+006
18598	-3.6179e+006
18599	-3.4603e+006
18600	-3.0661e+006
18601	-5.389e+006
18602	-2.3497e+006
18603	-1.7235e+006
18604	-1.9984e+006
18605	-1.3296e+006
18606	-1.5421e+006
18607	-3.0742e+006
18608	-1.0933e+006
18609	-3.1509e+006
18610	1.5974e+006
18611	3.2963e+005
18612	9.5057e+005
18613	-4.5798e+006
18614	-4.0403e+006
18615	-2.8741e+006
18616	-3.9337e+006
18617	-1.5757e+007
18618	-8.2985e+006
18619	-2.2273e+006
18620	-9.7757e+006
18621	-7.9599e+006
18622	-3.6308e+006
18623	-9.2121e+006
18624	9.7294e+005
18625	1.9098e+006
18626	1.5022e+006
18627	2.0441e+007
18628	2.3525e+007
18629	2.1846e+007
18630	5.3964e+005
18631	3.1463e+006
18632	3.8825e+006
18633	1.8973e+006
18634	2.4171e+006
18635	-8.8008e+005
18636	1.3296e+006
18637	5.2308e+005
18638	1.0004e+006
18639	2.4487e+007
18640	2.767e+007
18641	1.0376e+007
18642	1.3826e+007
18643	1.8781e+007
18644	2.0891e+007
18645	3.3394e+007
18646	3.1262e+007
18647	3.2138e+007
18648	3.7943e+007
18649	3.687e+006
18650	4.0705e+006
18651	-1.8726e+007
18652	-1.1359e+007
18653	-7.997e+006
18654	-9.2591e+006
18655	-1.1155e+007
18656	-6.7119e+006
18657	2.9122e+006
18658	2.7429e+006
18659	4.955e+006
18660	2.3522e+006
18661	2.0402e+005
18662	1.0975e+006
18663	6.4632e+005
18664	4.6547e+005
18665	-4.8835e+005
18666	-1.7953e+006
18667	-3.6186e+005
18668	-2.8342e+007
18669	-2.5636e+007
18670	-2.3078e+007
18671	1.9887e+006
18672	6.1637e+006
18673	7.074e+006
18674	7.0337e+006
18675	-6.6169e+006
18676	-8.5126e+006
18677	-1.4846e+007
18678	-1.4642e+007
18679	7.6922e+007
18680	-4.887e+006
18681	-2.4937e+006
18682	-1.6777e+006
18683	1.1679e+007
18684	2.175e+007
18685	1.6038e+007
18686	2.8431e+007
18687	3.158e+007
18688	4.0685e+007
18689	2.7349e+007
18690	4.6667e+006
18691	5.8643e+006
18692	4.2767e+006
18693	6.3531e+006
18694	7.0189e+006
18695	6.8549e+005
18696	6.9214e+005
18697	1.246e+006
18698	1.4812e+006
18699	2.6336e+007
18700	1.2492e+007
18701	1.5179e+007
18702	1.3786e+007
18703	1.9557e+007
18704	-7.1569e+005
18705	-9.585e+005
18706	-2.614e+005
18707	5.3462e+007
18708	3.0886e+007
18709	4.3524e+007
18710	3.4063e+007
18711	2.7355e+007
18712	3.4944e+007
18713	235.27
18714	-5.6485e+006
18715	-6.1925e+006
18716	-6.9277e+006
18717	-5.9811e+006
18718	2.4002e+007
18719	2.0249e+007
18720	2.7465e+007
18721	1.8363e+007
18722	2.525e+007
18723	2.274e+007
18724	9.9719e+007
18725	1.0311e+008
18726	-2.8152e+006
18727	1.2171e+006
18728	7.659e+005
18729	1.1263e+006
18730	3.5459e+007
18731	2.8139e+007
18732	3.4724e+007
18733	2.7809e+007
18734	2.614e+007
18735	2.1619e+007
18736	1.4709e+007
18737	1.2606e+007
18738	-8.8373e+006
18739	1.2341e+006
18740	-5.9466e+006
18741	-1.4444e+007
18742	-1.5399e+006
18743	-6.3765e+005
18744	9.5469e+006
18745	3.8349e+006
18746	2.3662e+006
18747	1.3906e+007
18748	2.0494e+007
18749	1.2438e+007
18750	2.6299e+007
18751	4.9145e+006
18752	1.0306e+007
18753	9.9775e+006
18754	8.913e+006
18755	-2.6444e+006
18756	-2.9448e+006
18757	-2.9848e+006
18758	8.2639e+007
18759	-1.6755e+006
18760	-30373
18761	3.4587e+005
18762	-6.9612e+005
18763	6.7961e+005
18764	-6.6711e+006
18765	-5.9382e+006
18766	-5.7302e+006
18767	-5.3295e+006
18768	-1.0377e+007
18769	-9.3987e+006
18770	6.5072e+007
18771	7.4574e+007
18772	6.4771e+007
18773	4.1615e+007
18774	-9.0751e+005
18775	4.6822e+005
18776	-3.1563e+006
18777	-2.8305e+006
18778	-2.3402e+006
18779	3.3463e+005
18780	-2.4792e+006
18781	-3.9631e+006
18782	7.6243e+005
18783	-7.1559e+005
18784	3.534e+005
18785	5.5863e+005
18786	3.0668e+005
18787	-5.5029e+005
18788	-3.3014e+005
18789	18325
18790	1.2527e+006
18791	1.0007e+006
18792	1.1523e+006
18793	2.184e+006
18794	1.4378e+005
18795	1.3871e+006
18796	5.0535e+005
18797	1.6051e+006
18798	2.6367e+006
18799	1.7273e+006
18800	3.5459e+006
18801	7.4159e+005
18802	1.5738e+006
18803	9.7419e+005
18804	3.7966e+005
18805	9.5806e+005
18806	2.9329e+006
18807	3.286e+006
18808	2.1039e+006
18809	3.9226e+006
18810	2.0812e+006
18811	4.2823e+006
18812	1.1183e+006
18813	1.4275e+006
18814	3.1571e+006
18815	1.4862e+006
18816	1.4486e+006
18817	4.8533e+005
18818	3.4354e+006
18819	2.2519e+006
18820	4.453e+006
18821	2.2887e+006
18822	4.5363e+006
18823	1.5982e+006
18824	1.6193e+006
18825	2.4474e+006
18826	4.3792e+006
18827	2.2673e+006
18828	4.515e+006
18829	1.6046e+006
18830	1.5769e+006
18831	2.2674e+006
18832	6.9895e+005
18833	3.7141e+006
18834	2.3631e+006
18835	4.2949e+006
18836	2.0863e+006
18837	3.8787e+006
18838	1.2887e+006
18839	1.5203e+006
18840	1.3319e+006
18841	2.3771e+006
18842	8.1159e+005
18843	1.708e+006
18844	3.5004e+006
18845	2.9517e+006
18846	1.6778e+006
18847	1.9988e+006
18848	1.1991e+006
18849	4.3328e+005
18850	1.4258e+006
18851	1.4783e+006
18852	7.8506e+005
18853	2.4412e+006
18854	1.1673e+006
18855	-1.1376e+006
18856	1.128e+005
18857	6.8865e+005
18858	-9.1578e+005
18859	-5.504e+005
18860	5759.2
18861	-1.1568e+006
18862	-8.0993e+005
18863	-5.6942e+005
18864	-2.0539e+005
18865	7.746e+005
18866	81345
18867	-1.8413e+006
18868	-2.642e+006
18869	-1.6715e+006
18870	-7.8225e+005
18871	-1.6494e+006
18872	-1.4397e+006
18873	-1.0757e+006
18874	-3.5123e+006
18875	-3.8523e+006
18876	-4.3055e+005
18877	-1.3862e+006
18878	-1.1141e+006
18879	-1.1773e+006
18880	-7.6562e+005
18881	-1.0448e+006
18882	-3.4814e+006
18883	-2.4899e+006
18884	-2.4576e+006
18885	-3.8215e+006
18886	-3.2718e+006
18887	-2.3012e+006
18888	-1.844e+005
18889	-2.107e+006
18890	-2.9077e+006
18891	-1.9162e+006
18892	-1.048e+006
18893	-3.1716e+005
18894	5.9172e+005
18895	-2.6525e+005
18896	-45094
18897	-40063
18898	-1.0007e+006
18899	-1.1059e+006
18900	-1.0639e+006
18901	-2.9602e+005
18902	-60014
18903	1.1833e+006
18904	5.086e+005
18905	-3.1197e+005
18906	-86787
18907	7.9559e+005
18908	-1.127e+006
18909	-9.5721e+005
18910	-5.3987e+005
18911	-1.8203e+006
18912	-6.7697e+005
18913	-7.6126e+005
18914	-1.8395e+006
18915	1.8798e+006
18916	-4.676e+005
18917	-3.772e+005
18918	2.012e+005
18919	1.8486e+006
18920	2.1146e+006
18921	1.2328e+006
18922	2.9113e+006
18923	1.0694e+005
18924	-2.5499e+005
18925	4.749e+005
18926	1.9256e+006
18927	3.9644e+006
18928	4.1169e+006
18929	3.4126e+006
18930	4.0642e+005
18931	6.3798e+005
18932	-2.6763e+005
18933	-1.0444e+006
18934	2.5697e+006
18935	4.6793e+006
18936	2.7196e+006
18937	1.2962e+005
18938	1.218e+006
18939	-3.4748e+005
18940	6.4503e+005
18941	1.9652e+006
18942	3.0104e+006
18943	1.0839e+006
18944	4.5217e+005
18945	4.1451e+005
18946	5.5326e+006
18947	2.5945e+006
18948	4.7928e+006
18949	4.3241e+006
18950	4.3021e+005
18951	-4.4772e+005
18952	-2.7373e+005
18953	4.5127e+005
18954	2.6778e+006
18955	3.3684e+006
18956	4.8761e+006
18957	4.8151e+006
18958	2.1407e+006
18959	2.4617e+006
18960	1.662e+006
18961	-1.8772e+005
18962	3.8812e+005
18963	-3.7775e+005
18964	-1.2163e+006
18965	6.1476e+005
18966	-8.6327e+006
18967	-1.0288e+007
18968	-1.1096e+007
18969	-8.8649e+006
18970	-5.5806e+006
18971	-7.3331e+006
18972	-7.5451e+006
18973	-1.415e+007
18974	-1.1919e+007
18975	-1.2173e+007
18976	-1.6764e+007
18977	-1.2839e+007
18978	-2.0416e+007
18979	-1.459e+007
18980	-1.3345e+007
18981	-1.7936e+007
18982	-1.4639e+007
18983	-8.7039e+006
18984	-1.2033e+007
18985	-2.2256e+007
18986	-1.6429e+007
18987	-1.6957e+007
18988	-2.5491e+007
18989	-1.6956e+007
18990	-2.1194e+007
18991	-1.9935e+007
18992	-1.2068e+007
18993	-1.3872e+007
18994	-1.8874e+007
18995	-2.7408e+007
18996	-2.953e+007
18997	-2.0031e+007
18998	-2.534e+007
18999	-1.8016e+007
19000	-2.7924e+007
19001	-2.6113e+007
19002	-3.1527e+007
19003	-2.0731e+007
19004	-3.0253e+007
19005	-2.0754e+007
19006	-3.3383e+007
19007	-1.6241e+007
19008	-2.6063e+007
19009	-3.3984e+007
19010	-2.6081e+007
19011	-2.5951e+007
19012	-3.1572e+007
19013	-2.0776e+007
19014	-3.1934e+007
19015	-2.0972e+007
19016	-3.3429e+007
19017	-1.7947e+007
19018	-3.1923e+007
19019	-3.7566e+007
19020	-2.6127e+007
19021	-2.0307e+007
19022	-3.102e+007
19023	-3.1726e+007
19024	-2.0764e+007
19025	-3.1715e+007
19026	-2.938e+007
19027	-1.9542e+007
19028	-1.9532e+007
19029	-3.0245e+007
19030	-3.2509e+007
19031	-3.3516e+007
19032	-2.2334e+007
19033	-3.5844e+007
19034	-2.1452e+007
19035	-2.1701e+007
19036	-1.7732e+007
19037	-2.9195e+007
19038	-2.8856e+007
19039	-1.9018e+007
19040	-1.9394e+007
19041	-3.1985e+007
19042	-2.181e+007
19043	-2.7378e+007
19044	-2.8702e+007
19045	-1.6288e+007
19046	-2.7751e+007
19047	-1.795e+007
19048	-2.5934e+007
19049	-2.636e+007
19050	-1.8004e+007
19051	-1.0263e+007
19052	-9.9554e+006
19053	-5.5553e+006
19054	-7.5197e+006
19055	-6.2209e+006
19056	-5.7719e+006
19057	-3.6197e+007
19058	-4.3621e+007
19059	-3.4379e+007
19060	-3.4805e+007
19061	-1.3605e+007
19062	-1.3982e+007
19063	-3.4906e+007
19064	-3.8035e+007
19065	-4.1212e+007
19066	-3.3428e+007
19067	-1.1611e+007
19068	-1.2726e+007
19069	-9.175e+006
19070	-6.1898e+006
19071	-8.8679e+006
19072	-7.569e+006
19073	-7.8025e+006
19074	-1.1303e+007
19075	-9.7708e+006
19076	-1.2222e+007
19077	-9.9828e+006
19078	-9.3259e+006
19079	-7.5399e+006
19080	-9.9915e+006
19081	-5.1845e+006
19082	-2.4729e+007
19083	-3.7696e+007
19084	-4.1031e+007
19085	-1.5267e+007
19086	-2.7858e+007
19087	-1.7683e+007
19088	-1.7897e+007
19089	-2.1243e+007
19090	-1.7946e+007
19091	-2.2662e+007
19092	-1.212e+007
19093	-1.6835e+007
19094	-7.7089e+006
19095	-9.5133e+006
19096	-2.166e+007
19097	-1.3125e+007
19098	-1.2268e+007
19099	-2.2177e+007
19100	-7.2425e+006
19101	-2.1659e+007
19102	-2.9693e+007
19103	-2.5897e+007
19104	-2.4638e+007
19105	-3.071e+007
19106	-3.7348e+007
19107	-3.8843e+007
19108	-1.5589e+007
19109	-1.2564e+007
19110	-1.0904e+007
19111	-2.0744e+007
19112	-2.5585e+007
19113	-2.8856e+007
19114	-2.6279e+007
19115	-1.0186e+007
19116	-1.6791e+007
19117	-3.9569e+007
19118	-3.6993e+007
19119	-1.4171e+007
19120	-7.794e+006
19121	-1.0874e+007
19122	-1.0246e+007
19123	-5.4386e+006
19124	-4.9393e+006
19125	-9.8567e+006
19126	-1.5466e+007
19127	-1.4837e+007
19128	-1.4448e+007
19129	-2.4939e+007
19130	-3.7569e+007
19131	-3.0249e+007
19132	-3.817e+007
19133	-3.2833e+007
19134	-1.0927e+007
19135	-2.0749e+007
19136	-1.3425e+007
19137	-9.4537e+006
19138	-3.9204e+007
19139	-3.7698e+007
19140	-4.3342e+007
19141	-1.276e+007
19142	-2.6736e+007
19143	3.5193e+005
19144	9.6125e+005
19145	1.046e+006
19146	3.0132e+005
19147	1.9474e+005
19148	1.8448e+005
19149	-9.4859e+005
19150	1.5286e+005
19151	-3701.8
19152	1.5231e+006
19153	7.7834e+005
19154	1.3539e+006
19155	9.8707e+005
19156	5.5111e+005
19157	6.7177e+005
19158	-1.7012e+006
19159	4.5472e+005
19160	1.4148e+006
19161	1.0481e+006
19162	2.1137e+006
19163	8.0795e+005
19164	8.2033e+005
19165	2.4132e+005
19166	-5.1293e+005
19167	4.5276e+005
19168	1.6897e+006
19169	3.84e+005
19170	2.2072e+005
19171	8.4737e+005
19172	3.9637e+005
19173	2.5847e+005
19174	1.8085e+005
19175	2.5855e+005
19176	1.3473e+005
19177	7.6138e+005
19178	81689
19179	2.185e+005
19180	1.7249e+005
19181	5.9719e+005
19182	94860
19183	1.6395e+005
19184	3.0364e+005
19185	3.3841e+005
19186	-26525
19187	1.1029e+005
19188	4.8898e+005
19189	86474
19190	62467
19191	97237
19192	-1.4393e+005
19193	-28309
19194	-21824
19195	1.1117e+006
19196	-82784
19197	32837
19198	98501
19199	-59280
19200	14245
19201	6.1628e+005
19202	-1.2648e+005
19203	7583.3
19204	1.4002e+005
19205	99414
19206	-58367
19207	1.0413e+005
19208	15158
19209	6.0457e+005
19210	-12904
19211	-94506
19212	-72765
19213	60244
19214	1.9269e+005
19215	1.5679e+005
19216	-1.2615e+005
19217	5.921e+005
19218	1.5386e+005
19219	2.7518e+005
19220	-70953
19221	-4837.5
19222	16903
19223	1.9052e+005
19224	6.3906e+005
19225	-62140
19226	2.4353e+005
19227	1.0025e+006
19228	7.5459e+005
19229	-3.6335e+005
19230	-89356
19231	1.9416e+005
19232	37598
19233	-1.3081e+005
19234	42797
19235	1.0855e+006
19236	4.9134e+005
19237	-1.1809e+005
19238	-1.4374e+005
19239	1.6193e+005
19240	2.2249e+005
19241	6.2191e+005
19242	5.792e+005
19243	1.8367e+005
19244	1.3639e+006
19245	1.6967e+006
19246	-2.9797e+005
19247	8.0348e+005
19248	-8.3063e+005
19249	2.7201e+005
19250	5.5552e+005
19251	-1.0786e+006
19252	1.0367e+006
19253	9.3015e+005
19254	-2.1319e+005
19255	-1.4428e+006
19256	1.8543e+005
19257	-13013
19258	3.555e+005
19259	3.1961e+005
19260	2.3064e+005
19261	36663
19262	4.5205e+005
19263	-20340
19264	8.8736e+005
19265	9.5249e+005
19266	5.7044e+005
19267	1.0762e+006
19268	6.4028e+005
19269	2.695e+005
19270	-1.612e+006
19271	5.4389e+005
19272	2.735e+005
19273	4.8174e+005
19274	-97276
19275	1.535e+006
19276	1.5474e+006
19277	1.3318e+006
19278	2.141e+005
19279	2.4163e+005
