Node Number	Normal Stress (Pa)
18339	2.3886e+005
18340	1.1516e+006
18341	1.6426e+005
18342	3.4781e+005
18343	1.9632e+005
18344	-96619
18345	4.062e+005
18346	81291
18347	-2.2371e+006
18348	-1.6583e+005
18349	1.2116e+005
18350	-1.2128e+005
18351	-2.1538e+005
18352	-5.9166e+005
18353	-2.3727e+005
18354	98376
18355	-89837
18356	21929
18357	-2.2896e+005
18358	5206.4
18359	-11979
18360	12678
18361	1.0962e+006
18362	-1.645e+006
18363	-3.7671e+005
18364	-50449
18365	-1.0196e+005
18366	62502
18367	3.0686e+005
18368	40802
18369	-1.501e+005
18370	-1.8121e+005
18371	19376
18372	1.3281e+005
18373	20093
18374	-2.3645e+005
18375	-2.193e+005
18376	6.5684e+005
18377	1.8846e+005
18378	-9.551e+005
18379	6.1272e+005
18380	3.3478e+005
18381	1.8748e+005
18382	-91933
18383	-6.2554e+005
18384	-135.27
18385	-29557
18386	2879.9
18387	79602
18388	7.3732e+005
18389	94272
18390	4.2293e+005
18391	18127
18392	-26253
18393	-64479
18394	8.4242e+005
18395	4.1323e+005
18396	-6.8368e+005
18397	6.0568e+005
18398	2.8237e+005
18399	-5.0239e+005
18400	8.8938e+005
18401	-1.3931e+005
18402	53090
18403	50459
18404	1.7711e+005
18405	3.6059e+005
18406	-2.4795e+005
18407	-3.423e+005
18408	73882
18409	-2.5663e+005
18410	1.7752e+005
18411	4.3135e+005
18412	60928
18413	6.1604e+005
18414	4.0406e+005
18415	1.4603e+006
18416	90385
18417	67791
18418	-1.4566e+005
18419	-44344
18420	-1.298e+005
18421	3.1421e+005
18422	78482
18423	9.2856e+005
18424	-3.8851e+005
18425	-1.488e+005
18426	4.6611e+005
18427	-9.1436e+005
18428	2.0268e+006
18429	1.5175e+006
18430	3.1167e+005
18431	46208
18432	1.4095e+005
18433	3.3697e+005
18434	-2.4708e+005
18435	-2.0706e+005
18436	1.707e+005
18437	1.4248e+005
18438	3.1071e+006
18439	1.2079e+006
18440	49070
18441	18924
18442	22471
18443	-5.2625e+005
18444	-1.6599e+005
18445	-6.005e+005
18446	6.0069e+005
18447	-1.728e+006
18448	3.3937e+005
18449	3.0046e+005
18450	-35222
18451	8523.2
18452	-2.822e+005
18453	6.1119e+005
18454	3.2889e+005
18455	1.059e+005
18456	1.3073e+006
18457	5.1927e+005
18458	8.2044e+005
18459	-2878.9
18460	79172
18461	46511
18462	-1.084e+005
18463	1.2577e+005
18464	1.2563e+005
18465	2.7424e+005
18466	8.1361e+005
18467	-6.1716e+006
18468	1.5863e+005
18469	-1.0164e+005
18470	3.8713e+005
18471	8.0821e+005
18472	1.4217e+006
18473	-2.4136e+005
18474	61154
18475	42981
18476	2.1396e+005
18477	-80951
18478	3.7668e+005
18479	-18682
18480	-1.8525e+005
18481	7694.5
18482	-44375
18483	-2.2805e+005
18484	2.0602e+005
18485	75006
18486	1.5578e+005
18487	-2.9685e+005
18488	2.4784e+005
18489	-7.7725e+005
18490	15207
18491	-14602
18492	91763
18493	3.7007e+005
18494	-70525
18495	-2.6228e+005
18496	-7.2677e+005
18497	7.985e+005
18498	5.0213e+005
18499	12133
18500	-2.8931e+005
18501	-1.8571e+005
18502	-3.7748e+005
18503	6.2122e+005
18504	3.4584e+005
18505	-2.3172e+005
18506	1.2143e+006
18507	3.6307e+005
18508	88033
18509	2.4943e+005
18510	1.1501e+005
18511	1.4309e+005
18512	79762
18513	2.4872e+005
18514	-5.2232e+005
18515	-89575
18516	-2.8827e+005
18517	-1.5377e+005
18518	1.2202e+005
18519	2655.8
18520	44072
18521	-41718
18522	1.1808e+005
18523	2.6067e+005
18524	77702
18525	-5549.3
18526	2.6415e+005
18527	4.5008e+005
18528	-7.7541e+005
18529	-1.7841e+005
18530	73732
18531	-18350
18532	-1.8576e+005
18533	-24987
18534	-5.1009e+005
18535	-3.9892e+005
18536	2.1599e+005
18537	1.7767e+006
18538	4.0328e+005
18539	5.3896e+005
18540	-1.4188e+005
18541	-1.3631e+005
18542	1.2341e+005
18543	-19261
18544	-1.1107e+005
18545	-30279
18546	-1.2244e+005
18547	22155
18548	2.7978e+005
18549	1.9256e+005
18550	1.1864e+005
18551	44581
18552	-44251
18553	-1.3266e+005
18554	-46771
18555	-58751
18556	-9.0053e+005
18557	4.2381e+005
18558	3.7784e+005
18559	-2.8257e+005
18560	1.4664e+006
18561	183.31
18562	-4.0013e+005
18563	9324.2
18564	-2.7292e+005
18565	4992.8
18566	6.1811e+005
18567	2.7857e+005
18568	1.3275e+005
18569	-46582
18570	-35437
18571	97744
18572	1.5674e+005
18573	34028
18574	1.75e+006
18575	2.2958e+006
18576	7.3244e+005
18577	8.4208e+005
18578	35554
18579	79311
18580	2.0802e+005
18581	-3.4708e+005
18582	14583
18583	30806
18584	24195
18585	95364
18586	1.7405e+005
18587	1.0123e+005
18588	2.353e+005
18589	57524
18590	45050
18591	1.3368e+005
18592	1.8499e+005
18593	-24743
18594	4.1477e+005
18595	-7.5655e+005
18596	3.6454e+005
18597	2.8904e+005
18598	2.0021e+005
18599	2.5507e+005
18600	1.3416e+005
18601	20133
18602	-3.5172e+005
18603	-55083
18604	-2.3875e+005
18605	-47979
18606	1.0674e+005
18607	42624
18608	-34089
18609	-3.2858e+005
18610	-462.3
18611	56616
18612	-7099.9
18613	-55870
18614	-4.4564e+005
18615	-1.2037e+005
18616	-1.8626e+005
18617	-1.9421e+005
18618	-84970
18619	-3.3424e+005
18620	-3.7007e+005
18621	1.3311e+006
18622	-5.5792e+005
18623	-1.3514e+005
18624	-1.4228e+006
18625	5.325e+005
18626	6.623e+005
18627	-2.1777e+005
18628	-4.6232e+005
18629	1.2443e+005
18630	-2.5589e+005
18631	64936
18632	-1.0091e+005
18633	-63718
18634	-1.8643e+005
18635	-1.2814e+005
18636	-2.2061e+005
18637	-1.9455e+005
18638	-52574
18639	1.0508e+005
18640	2.5153e+005
18641	79693
18642	1.6051e+005
18643	2.083e+005
18644	2.2669e+005
18645	1.5221e+005
18646	-7.3845e+005
18647	2.362e+006
18648	1.4403e+006
18649	-64938
18650	-1.5039e+005
18651	-3.857e+005
18652	1.5609e+006
18653	6.7267e+005
18654	-3.7806e+005
18655	-4.8796e+005
18656	-1.0952e+006
18657	5.6084e+005
18658	4.9621e+005
18659	8.6927e+005
18660	10352
18661	-1.6229e+005
18662	-29869
18663	-1.5456e+005
18664	-7.2287e+005
18665	-7.8964e+005
18666	5.026e+005
18667	5.6649e+005
18668	-2.74e+005
18669	4.2721e+006
18670	6.2413e+006
18671	4.383e+005
18672	2.7102e+005
18673	3.3123e+005
18674	1.0665e+005
18675	-88420
18676	-1.9832e+005
18677	1.6255e+006
18678	-4.2335e+005
18679	4.5064e+005
18680	1.5629e+005
18681	82379
18682	-4.6227e+005
18683	-21863
18684	-1.2615e+006
18685	5.0045e+006
18686	9.1719e+005
18687	-1.4753e+005
18688	-4.7315e+005
18689	68202
18690	1.7269e+005
18691	1.0028e+006
18692	1.7334e+006
18693	4.9566e+005
18694	1.196e+006
18695	-2.964e+005
18696	-5.9287e+005
18697	2.3483e+006
18698	9.7489e+005
18699	49073
18700	-41947
18701	-1.3408e+005
18702	-42868
18703	24234
18704	35207
18705	65709
18706	94316
18707	3.864e+005
18708	-5.3291e+005
18709	4.8114e+005
18710	2.3627e+005
18711	3.3668e+005
18712	2.3301e+005
18713	-77938
18714	1.949e+005
18715	-2.0076e+005
18716	-98256
18717	2.5616e+005
18718	2.2769e+005
18719	1.0343e+005
18720	1.7923e+005
18721	12362
18722	31953
18723	1.7068e+005
18724	-8.9054e+006
18725	-1.2385e+006
18726	3.8071e+005
18727	-17231
18728	-1.4192e+005
18729	3.0276e+005
18730	1.6867e+005
18731	1.0574e+005
18732	-34188
18733	-51056
18734	-2.4393e+005
18735	-2.9254e+005
18736	9.5953e+005
18737	-4.8076e+005
18738	-79012
18739	-1.3187e+006
18740	2.7761e+006
18741	4.0609e+006
18742	2.3781e+006
18743	2.618e+006
18744	-9.1252e+005
18745	5.3535e+006
18746	3.1823e+006
18747	4.1138e+006
18748	9.4823e+005
18749	1.9426e+006
18750	26535
18751	-2.7129e+005
18752	-2.6935e+005
18753	-3.2556e+005
18754	-1.7814e+005
18755	16105
18756	3.3647e+005
18757	96302
18758	3.7396e+005
18759	-59497
18760	-1.3175e+005
18761	-48774
18762	-88919
18763	-33526
18764	-2.0483e+005
18765	-1.1337e+005
18766	-2.805e+005
18767	-2.451e+005
18768	-4777.6
18769	-4.199e+005
18770	5.9056e+005
18771	1.5827e+006
18772	1.649e+006
18773	1.5906e+006
18774	-29255
18775	26138
18776	2.7588e+005
18777	-1.7532e+005
18778	-2.6877e+005
18779	-1.412e+006
18780	-62352
18781	1.1298e+005
18782	1.7497e+006
18783	1.4874e+006
18784	3.4512e+006
18785	1.2438e+006
18786	3.4308e+006
18787	1.2879e+006
18788	1.1933e+006
18789	1.2604e+006
18790	1.0365e+006
18791	3.2234e+006
18792	2.5683e+006
18793	9.6622e+005
18794	1.0806e+006
18795	9.1961e+005
18796	1.0911e+006
18797	2.3161e+006
18798	7.1409e+005
18799	1.0626e+006
18800	6.6142e+005
18801	4.4564e+005
18802	6.1848e+005
18803	3.7316e+005
18804	3.7082e+005
18805	8.3893e+005
18806	5.7945e+005
18807	1.3829e+005
18808	7.1813e+005
18809	3.1692e+005
18810	-3.2979e+005
18811	2.2209e+005
18812	1.0114e+005
18813	-64014
18814	2.1355e+005
18815	3.9674e+005
18816	70797
18817	-3.1558e+005
18818	-49045
18819	-5.4059e+005
18820	11292
18821	-3.314e+005
18822	-6921.8
18823	-2.7481e+005
18824	-1.4e+005
18825	28280
18826	56705
18827	-3.0794e+005
18828	16543
18829	-2.4039e+005
18830	-2.5135e+005
18831	-1.6046e+005
18832	-7.7442e+005
18833	-28690
18834	2.2984e+005
18835	2.5826e+005
18836	6.1972e+005
18837	2.9215e+005
18838	46622
18839	-38835
18840	90555
18841	3.4503e+005
18842	69084
18843	8.4284e+005
18844	5.1526e+005
18845	5.7472e+005
18846	1.7632e+006
18847	5.6815e+005
18848	6.1918e+005
18849	2.922e+005
18850	1.2796e+006
18851	1.4653e+006
18852	3.2137e+006
18853	1.3142e+006
18854	2.5027e+006
18855	1.3465e+006
18856	1.3337e+006
18857	1.3587e+006
18858	8.902e+005
18859	1.2935e+006
18860	1.7693e+006
18861	6.3503e+005
18862	1.7808e+006
18863	1.3865e+006
18864	3.6382e+006
18865	1.4132e+006
18866	3.1617e+006
18867	1.2945e+006
18868	1.3705e+006
18869	1.2703e+006
18870	2.2118e+006
18871	3.566e+006
18872	9.6854e+005
18873	3.2202e+006
18874	9.526e+005
18875	1.4428e+006
18876	2.9815e+006
18877	2.7296e+006
18878	7.2359e+005
18879	8.0358e+005
18880	7.9068e+005
18881	5.4233e+006
18882	3.1557e+006
18883	2.684e+006
18884	3.168e+006
18885	3.6459e+006
18886	5.5826e+005
18887	4.5809e+005
18888	4.6011e+006
18889	2.7339e+006
18890	2.81e+006
18891	2.3383e+006
18892	3.6513e+006
18893	4.6934e+006
18894	4.9249e+006
18895	2.7821e+006
18896	2.6874e+006
18897	2.1957e+006
18898	2.4355e+006
18899	2.932e+006
18900	2.5155e+006
18901	2.2422e+006
18902	5.7471e+005
18903	4.1374e+005
18904	5.4714e+005
18905	2.7617e+006
18906	2.1753e+006
18907	2.3762e+006
18908	5.09e+005
18909	4.8487e+005
18910	4.56e+005
18911	2.2574e+006
18912	2.6802e+006
18913	3.1748e+006
18914	1.5459e+006
18915	1.9921e+006
18916	1.4824e+006
18917	1.6489e+006
18918	2.117e+006
18919	2.945e+005
18920	3.4349e+005
18921	5.1495e+005
18922	6.8597e+005
18923	4.7019e+005
18924	3.9537e+005
18925	7.6579e+005
18926	68980
18927	1.8138e+005
18928	2.0279e+005
18929	1.1056e+005
18930	-1.0107e+005
18931	-1.8653e+005
18932	-7.2056e+005
18933	-8.8691e+005
18934	-1.5811e+005
18935	53594
18936	5.3434e+005
18937	2.8881e+005
18938	5.8723e+005
18939	3.1128e+005
18940	1.2986e+006
18941	5172.1
18942	2.5965e+005
18943	-7.9948e+005
18944	-2.8213e+005
18945	-6.0808e+005
18946	76881
18947	-1.9101e+005
18948	62141
18949	86552
18950	-5.337e+005
18951	-1.0568e+006
18952	-1.2096e+006
18953	-3.9889e+005
18954	-2.0922e+005
18955	-1.1834e+005
18956	43926
18957	13433
18958	1.5141e+006
18959	3.191e+005
18960	3.7013e+005
18961	1.5336e+006
18962	1.5586e+006
18963	1.2316e+006
18964	1.0901e+006
18965	2.219e+006
18966	-2.9473e+006
18967	-1.8998e+006
18968	-2.166e+006
18969	-5.6352e+006
18970	-1.5966e+006
18971	-1.6406e+006
18972	-2.0403e+006
18973	-1.5558e+006
18974	-5.025e+006
18975	-4.5584e+006
18976	-1.5554e+006
18977	-1.3706e+006
18978	-1.5992e+006
18979	-2.8114e+006
18980	-4.9519e+006
18981	-1.9488e+006
18982	-1.2182e+006
18983	-1.5882e+006
18984	-2.4106e+006
18985	-2.2866e+005
18986	-1.4409e+006
18987	1.1375e+006
18988	1.301e+005
18989	6.7557e+005
18990	-1.1852e+005
18991	6.7028e+005
18992	-4.9211e+005
18993	-1.04e+006
18994	2.0409e+006
18995	1.0335e+006
18996	1.371e+006
18997	5.2554e+006
18998	1.9785e+006
18999	2.4725e+006
19000	1.0521e+006
19001	5.7662e+006
19002	2.9645e+006
19003	9.4299e+006
19004	2.8339e+006
19005	6.7183e+006
19006	3.046e+006
19007	6.9822e+006
19008	3.4414e+006
19009	2.7543e+006
19010	4.1695e+006
19011	6.3207e+006
19012	3.9995e+006
19013	1.0465e+007
19014	4.1175e+006
19015	1.1222e+007
19016	4.0809e+006
19017	6.3108e+006
19018	4.4699e+006
19019	3.7155e+006
19020	5.2045e+006
19021	1.0815e+007
19022	3.5918e+006
19023	3.637e+006
19024	1.0742e+007
19025	3.9893e+006
19026	3.6401e+006
19027	9.5238e+006
19028	1.0935e+007
19029	3.7111e+006
19030	3.8385e+006
19031	3.9114e+006
19032	4.1692e+006
19033	3.3866e+006
19034	5.3965e+006
19035	5.8099e+006
19036	9.4168e+006
19037	3.7106e+006
19038	3.7405e+006
19039	9.6241e+006
19040	5.7654e+006
19041	3.9389e+006
19042	4.2695e+006
19043	4.5585e+006
19044	3.1124e+006
19045	8.9474e+006
19046	3.2411e+006
19047	5.296e+006
19048	4.089e+006
19049	4.6516e+006
19050	5.8056e+006
19051	-1.6712e+006
19052	-1.5663e+006
19053	-1.368e+006
19054	-1.8117e+006
19055	-1.7166e+006
19056	-2.9732e+006
19057	1.0131e+006
19058	7.3185e+005
19059	1.861e+006
19060	2.4236e+006
19061	1.2762e+007
19062	8.9029e+006
19063	1.1717e+006
19064	1.3701e+006
19065	4.9221e+005
19066	1.9897e+006
19067	-5.1876e+005
19068	-8.8988e+005
19069	-7.6416e+005
19070	1.3004e+005
19071	-6.5921e+005
19072	-5.6412e+005
19073	-2.3156e+005
19074	-4.6252e+006
19075	-6.3061e+005
19076	-9.7083e+005
19077	-1.0303e+006
19078	-7.6278e+006
19079	-4.0998e+006
19080	-4.44e+006
19081	-3.1218e+006
19082	7.0852e+006
19083	1.3999e+006
19084	9.4811e+005
19085	9.1102e+006
19086	7.2836e+006
19087	7.6143e+006
19088	-1.6682e+006
19089	-8.0557e+005
19090	-75001
19091	-3.4588e+005
19092	-1.2872e+006
19093	-1.5581e+006
19094	-1.9317e+006
19095	-2.4795e+006
19096	1.2689e+006
19097	1.8143e+006
19098	2.7079e+006
19099	1.2875e+006
19100	3.3338e+006
19101	8.0696e+005
19102	5.9985e+005
19103	12880
19104	8.0167e+005
19105	2.8013e+005
19106	1.3158e+006
19107	1.2792e+006
19108	1.4886e+007
19109	9.9744e+006
19110	1.1681e+007
19111	8.8681e+006
19112	8.5671e+006
19113	8.7675e+006
19114	8.9646e+006
19115	9.7256e+006
19116	1.0253e+007
19117	1.5439e+006
19118	1.741e+006
19119	-4.1582e+006
19120	-3.6332e+006
19121	-3.4276e+006
19122	-3.9734e+006
19123	-2.6552e+006
19124	-3.7976e+006
19125	-3.1446e+006
19126	-4.2454e+005
19127	-9.7036e+005
19128	-1.415e+005
19129	4.821e+006
19130	1.1486e+006
19131	1.544e+006
19132	8.5695e+005
19133	6.1769e+005
19134	8.9692e+006
19135	5.4284e+006
19136	5.9224e+006
19137	7.6183e+006
19138	1.3973e+006
19139	1.7862e+006
19140	1.0318e+006
19141	1.0732e+007
19142	8.8911e+006
19143	-2.2039e+006
19144	-4.3412e+006
19145	-5.0347e+006
19146	-2.1583e+006
19147	-2.1086e+006
19148	-1.2363e+006
19149	-2.3397e+006
19150	-1.4917e+006
19151	-1.7643e+006
19152	-5.0125e+006
19153	-2.1361e+006
19154	-4.5437e+006
19155	-2.2364e+006
19156	-2.0606e+006
19157	-2.0865e+006
19158	-1.4183e+006
19159	-3.8175e+005
19160	-4.4193e+006
19161	-2.112e+006
19162	-1.7437e+006
19163	-1.5815e+006
19164	-1.7305e+006
19165	-1.3038e+006
19166	-1.1607e+006
19167	7.9208e+005
19168	-3.4422e+005
19169	-1.8198e+005
19170	-1.346e+005
19171	1.2538e+006
19172	-3.3103e+005
19173	-96096
19174	6.5189e+005
19175	2.5708e+006
19176	7.9337e+005
19177	2.1818e+006
19178	4.4812e+006
19179	1.2045e+006
19180	8.3187e+005
19181	2.2074e+006
19182	1.5799e+006
19183	8.3683e+005
19184	2.0307e+006
19185	7.3756e+006
19186	5.332e+006
19187	2.0553e+006
19188	3.0581e+006
19189	2.1828e+006
19190	2.7272e+006
19191	8.0721e+006
19192	8.7719e+006
19193	3.0675e+006
19194	3.784e+006
19195	5.741e+006
19196	8.9095e+006
19197	3.2051e+006
19198	2.9925e+006
19199	8.7563e+006
19200	3.3583e+006
19201	4.7208e+006
19202	3.0835e+006
19203	2.4851e+006
19204	7.2311e+006
19205	2.4921e+006
19206	8.2559e+006
19207	2.9925e+006
19208	2.8578e+006
19209	5.2109e+006
19210	2.5809e+006
19211	2.0874e+006
19212	5.4575e+006
19213	2.2759e+006
19214	7.0219e+006
19215	2.7833e+006
19216	2.0333e+006
19217	3.7351e+006
19218	2.5623e+006
19219	2.8294e+006
19220	4.5843e+006
19221	9.978e+005
19222	4.368e+006
19223	1.7011e+006
19224	2.5488e+006
19225	9.0609e+005
19226	1.4728e+006
19227	-3.317e+006
19228	-2.8874e+006
19229	-7.0436e+005
19230	-1.2332e+006
19231	-4.6758e+005
19232	-7.4013e+005
19233	7.461e+006
19234	4.7941e+006
19235	5.5896e+006
19236	5.6418e+006
19237	4.5018e+005
19238	4.1259e+005
19239	9.7925e+005
19240	8.809e+006
19241	5.5222e+006
19242	5.4254e+006
19243	4.3494e+006
19244	-5.0247e+006
19245	-6.1478e+006
19246	-3.4528e+006
19247	-2.6049e+006
19248	-3.3964e+006
19249	-2.9409e+006
19250	-2.1752e+006
19251	-2.9668e+006
19252	-3.9649e+006
19253	-3.9153e+006
19254	-4.1463e+006
19255	-3.2472e+006
19256	-1.0389e+006
19257	-6.9454e+005
19258	5.6274e+006
19259	1.3888e+006
19260	1.2541e+006
19261	6.3869e+005
19262	6.1348e+006
19263	7.8437e+006
19264	7.0866e+006
19265	8.3532e+006
19266	6.1808e+006
19267	-3.5964e+006
19268	-3.4207e+006
19269	-2.7882e+006
19270	-2.7783e+006
19271	-1.7418e+006
19272	-1.1133e+006
19273	-9.0762e+005
19274	-4.8088e+005
19275	-3.9031e+005
19276	-5.3936e+005
19277	4.4356e+005
19278	30449
19279	-3.7712e+005
19280	-1.4218e+005
19281	5.9848e+006
19282	1.6967e+006
19283	7.9194e+005
19284	7.0416e+006
19285	7.0122e+006
19286	8.4662e+006
19287	6.1368e+006
19288	8.9986e+006
19289	7.0249e+006
19290	7.7414e+006
19291	8.5406e+006
19292	6.9033e+006
19293	9.6984e+006
19294	2.037e+006
19295	1.1989e+006
19296	2.7782e+005
19297	-94800
19298	-89839
19299	4.9429e+006
19300	2.6691e+006
19301	4.3972e+006
19302	2.0416e+006
19303	4.9685e+006
19304	1.6918e+006
19305	6.7814e+005
19306	8.1645e+005
19307	3.2128e+005
19308	6.6591e+006
19309	1.261e+006
19310	9.8627e+005
19311	7.0249e+006
19312	9.3142e+006
19313	8.3874e+006
19314	9.3779e+006
19315	7.3994e+006
19316	6.2662e+005
19317	4.7447e+005
19318	-1.9082e+005
19319	-3.8877e+005
19320	5.4489e+005
19321	7.3683e+005
19322	2.9069e+006
19323	1.2558e+006
19324	1.2441e+006
19325	1.9791e+006
19326	1.8569e+006
19327	1.7133e+006
19328	9.5726e+005
19329	1.7471e+006
19330	1.5813e+006
19331	2.3858e+006
19332	4.0303e+006
19333	3.1035e+006
19334	5.2946e+006
19335	5.1316e+006
19336	4.8366e+006
19337	3.3344e+006
19338	4.4868e+006
19339	4.7683e+006
19340	6.2962e+006
19341	4.0549e+006
19342	5.783e+006
19343	5.5089e+006
19344	6.3337e+006
19345	8.6074e+006
19346	8.0688e+006
19347	6.3972e+006
19348	8.5206e+006
19349	8.8624e+006
19350	9.8324e+006
19351	6.1253e+006
19352	6.6822e+006
19353	5.1198e+006
19354	6.9264e+006
19355	7.159e+006
19356	7.9907e+006
19357	8.5332e+006
19358	9.0148e+006
19359	8.4064e+006
19360	7.7238e+006
19361	7.2188e+006
19362	4.6268e+006
19363	6.0543e+006
19364	4.3963e+006
19365	6.4566e+006
19366	7.2158e+006
19367	7.8437e+006
19368	8.8137e+006
19369	5.3958e+006
19370	5.6209e+006
19371	3.5313e+006
19372	3.958e+006
19373	5.6635e+006
19374	4.1011e+006
19375	4.8398e+006
19376	7.3357e+006
19377	2.9551e+006
19378	8.275e+006
19379	2.8629e+006
19380	3.5728e+006
19381	4.568e+006
19382	5.369e+006
19383	3.9485e+006
19384	5.0713e+006
19385	4.4848e+006
19386	6.0128e+006
19387	4.0098e+006
19388	3.9071e+006
19389	3.7714e+006
19390	2.7577e+006
19391	2.7559e+006
19392	5.8366e+006
19393	2.0181e+006
19394	5.7177e+006
19395	7.8356e+005
19396	2.6553e+006
19397	5.2045e+006
19398	2.5907e+006
19399	5.7552e+006
19400	1.8373e+006
19401	2.2106e+006
19402	2.5098e+006
19403	2.5279e+006
19404	2.5511e+006
19405	3.2275e+006
19406	1.5213e+006
19407	4.3853e+006
19408	9.5909e+005
19409	2.7086e+006
19410	2.3917e+005
19411	2.3876e+006
19412	-57305
19413	2.8839e+006
19414	5.2964e+006
19415	3.7307e+006
19416	1.0987e+006
19417	6.7162e+005
19418	1.4265e+006
19419	8.6355e+005
19420	1.4548e+006
19421	1.3248e+006
19422	3.0337e+006
19423	1.3708e+006
19424	1.0441e+006
19425	-7.215e+005
19426	-4.1419e+005
19427	7.1141e+005
19428	-1.3227e+006
19429	6.3256e+005
19430	2.8815e+006
19431	7.6236e+005
19432	1.2304e+006
19433	2.4217e+006
19434	-1.9978e+006
19435	-1.154e+006
19436	-1.0795e+006
19437	-1.4582e+005
19438	-2.0166e+006
19439	-3.2969e+005
19440	7.1768e+005
19441	1.4591e+006
19442	5.6507e+005
19443	5.656e+006
19444	6.0325e+006
19445	6.0322e+006
19446	6.1427e+006
19447	7.4907e+006
19448	6.8081e+006
19449	2.8118e+006
19450	5.1385e+006
19451	3.6598e+006
19452	-1.4504e+006
19453	-1.3235e+006
19454	-20739
19455	-8.1931e+005
19456	-1.0141e+006
19457	1.3288e+006
19458	2.0836e+006
19459	2.1659e+006
19460	1.1449e+006
19461	1.1895e+006
19462	1.148e+006
19463	1.1942e+006
19464	1.7609e+006
19465	5.3095e+006
19466	6.7116e+006
19467	4.2637e+006
19468	4.5133e+006
19469	3.1536e+006
19470	3.3821e+006
19471	3.1639e+006
19472	4.5314e+006
19473	5.2916e+006
19474	1.4732e+006
19475	1.1913e+006
19476	5.5643e+005
19477	2.4596e+006
19478	2.8964e+006
19479	3.93e+006
19480	2.6835e+006
19481	3.5851e+006
19482	3.1101e+006
19483	2.8168e+006
19484	1.8915e+006
19485	2.8717e+006
19486	1.8581e+006
19487	4.3258e+006
19488	1.9964e+006
19489	2.4061e+006
19490	-63365
19491	-7.1866e+005
19492	-6.4672e+005
19493	1.0884e+006
19494	1.2079e+006
19495	4.253e+006
19496	1.5078e+006
19497	1.4396e+006
19498	2.2622e+006
19499	2.0646e+006
19500	2.9617e+006
19501	1.2555e+006
19502	1.9737e+006
19503	1.0512e+006
19504	8.4927e+005
19505	-9.1631e+005
19506	-9.5695e+005
19507	-1.5043e+006
19508	4.4361e+005
19509	4.3968e+006
19510	6.4982e+006
19511	7.6383e+006
19512	5.5714e+006
19513	5.1892e+006
19514	7.0299e+006
19515	4.6491e+006
19516	4.6778e+006
19517	3.491e+006
19518	4.2868e+006
19519	1.089e+006
19520	3.8399e+006
19521	3.2375e+006
19522	3.7337e+006
19523	2.3603e+006
19524	4.5806e+006
19525	5.4054e+006
19526	3.5966e+006
19527	7.7568e+006
19528	7.2962e+006
19529	4.583e+006
19530	6.783e+006
19531	6.0534e+006
19532	-1.2648e+005
19533	1.4733e+006
19534	1.3064e+006
19535	1.2334e+006
19536	3.9223e+006
19537	5.1866e+006
19538	3.0167e+006
19539	3.7794e+006
19540	9.0993e+006
19541	8.6416e+006
19542	6.8456e+006
19543	4.3971e+006
19544	4.2436e+006
19545	4.2535e+006
19546	4.1177e+006
19547	3.2045e+006
19548	6.1933e+006
19549	5.29e+006
19550	4.8529e+006
19551	4.6132e+006
19552	4.7237e+006
19553	3.9452e+006
19554	2.4962e+006
19555	2.2408e+006
19556	3.0538e+006
19557	-2.1957e+006
19558	-3.1329e+006
19559	-3.7642e+006
19560	-3.1992e+006
19561	-3.9857e+005
19562	-1.593e+006
19563	-1.5773e+006
19564	-1.0192e+006
19565	-5.5118e+005
19566	-1.4564e+006
19567	-1.1386e+006
19568	7.6459e+005
19569	4.1531e+005
19570	2.9645e+006
19571	-1.6769e+006
19572	-1.9638e+006
19573	1.2643e+006
19574	-1.0911e+005
19575	-2.4933e+006
19576	-2.48e+006
19577	-5.38e+005
19578	-5.3214e+005
19579	1.2511e+006
19580	-6.9339e+005
19581	-1.4918e+006
19582	2.465e+006
19583	16560
19584	-2.6285e+005
19585	3.2198e+006
19586	2.6173e+006
19587	2.4515e+006
19588	2.6586e+006
19589	1.5262e+006
19590	2.5358e+006
19591	3.9604e+006
19592	1.6288e+006
19593	4.4928e+006
19594	6.6966e+006
19595	6.236e+006
19596	4.4983e+006
19597	4.1303e+006
19598	3.9946e+006
19599	3.1386e+006
19600	3.3671e+006
19601	1.3758e+006
19602	1.2089e+006
19603	1.8002e+006
19604	2.0009e+006
19605	2.1503e+006
19606	1.6701e+006
19607	1.0131e+006
19608	1.91e+006
19609	8.4408e+006
19610	7.983e+006
19611	5.5339e+006
19612	5.2479e+006
19613	3.5851e+006
19614	4.6315e+006
19615	2.1979e+006
19616	5.1002e+006
19617	3.6276e+006
19618	5.7656e+006
19619	2.4433e+006
19620	1.7693e+006
19621	3.0458e+006
19622	2.6173e+006
19623	1.8257e+006
19624	4.1884e+005
19625	-2.2891e+006
19626	-6.0216e+005
19627	4.4521e+005
19628	-3.7446e+005
19629	-8.8756e+005
19630	-2.186e+006
19631	-2.2809e+006
19632	-1.0088e+005
19633	3.6712e+005
19634	1.3448e+006
19635	4.0602e+005
19636	4.5064e+005
19637	2.1948e+006
19638	1.3008e+006
19639	1.022e+006
19640	1.2891e+006
19641	2.128e+006
19642	1.2055e+006
19643	1.9979e+006
19644	2.044e+006
19645	7.638e+006
19646	4.7692e+006
19647	5.9185e+006
19648	6.3952e+006
19649	3.519e+006
19650	3.408e+006
19651	4.8621e+006
19652	1.1407e+006
19653	3.7566e+006
19654	2.8297e+006
