Node Number	Normal Stress (MPa)
6150	-0.16786
6151	-0.2052
6152	0.14203
6153	-6.9972e-002
6154	-0.10618
6155	-0.1759
6156	-0.20908
6157	0.13815
6158	-9.976e-002
6159	-7.3861e-002
6160	-0.13412
6161	-0.16587
6162	-0.21263
6163	0.14817
6164	0.19052
6165	-9.3082e-002
6166	-8.9735e-002
6167	-0.16648
6168	-0.22551
6169	-0.2506
6170	0.15256
6171	-0.13105
6172	-0.22076
6173	-0.21991
6174	-0.26675
6175	4.5748e-002
6176	0.15816
6177	-0.12545
6178	-0.17732
6179	-0.27239
6180	-0.35297
6181	-0.32663
6182	-1.4134e-002
6183	-0.2372
6184	-0.28147
6185	-0.34471
6186	-0.36556
6187	-5.8737e-003
6188	-0.25703
6189	-0.3415
6190	-0.37749
6191	-0.3829
6192	-7.6866e-002
6193	-2.3222e-002
6194	-0.27438
6195	-0.43672
6196	-0.42018
6197	-0.11955
6198	-0.6804
6199	-0.47271
6200	-0.60198
6201	-0.17208
6202	-0.59647
6203	-0.79312
6204	-0.36323
6205	-0.21298
6206	-0.78761
6207	-4.4949e-002
6208	0.10488
6209	-7.9354e-002
6210	0.73373
6211	0.22684
6212	0.11998
6213	-0.3273
6214	-0.26482
6215	-0.41841
6216	-0.42048
6217	-0.46998
6218	-0.19295
6219	-0.24666
6220	-0.32701
6221	-0.40231
6222	-0.30083
6223	-3.3674e-002
6224	-0.2491
6225	-0.33747
6226	-0.13047
6227	-0.21083
6228	-0.10319
6229	-0.18464
6230	6.6272e-002
6231	-0.20601
6232	-6.0104e-002
6233	0.1351
6234	-0.14915
6235	3.0909e-002
6236	5.1521e-002
6237	-3.2436e-003
6238	0.21466
6239	4.2879e-002
6240	6.3492e-002
6241	0.28543
6242	0.18769
6243	0.11046
6244	0.13108
6245	0.34423
6246	0.19088
6247	0.15301
6248	0.13427
6249	0.40275
6250	0.34708
6251	0.24648
6252	0.20861
6253	0.28715
6254	0.46768
6255	0.34999
6256	0.29006
6257	0.49966
6258	0.43888
6259	0.41201
6260	0.33444
6261	0.35209
6262	0.1895
6263	0.52996
6264	0.40884
6265	0.3044
6266	0.54139
6267	0.50833
6268	0.46919
6269	0.36475
6270	0.53367
6271	0.45941
6272	0.28781
6273	0.31583
6274	0.57541
6275	0.56948
6276	0.50061
6277	0.32901
6278	0.3807
6279	0.61594
6280	0.57002
6281	0.38124
6282	0.605
6283	0.61
6284	0.68634
6285	0.37782
6286	0.42123
6287	0.38248
6288	0.6028
6289	0.63541
6290	0.32689
6291	0.5743
6292	0.63235
6293	0.68414
6294	0.37562
6295	0.35467
6296	0.5507
6297	0.55512
6298	0.28067
6299	0.29839
6300	0.27744
6301	0.56918
6302	0.60875
6303	0.68599
6304	0.3343
6305	0.30571
6306	0.49498
6307	0.65084
6308	0.27056
6309	0.39763
6310	0.68241
6311	0.61179
6312	0.12414
6313	0.23151
6314	0.25857
6315	0.3314
6316	0.62412
6317	6.5842e-002
6318	0.22434
6319	0.61618
6320	0.62786
6321	1.8803e-002
6322	5.7908e-002
6323	0.18939
6324	0.52873
6325	-8.0329e-002
6326	0.12921
6327	0.72507
6328	0.59292
6329	-1.6142e-002
6330	-0.10546
6331	0.17552
6332	-8.3622e-002
6333	0.6007
6334	-0.22983
6335	-0.13085
6336	0.51224
6337	-0.37913
6338	-0.31829
6339	-0.21228
6340	0.62655
6341	0.55347
6342	-0.3379
6343	-3.6777e-002
6344	-0.2964
6345	0.50389
6346	-0.45785
6347	-0.34871
6348	-0.46056
6349	-0.15943
6350	-0.32901
6351	0.54243
6352	0.59891
6353	-0.41932
6354	-0.23915
6355	0.52777
6356	-0.49046
6357	-0.39339
6358	7.1673e-002
6359	0.70053
6360	0.68877
6361	-0.23239
6362	8.6772e-002
6363	0.24541
6364	-3.0178e-002
6365	-0.30969
6366	-1.5427
6367	-1.9655
6368	-0.64256
6369	0.84832
6370	0.50726
6371	0.22775
6372	0.33349
6373	0.39723
6374	0.95532
6375	-0.10512
6376	0.82024
6377	0.46269
6378	1.0208
6379	0.86098
6380	-3.9656e-002
6381	0.71253
6382	0.36916
6383	0.53166
6384	0.76744
6385	6.6787e-002
6386	-0.13319
6387	0.35044
6388	0.71228
6389	0.51749
6390	0.4188
6391	0.56262
6392	0.75327
6393	5.261e-002
6394	0.33626
6395	6.1223e-002
6396	0.62072
6397	0.48405
6398	0.43272
6399	0.57654
6400	0.35019
6401	7.5149e-002
6402	0.26719
6403	0.523
6404	0.37857
6405	0.30605
6406	0.47106
6407	0.27147
6408	0.16171
6409	0.32268
6410	0.42034
6411	0.269
6412	0.31381
6413	0.27923
6414	0.33045
6415	0.26571
6416	0.15857
6417	5.5614e-002
6418	0.16881
6419	-3.8356e-002
6420	9.2653e-002
6421	0.2808
6422	0.22002
6423	3.7267e-002
6424	1.1408e-002
6425	-8.2562e-002
6426	0.2366
6427	-0.568
6428	-5.1162e-002
6429	1.4702e-003
6430	-0.62265
6431	-0.31525
6432	-0.49809
6433	-1.861e-002
6434	-0.51042
6435	-0.64273
6436	-0.33533
6437	-0.3666
6438	-7.3624e-002
6439	7.1377e-002
6440	-0.42043
6441	-0.24534
6442	-0.30589
6443	-3.2123e-002
6444	-0.17749
6445	-0.37893
6446	-0.28437
6447	-0.25231
6448	-0.15829
6449	-0.26517
6450	-0.22279
6451	-0.23046
6452	-0.1239
6453	-0.23079
6454	-0.1903
6455	-0.18532
6456	-0.23532
6457	-0.19516
6458	-0.12903
6459	-0.193
6460	-0.34875
6461	-0.15283
6462	-0.10957
6463	-0.15705
6464	-0.1278
6465	-0.33795
6466	-0.33478
6467	-4.5102e-002
6468	-9.5604e-002
6469	-0.14308
6470	-0.10688
6471	-0.35069
6472	-5.784e-002
6473	-7.0877e-002
6474	-0.31703
6475	-0.40323
6476	2.0577e-002
6477	-2.4176e-002
6478	-0.12411
6479	-2.4122e-002
6480	-0.40089
6481	2.2914e-002
6482	1.4767e-002
6483	-0.38149
6484	-0.35647
6485	6.7333e-002
6486	0.11351
6487	-4.4766e-002
6488	-9.0329e-002
6489	1.288e-002
6490	-0.38702
6491	-0.4264
6492	0.10798
6493	-5.0297e-002
6494	3.0194e-002
6495	-0.42275
6496	0.1801
6497	0.11162
6498	-4.6653e-002
6499	5.2377e-002
6500	-0.42543
6501	-0.40908
6502	0.19377
6503	0.11164
6504	-0.41692
6505	0.2718
6506	0.20228
6507	0.2129
6508	-0.36617
6509	-0.4386
6510	0.32255
6511	9.7596e-002
6512	0.27821
6513	-0.38809
6514	0.37306
6515	0.41064
6516	0.1481
6517	0.31335
6518	-0.41318
6519	-0.37328
6520	0.42545
6521	0.19043
6522	0.16291
6523	0.35467
6524	-0.39285
6525	0.5809
6526	0.44578
6527	0.21076
6528	0.38849
6529	-0.37186
6530	-0.33945
6531	0.60189
6532	0.23175
6533	0.41944
6534	-0.32662
6535	0.72256
6536	0.61472
6537	0.43227
6538	-0.39545
6539	-0.3085
6540	0.74068
6541	0.42645
6542	-0.40075
6543	0.73538
6544	0.75972
6545	0.52014
6546	-0.40127
6547	-0.57763
6548	0.75921
6549	0.59429
6550	-0.48343
6551	0.91223
6552	0.85341
6553	0.38673
6554	0.6225
6555	-0.65393
6556	-0.50348
6557	0.89218
6558	0.36668
6559	0.39803
6560	0.55337
6561	-0.60567
6562	0.94044
6563	1.0343
6564	0.44629
6565	0.48758
6566	-0.72306
6567	-0.95859
6568	0.9169
6569	0.32889
6570	0.43233
6571	-1.1617
6572	-0.90699
6573	0.82374
6574	0.81787
6575	0.9685
6576	8.1187e-002
6577	0.38049
6578	0.18134
6579	-1.2685
6580	0.71689
6581	-2.5661e-002
6582	0.13444
6583	-1.4126
6584	-1.8008
6585	0.57275
6586	0.5825
6587	-0.1698
6588	-8.3915e-002
6589	-1.7036
6590	0.67973
6591	-0.38071
6592	-0.2325
6593	-0.22162
6594	-1.5604
6595	-0.87067
6596	-0.66022
6597	-0.31279
6598	-0.12675
6599	-0.77581
6600	-0.38076
6601	-0.30191
6602	-0.24974
6603	-0.95097
6604	-0.1599
6605	-0.19472
6606	-0.16096
6607	-0.14255
6608	0.13597
6609	-4.7276e-002
6610	-2.8875e-002
6611	0.24964
6612	-0.13814
6613	-0.17282
6614	0.15923
6615	5.2366e-002
6616	-8.9683e-002
6617	-0.10047
6618	-0.164
6619	0.16806
6620	-1.6471e-002
6621	-6.085e-002
6622	0.32413
6623	0.20768
6624	5.2742e-002
6625	4.1898e-004
6626	-2.7262e-002
6627	-1.5692e-002
6628	0.35772
6629	0.12971
6630	8.633e-002
6631	-3.239e-002
6632	0.27124
6633	0.34102
6634	0.11301
6635	6.6921
6636	3.6202
6637	5.6117
6638	7.1808
6639	5.4714
6640	4.5597
6641	4.1403
6642	4.4627
6643	5.7095
6644	4.1904
6645	3.767
6646	2.711
6647	3.4794
6648	3.8017
6649	3.2581
6650	3.5295
6651	3.1808
6652	2.5792
6653	3.1263
6654	3.3977
6655	2.9914
6656	2.1249
6657	1.9638
6658	2.2315
6659	2.6719
6660	2.3608
6661	2.6011
6662	2.2288
6663	2.4965
6664	1.6956
6665	1.0413
6666	1.5734
6667	0.9868
6668	1.8412
6669	1.4433
6670	1.2875
6671	0.73661
6672	1.4763
6673	1.591
6674	1.1931
6675	1.1149
6676	0.51095
6677	0.57877
6678	1.3185
6679	1.0397
6680	1.0352
6681	1.0199
6682	1.1726
6683	0.45176
6684	0.49614
6685	1.0249
6686	1.0051
6687	1.1693
6688	0.52435
6689	0.98437
6690	1.0974
6691	1.0704
6692	0.44842
6693	0.21636
6694	0.39499
6695	0.90844
6696	0.75776
6697	0.37196
6698	0.88542
6699	0.33436
6700	-0.12524
6701	8.2385e-002
6702	0.50946
6703	0.59584
6704	0.29533
6705	0.15994
6706	-0.25907
6707	0.37564
6708	0.15021
6709	0.1615
6710	2.7049e-002
6711	-0.3247
6712	-0.29966
6713	0.10961
6714	0.1209
6715	-0.1463
6716	-0.41699
6717	-0.45919
6718	-4.5774e-002
6719	1.7324e-002
6720	-9.6333e-002
6721	-0.3395
6722	-0.54024
6723	-0.12683
6724	-0.17739
6725	-0.55355
6726	-0.77638
6727	-0.65239
6728	-0.23898
6729	-0.35364
6730	-0.28954
6731	-0.72648
6732	-0.87829
6733	-0.82569
6734	-0.36858
6735	-0.34088
6736	-0.45554
6737	-0.8803
6738	-0.89671
6739	-0.43961
6740	-0.73726
6741	-1.094
6742	-1.0013
6743	-0.9795
6744	-0.82005
6745	-1.3229
6746	-1.1322
6747	-0.93127
6748	-0.95097
6749	-1.5384
6750	-1.2302
6751	-1.2777
6752	-1.0293
6753	-1.7751
6754	-1.3952
6755	-1.2466
6756	-1.1468
6757	-2.0162
6758	-1.5402
6759	-1.5143
6760	-1.3657
6761	-2.3219
6762	-1.6623
6763	-1.4878
6764	-1.8621
6765	-2.4391
6766	-1.8459
6767	-1.82
6768	-2.0457
6769	-2.4513
6770	-1.7034
6771	-1.7536
6772	-1.8003
6773	-1.9793
6774	-1.7227
6775	-2.6551
6776	-1.782
6777	-1.879
6778	-1.8014
6779	-2.8863
6780	-1.9071
6781	-1.6728
6782	-2.3797
6783	-2.004
6784	-1.9264
6785	-3.1569
6786	-1.1713
6787	-1.779
6788	-2.4859
6789	-1.8573
6790	-3.2025
6791	-1.3357
6792	-2.6503
6793	-2.5308
6794	-2.0217
6795	-1.2169
6796	3.8635e-002
6797	-2.412
6798	-1.7651
6799	-1.9029
6800	1.7332
6801	-2.7398
6802	-0.25708
6803	3.0653
6804	1.9236
6805	0.40411
6806	-1.5039
6807	0.41335
6808	1.8184
6809	0.67675
6810	7.8572e-002
6811	-1.4934
6812	-1.5862
6813	0.33106
6814	0.59446
6815	-0.25798
6816	-1.7367
6817	-1.5179
6818	8.7808e-002
6819	-0.20068
6820	-0.58119
6821	-0.23538
6822	-1.6112
6823	-0.29398
6824	-0.6745
6825	3.9778e-003
6826	-1.1065
6827	-1.4953
6828	-0.17808
6829	-6.8033e-002
6830	-0.55859
6831	0.11695
6832	-0.98306
6833	5.5415e-002
6834	0.11037
6835	-0.99354
6836	-0.66165
6837	4.4939e-002
6838	7.4943e-002
6839	-0.1456
6840	0.15559
6841	-0.43638
6842	-0.65775
6843	9.6363e-002
6844	7.884e-002
6845	-0.1417
6846	0.20931
6847	-0.39506
6848	0.13768
6849	-0.10039
6850	2.5507e-002
6851	0.22763
6852	-0.38266
6853	-0.21009
6854	0.20519
6855	0.15008
6856	3.7909e-002
6857	0.23028
6858	-0.20417
6859	0.21111
6860	0.13674
6861	4.3835e-002
6862	0.23902
6863	-8.7891e-002
6864	-0.20745
6865	0.20783
6866	0.21455
6867	0.13345
6868	0.27788
6869	-7.5863e-002
6870	-2.4343e-002
6871	0.22658
6872	0.17693
6873	0.14548
6874	0.33896
6875	2.4839e-003
6876	0.26423
6877	0.25341
6878	0.20375
6879	0.42953
6880	8.5074e-002
6881	3.6742e-002
6882	0.29849
6883	0.23801
6884	0.43421
6885	0.14138
6886	0.34695
6887	0.3548
6888	0.36607
6889	8.9753e-002
6890	0.12258
6891	0.29532
6892	0.25477
6893	0.4742
6894	0.11112
6895	0.10607
6896	0.27881
6897	0.2679
6898	0.23827
6899	0.48215
6900	0.23575
6901	0.39252
6902	0.35381
6903	0.11907
6904	0.12787
6905	0.29428
6906	0.27585
6907	0.26427
6908	0.36617
6909	0.11621
6910	0.28261
6911	0.25261
6912	0.25667
6913	0.49319
6914	0.15348
6915	0.14024
6916	0.29793
6917	0.30664
6918	0.2807
6919	0.5788
6920	0.25647
6921	0.23808
6922	0.40092
6923	0.58971
6924	0.22069
6925	0.38354
6926	0.38049
6927	0.52976
6928	0.22268
6929	0.24899
6930	0.40879
6931	0.4189
6932	0.13442
6933	0.31564
6934	0.32053
6935	0.24014
6936	0.40651
6937	0.11182
6938	4.0084e-002
6939	0.29304
6940	0.21754
6941	0.42909
6942	5.0299e-002
6943	0.30325
6944	0.30751
6945	0.22775
6946	0.39285
6947	-3.0766e-002
6948	6.2658e-002
6949	0.31987
6950	0.24011
6951	0.36087
6952	-7.9356e-002
6953	-0.25714
6954	0.25729
6955	0.25462
6956	0.27128
6957	5.6662e-002
6958	0.31362
6959	-0.24053
6960	0.27389
6961	7.3265e-002
6962	0.16069
6963	-0.56045
6964	-0.30438
6965	0.21004
6966	0.18552
6967	9.4189e-003
6968	-0.64954
6969	-0.88307
6970	9.6436e-002
6971	-0.47511
6972	1.1302
6973	1.5145
6974	1.1009
6975	1.1983
6976	1.2219
6977	0.79091
6978	0.3524
6979	0.77962
6980	0.76546
6981	0.3812
6982	0.29304
6983	0.72026
6984	0.83083
6985	0.41511
6986	0.50349
6987	0.75416
6988	0.80271
6989	0.68839
6990	0.86836
6991	0.53496
6992	0.83418
6993	0.71985
6994	0.87713
6995	0.63856
6996	0.54102
6997	0.70534
6998	0.84024
6999	0.83162
7000	0.72592
7001	0.90846
7002	0.64127
7003	0.83433
7004	0.95302
7005	0.66989
7006	0.75039
7007	0.86295
7008	0.75676
7009	0.97661
7010	0.76633
7011	0.76645
7012	0.87889
7013	0.89669
7014	0.81155
7015	0.7727
7016	1.0033
7017	0.85127
7018	0.77398
7019	0.90433
7020	0.81919
7021	1.0416
7022	0.87026
7023	0.92333
7024	1.0617
7025	0.88958
7026	0.93094
7027	0.82935
7028	0.96089
7029	0.94265
7030	0.87941
7031	1.0734
7032	0.93171
7033	0.96166
7034	1.0998
7035	0.97411
7036	0.94272
7037	0.97267
7038	1.1123
7039	0.98949
7040	0.86177
7041	0.99787
7042	0.98805
7043	1.128
7044	0.9866
7045	0.99213
7046	0.99498
7047	0.95773
7048	1.1419
7049	1.0107
7050	1.0135
7051	0.97629
7052	1.1354
7053	1.026
7054	1.0061
7055	0.86989
7056	1.0089
7057	1.0085
7058	0.97168
7059	1.1379
7060	1.0241
7061	1.0292
7062	1.0065
7063	0.96887
7064	1.1387
7065	1.0337
7066	1.0051
7067	1.011
7068	0.97333
7069	1.1356
7070	1.0427
7071	1.03
7072	1.0014
7073	0.96963
7074	1.1318
7075	1.0433
7076	1.0462
7077	1.0021
7078	0.94841
7079	1.1206
7080	1.0416
7081	0.85524
7082	0.97608
7083	0.99757
7084	0.94385
7085	1.11
7086	1.0434
7087	1.035
7088	0.96944
7089	0.93722
7090	0.99088
7091	1.0964
7092	1.0395
7093	1.0465
7094	0.96552
7095	0.98697
7096	1.0783
7097	1.0368
7098	0.81391
7099	0.95579
7100	0.97724
7101	1.0613
7102	1.0413
7103	1.0285
7104	0.80558
7105	0.90705
7106	0.87014
7107	0.96891
7108	1.0433
7109	1.0326
7110	0.89837
7111	1.0215
7112	1.0233
7113	1.029
7114	0.88903
7115	0.91309
7116	1.0148
7117	1.0166
7118	0.74833
7119	0.85255
7120	0.8766
7121	0.90067
7122	1.0014
7123	1.0146
7124	1.0223
7125	0.85826
7126	0.90637
7127	0.96568
7128	0.99546
7129	1.0353
7130	0.83912
7131	0.85127
7132	0.9551
7133	1.0188
7134	0.70776
7135	0.77701
7136	0.82257
7137	0.83472
7138	0.97129
7139	1.0394
7140	1.0248
7141	0.78298
7142	0.86216
7143	0.84069
7144	0.9523
7145	1.0496
7146	0.7932
7147	1.0733
7148	0.87238
7149	-2.022
7150	-2.2269
7151	-2.0359
7152	-2.0496
7153	-1.2348
7154	-1.7965
7155	-1.4153
7156	-1.8102
7157	-1.5583
7158	-1.4884
7159	-0.40516
7160	-0.8674
7161	-0.32256
7162	-1.0105
7163	0.16959
7164	0.34506
7165	-4.0802e-002
7166	-0.78484
7167	-0.72872
7168	-0.22604
7169	0.68192
7170	0.63805
7171	0.76389
7172	-0.49185
7173	-0.14711
7174	6.695e-002
7175	0.81949
7176	1.0444
7177	0.98323
7178	7.2227e-002
7179	0.65792
7180	0.96259
7181	0.85363
7182	8.4463e-002
7183	-9.5461e-003
7184	0.35812
7185	0.49233
7186	0.4807
7187	0.56835
7188	0.77383
7189	4.6631e-003
7190	0.41253
7191	0.27891
7192	0.47094
7193	0.30852
7194	0.18371
7195	-9.2753e-002
7196	0.34543
7197	0.31511
7198	0.20414
7199	7.9336e-002
7200	0.29941
7201	0.24106
7202	-18.893
7203	-18.082
7204	-19.662
7205	-14.162
7206	-16.4
7207	-18.69
7208	-13.19
7209	-10.708
7210	-16.008
7211	-12.096
7212	-12.82
7213	-9.1868
7214	-14.488
7215	-10.575
7216	-9.2176
7217	-7.0344
7218	-7.1271
7219	-12.428
7220	-9.4799
7221	-8.5158
7222	-6.4282
7223	-5.4919
7224	-5.2731
7225	-7.9374
7226	-5.9222
7227	-6.9734
7228	-4.5484
7229	-4.0262
7230	-5.512
7231	-6.6905
7232	-4.118
7233	-4.6753
7234	-3.3289
7235	-3.0046
7236	-3.3934
7237	-3.4851
7238	-4.0425
7239	-2.4016
7240	-2.4179
7241	-2.8984
7242	-1.7994
7243	-2.0773
7244	-1.7454
7245	-2.2321
7246	-2.5578
7247	-1.663
7248	-1.5925
7249	-1.3209
7250	-1.2624
7251	-1.4838
7252	-1.4014
7253	-1.3309
7254	-0.9893
7255	-1.0455
7256	-1.1845
7257	-0.76539
7258	-0.93084
7259	-0.75827
7260	-1.0304
7261	-0.76782
7262	-1.0698
7263	-0.73591
7264	-0.59265
7265	-0.64901
7266	-0.65855
7267	-0.62664
7268	-0.47653
7269	-0.46598
7270	-0.58553
7271	-0.59508
7272	-0.56317
7273	-0.35145
7274	-0.41333
7275	-0.36181
7276	-0.63569
7277	-0.39348
7278	-0.54243
7279	-0.25843
7280	-0.24069
7281	-0.28938
7282	-0.32106
7283	-0.19077
7284	-0.20271
7285	-0.25104
7286	-0.28272
7287	-0.13922
7288	-0.16559
7289	-0.19114
7290	-0.32737
7291	-0.27114
7292	-0.18677
7293	-0.12765
7294	-0.13205
7295	-0.17752
7296	-0.1447
7297	-0.17315
7298	-0.11404
7299	-9.6929e-002
7300	-0.11973
7301	-0.12478
7302	-0.12272
7303	-0.15323
7304	-7.9858e-002
7305	-8.0931e-002
7306	-0.10453
7307	-0.10752
7308	-6.4652e-002
7309	-8.3446e-002
7310	-0.10373
7311	-9.493e-002
7312	-0.10672
7313	-3.506e-002
7314	-6.386e-002
7315	-9.1276e-002
7316	-9.8237e-002
7317	-0.17389
7318	-0.11315
7319	-0.11003
7320	-3.8368e-002
7321	-0.10891
7322	-8.9521e-002
7323	-0.10276
7324	-0.11768
7325	-4.289e-002
7326	-0.15204
7327	-0.10263
7328	-0.12102
7329	-0.13078
7330	-1.8586e-002
7331	-0.18321
7332	-0.15105
7333	-0.24726
7334	-0.21892
7335	-0.16081
7336	-4.8613e-002
7337	-0.23743
7338	-0.1785
7339	-0.15219
7340	-0.22006
7341	-0.34689
7342	-0.23158
7343	-0.27314
7344	-0.20953
7345	-0.48099
7346	-0.28796
7347	-0.3597
7348	-0.34589
7349	-0.32952
7350	-0.26591
7351	-0.66549
7352	-0.43742
7353	-0.42361
7354	-0.62974
7355	-0.34363
7356	-0.37037
7357	-0.91955
7358	-0.63762
7359	-0.54419
7360	-0.73651
7361	-0.47714
7362	-1.286
7363	-0.7849
7364	-0.96269
7365	-0.8838
7366	-0.91264
7367	-1.6506
7368	-1.1819
7369	-0.93228
7370	-1.2808
7371	-1.103
7372	-1.1318
7373	-1.9942
7374	-1.5833
7375	-1.3272
7376	-1.4261
7377	-1.2772
7378	-2.0014
7379	-1.7816
7380	-2.0151
7381	-1.6244
7382	-1.5089
7383	1.3147
7384	1.1641
7385	1.9425
7386	-0.9236
7387	-1.3464
7388	0.21104
7389	1.4507
7390	2.311
7391	1.8401
7392	-0.5551
7393	0.57954
7394	1.0774
7395	1.0944
7396	1.6077
7397	0.60336
7398	-0.78756
7399	1.3312
7400	1.1686
7401	1.4838
7402	0.85664
7403	0.47949
7404	1.345
7405	1.2073
7406	1.6973
7407	1.0548
7408	1.5797
7409	1.1927
7410	1.5431
7411	1.908
7412	2.8169
7413	3.2718
7414	1.9103
7415	1.5233
7416	2.402
7417	2.2385
7418	4.7884
7419	4.0609
7420	2.3123
7421	2.0561
7422	3.1911
7423	5.6817
7424	5.2433
7425	6.5964
7426	6.0639
7427	3.2385
7428	4.4278
7429	6.3073
7430	6.3373
7431	0.2033
7432	2.9494
7433	1.5138
7434	3.4617
7435	5.3726
7436	-0.76143
7437	-1.186
7438	1.4623
7439	-4.1895
7440	1.5124
7441	1.4459e-002
7442	-3.1354
7443	-1.9645
7444	-12.121
7445	-9.8697
7446	-3.7395
7447	-5.2005
7448	-6.8893
7449	-5.7185
7450	-17.878
7451	-14.047
7452	-9.3778
7453	-12.379
7454	-10.49
7455	-0.20052
7456	-0.22828
7457	-0.32791
7458	0.1326
7459	-0.30811
7460	-0.34805
7461	0.11247
7462	0.1651
7463	-0.32376
7464	-0.45712
7465	7.7643e-002
7466	-0.51502
7467	-0.41122
7468	-0.32588
7469	-0.58373
7470	-0.12891
7471	1.6094e-002
7472	-0.57657
7473	-0.38743
7474	-0.64367
7475	-0.19397
7476	-0.33933
7477	-0.64163
7478	-0.67769
7479	-0.45248
7480	-0.67083
7481	-0.33422
7482	-0.67257
7483	-0.70583
7484	-0.47305
7485	-0.36649
7486	-0.63625
7487	-0.70485
7488	-0.59121
7489	-0.66028
7490	-0.47578
7491	-0.63153
7492	-0.63897
7493	-0.64706
7494	-0.59394
7495	-0.61045
7496	-0.58325
7497	-0.59879
7498	-0.62782
7499	-0.5817
7500	-0.52017
7501	-0.59723
7502	-0.62272
7503	-0.60379
7504	-0.60062
7505	-0.53909
7506	-0.51963
7507	-0.57977
7508	-0.66597
7509	-0.51508
7510	-0.48736
7511	-0.45009
7512	-0.5869
7513	-0.38787
7514	-0.43601
7515	-0.40829
7516	-0.43305
7517	-0.62145
7518	-0.59643
7519	-0.3974
7520	-0.32361
7521	-0.41782
7522	-0.34207
7523	-0.59488
7524	-0.63426
7525	-0.29704
7526	-0.33365
7527	-0.25709
7528	-0.56985
7529	-0.23263
7530	-0.26923
7531	-0.20986
7532	-0.56563
7533	-0.54928
7534	-8.0982e-002
7535	-0.21206
7536	-3.4584e-002
7537	-0.24866
7538	-0.24192
7539	-0.53897
7540	-7.9242e-003
7541	-0.15551
7542	-0.59768
7543	-0.67011
7544	-6.6637e-002
7545	-1.5971e-002
7546	-0.525
7547	8.2071e-002
7548	0.19611
7549	7.8477e-002
7550	-3.3271e-002
7551	2.7449e-002
7552	-0.57047
7553	-0.53057
7554	0.19054
7555	-3.8842e-002
7556	-2.4258e-002
7557	-0.52148
7558	0.23953
7559	0.29131
7560	1.0148e-002
7561	-0.11559
7562	-0.62217
7563	-0.58976
7564	0.19061
7565	-7.3149e-002
7566	-0.58039
7567	0.19998
7568	2.6483e-002
7569	-0.63428
7570	-0.54732
7571	0.29509
7572	0.29049
7573	0.23305
7574	0.11171
7575	9.0937e-002
7576	-0.56771
7577	0.35705
7578	0.19741
7579	-0.56982
7580	-0.74619
7581	0.35494
7582	0.11106
7583	0.2418
7584	-0.63761
7585	0.51702
7586	0.46352
7587	0.21964
7588	0.17208
7589	-0.85224
7590	-0.70179
7591	0.45283
7592	0.53409
7593	0.15545
7594	0.16837
7595	0.24295
7596	-0.85778
7597	0.52855
7598	0.3536
7599	-0.78137
7600	-1.0169
7601	0.74546
7602	0.60496
7603	0.1651
7604	0.41066
7605	-0.98265
7606	0.77971
7607	0.49881
7608	-1.2145
7609	-0.95984
7610	1.0442
7611	0.80252
7612	0.97311
7613	-1.1492
7614	-1.5374
7615	1.1096
7616	2.0023e-002
7617	2.1604
7618	-1.1284
7619	1.5185
7620	0.429
7621	1.9277
7622	1.3367
7623	1.7978
7624	1.2525
7625	1.434
7626	1.4577
7627	2.2614
7628	1.9752
7629	1.4299
7630	1.6711
7631	1.589
7632	2.3362
7633	2.1315
7634	2.3548
7635	1.8275
7636	1.7453
7637	2.1179
7638	2.2733
7639	2.0087
7640	1.3054
7641	1.7459
7642	1.4848
7643	1.7212
7644	1.7841
7645	1.8719
7646	1.1686
7647	1.354
7648	1.348
7649	1.2194
7650	1.5241
7651	0.92687
7652	0.90868
7653	1.0941
7654	0.68908
7655	1.2823
7656	0.70491
7657	0.90995
7658	0.68501
7659	0.72736
7660	0.85222
7661	0.57985
7662	0.21396
7663	0.41648
7664	8.5257e-002
7665	0.43892
7666	0.22033
7667	-0.16379
7668	-0.20452
7669	-0.10143
7670	0.25223
7671	0.12552
7672	3.3646e-002
7673	-0.33849
7674	-0.39557
7675	-0.48436
7676	-6.5537e-002
7677	-0.29915
7678	-0.46457
7679	-0.46801
7680	-8.8526e-002
7681	-4.919e-002
7682	-0.3227
7683	-0.3758
7684	-0.44159
7685	-6.5538e-002
7686	8.4714e-002
7687	-0.29971
7688	1.08
7689	1.0681
7690	1.6564
7691	0.92481
7692	1.1177
7693	0.74402
7694	0.97917
7695	0.79044
7696	0.28915
7697	0.70022
7698	0.407
7699	0.55694
7700	0.40935
7701	0.74982
7702	0.61129
7703	0.35632
7704	0.42257
7705	-0.2997
7706	-1.5963e-002
7707	-0.10464
7708	0.13397
7709	-0.14096
7710	-0.34317
7711	-1.3613e-002
7712	-6.664e-002
7713	-0.64085
7714	-0.27053
7715	-0.50906
7716	-0.1795
7717	-0.23208
7718	-0.40357
7719	-0.23253
7720	-0.26093
7721	-0.26189
7722	-0.94106
7723	-0.44578
7724	-0.34234
7725	-0.73158
7726	-0.68432
7727	-0.4592
7728	-0.40734
7729	-0.57883
7730	-0.43619
7731	-0.43714
7732	-1.2993
7733	-0.44417
7734	-0.4673
7735	-0.85654
7736	-1.0903
7737	-0.54663
7738	-0.62344
7739	-0.58416
7740	-0.68744
7741	-0.70379
7742	-0.56115
7743	-0.74494
7744	-1.6753
7745	-0.67742
7746	-0.53426
7747	-1.3236
7748	-0.85668
7749	-0.92069
