Node Number	Shear Stress (MPa)
21286	-3.5095
21287	-2.2393
21288	-3.1694
21289	-2.7702
21290	-0.11363
21291	-0.28774
21292	-0.27838
21293	-0.13943
21294	-0.12696
21295	-0.21364
21296	-0.14825
21297	-0.21789
21298	-0.16373
21299	-0.13536
21300	-0.1474
21301	-0.19766
21302	-0.16878
21303	-0.18025
21304	-0.18271
21305	-0.18448
21306	-0.14413
21307	-0.13925
21308	0.82882
21309	0.88117
21310	1.0893
21311	1.4496
21312	1.3247
21313	1.0725
21314	0.43383
21315	0.69551
21316	1.223
21317	-0.15342
21318	-0.38606
21319	-0.15616
21320	-0.48645
21321	-0.28576
21322	-0.13997
21323	-0.22343
21324	-0.19106
21325	-0.18778
21326	-0.25837
21327	-0.29507
21328	-0.12531
21329	-0.12825
21330	-0.14765
21331	-0.12713
21332	-0.12681
21333	-0.15396
21334	-0.13624
21335	-0.12579
21336	-0.23547
21337	-0.24246
21338	-0.22862
21339	-0.5136
21340	-0.6705
21341	-0.26852
21342	-0.39731
21343	-0.45807
21344	-0.3862
21345	-0.41985
21346	-0.36544
21347	-0.41049
21348	-0.34133
21349	-0.32758
21350	-0.46631
21351	-0.28197
21352	-0.21487
21353	-0.38881
21354	-0.22944
21355	-7.8949e-002
21356	-0.13691
21357	1.1914e-003
21358	-9.1188e-002
21359	-0.1008
21360	-5.98e-002
21361	-0.29014
21362	-0.25177
21363	-0.22959
21364	-2.2305e-002
21365	-0.30471
21366	-0.21218
21367	-0.16646
21368	-0.23959
21369	-0.21641
21370	-0.17607
21371	0.11129
21372	9.0571e-002
21373	0.1543
21374	0.16002
21375	2.8038e-002
21376	6.3746e-002
21377	0.14083
21378	3.0888e-002
21379	8.1862e-002
21380	-0.38792
21381	-0.1079
21382	-0.30359
21383	-0.23624
21384	-0.24374
21385	0.16877
21386	-1.8921e-002
21387	0.15174
21388	-0.35366
21389	3.2923e-002
21390	0.11457
21391	-8.0651e-002
21392	0.16387
21393	6.3705e-002
21394	0.1569
21395	-0.11363
21396	-8.1036e-002
21397	-9.3597e-002
21398	-0.11251
21399	-0.10563
21400	-8.4272e-002
21401	-7.504e-002
21402	-0.11117
21403	-0.26446
21404	-0.26606
21405	-0.19096
21406	-0.18823
21407	-0.21988
21408	-0.23994
21409	-0.19881
21410	-0.25267
21411	-0.20224
21412	-0.23096
21413	-0.18658
21414	-0.23322
21415	-0.26227
21416	-0.22362
21417	-0.29736
21418	-0.39716
21419	-0.31641
21420	-7.1546e-002
21421	-0.27069
21422	-0.24105
21423	-0.17214
21424	-0.38252
21425	-3.5849e-002
21426	-7.6405e-002
21427	-0.25968
21428	0.91585
21429	0.89709
21430	0.85141
21431	1.1934
21432	0.76253
21433	1.0399
21434	1.2584
21435	1.0062
21436	0.84749
21437	1.1567
21438	-0.36208
21439	-0.21138
21440	0.5078
21441	7.6954e-002
21442	6.7751e-002
21443	-0.12848
21444	0.13147
21445	0.28191
21446	0.16192
21447	-0.25157
21448	4.4526e-002
21449	-0.33098
21450	0.13477
21451	-0.26782
21452	-0.46361
21453	-0.49266
21454	-0.33513
21455	-0.37183
21456	-0.37276
21457	-0.37042
21458	-0.45227
21459	-0.35991
21460	-0.35862
21461	-0.38256
21462	-0.37342
21463	-0.34949
21464	-0.4103
21465	0.28973
21466	0.4256
21467	0.45907
21468	0.59296
21469	0.30452
21470	0.58019
21471	0.67794
21472	0.48785
21473	0.45511
21474	-0.11653
21475	-0.17022
21476	-0.16334
21477	-7.835e-002
21478	-8.8801e-002
21479	-0.19418
21480	0.11097
21481	0.12048
21482	0.10522
21483	3.4037e-002
21484	9.6517e-002
21485	1.5943e-002
21486	4.2989e-002
21487	2.0526
21488	1.1902
21489	1.9519
21490	0.98566
21491	1.7778
21492	3.0233
21493	2.1693
21494	1.5884
21495	0.69925
21496	1.7195
21497	2.2975
21498	1.8031
21499	-4.3857e-002
21500	-9.6576e-002
21501	-0.20014
21502	-0.13876
21503	-0.18624
21504	-0.15247
21505	-0.10459
21506	-9.8828e-002
21507	-0.28017
21508	-0.21693
21509	-0.24486
21510	-0.10823
21511	-9.2878e-002
21512	-0.17402
21513	-0.3244
21514	-0.10444
21515	-0.15475
21516	-0.18161
21517	-0.16322
21518	-0.28853
21519	-0.24149
21520	-0.16033
21521	-0.16815
21522	-0.14261
21523	-0.13405
21524	-0.17283
21525	-0.20083
21526	-0.16505
21527	-0.178
21528	0.59859
21529	0.61523
21530	0.41846
21531	0.72583
21532	0.86723
21533	0.46095
21534	0.76138
21535	-0.18092
21536	-6.9898e-002
21537	-5.2894e-002
21538	2.3896e-002
21539	-4.0453e-002
21540	0.62512
21541	0.70923
21542	0.64907
21543	0.87983
21544	0.83718
21545	0.57322
21546	0.84002
21547	0.57171
21548	0.59866
21549	0.83351
21550	0.60091
21551	0.74789
21552	-0.15922
21553	-0.10558
21554	-0.10819
21555	-0.12023
21556	-0.1145
21557	-0.12989
21558	-0.13683
21559	-0.16289
21560	-3.0948
21561	-3.0135
21562	-1.4016
21563	-1.3777
21564	-2.0886
21565	-2.2686
21566	-2.3564
21567	-1.8545
21568	-3.4333
21569	0.44007
21570	0.54878
21571	-1.8772e-002
21572	3.2543e-002
21573	0.22398
21574	0.6033
21575	5.4681e-002
21576	0.55475
21577	-1.1996
21578	0.67791
21579	0.63223
21580	0.56794
21581	0.59396
21582	0.93755
21583	0.55491
21584	-0.108
21585	0.29903
21586	0.19425
21587	-0.49273
21588	-0.4802
21589	0.32761
21590	5.8342e-002
21591	0.21867
21592	-0.2587
21593	8.0504e-002
21594	6.6337e-002
21595	0.109
21596	0.15203
21597	0.14506
21598	0.39089
21599	1.0941
21600	0.78364
21601	0.78152
21602	0.53341
21603	-7.1652e-002
21604	0.26514
21605	3.7983e-002
21606	0.65662
21607	0.1602
21608	0.52939
21609	-0.30267
21610	-0.15926
21611	-3.6113e-002
21612	-0.22192
21613	-0.14789
21614	-0.1762
21615	-0.15296
21616	-5.316e-002
21617	-0.16519
21618	-0.23695
21619	-0.39111
21620	-0.39755
21621	-0.50383
21622	-0.11785
21623	-0.34322
21624	-0.57149
21625	-0.2202
21626	-0.18149
21627	-0.32539
21628	-0.67145
21629	-0.84443
21630	-0.75977
21631	-0.39843
21632	-0.84247
21633	-0.51616
21634	-0.47243
21635	-2.4762e-003
21636	4.0188e-002
21637	3.5049e-003
21638	1.0302
21639	0.35034
21640	0.49853
21641	0.59222
21642	0.79638
21643	0.27598
21644	-0.33426
21645	-0.6238
21646	-0.42902
21647	0.3305
21648	0.28195
21649	-0.77443
21650	-0.14931
21651	-0.29454
21652	-0.34501
21653	-0.27765
21654	-0.45825
21655	0.66158
21656	0.53496
21657	0.69927
21658	0.74238
21659	0.80841
21660	0.51367
21661	0.58258
21662	0.59493
21663	0.72278
21664	-9.5315e-002
21665	-0.18786
21666	-5.7726e-002
21667	-0.22313
21668	-0.31114
21669	-0.21522
21670	-0.38738
21671	-0.14087
21672	-0.14233
21673	-0.11547
21674	-0.10668
21675	-0.10097
21676	-0.10946
21677	-9.9133e-002
21678	-0.109
21679	-0.13829
21680	-0.10325
21681	-0.39467
21682	2.9558e-002
21683	6.8926e-002
21684	0.11313
21685	-0.12038
21686	0.46683
21687	0.5499
21688	0.8491
21689	0.54778
21690	-0.20557
21691	-1.4896e-003
21692	-0.15654
21693	2.1736e-002
21694	-1.4788e-002
21695	0.45764
21696	0.43765
21697	0.62043
21698	0.31993
21699	0.35693
21700	0.57284
21701	0.60949
21702	0.70956
21703	0.21562
21704	0.46909
21705	0.69798
21706	0.1024
21707	0.59582
21708	0.99732
21709	0.42652
21710	0.92659
21711	0.15291
21712	0.1288
21713	0.119
21714	8.8242e-002
21715	6.5612e-002
21716	8.3425e-002
21717	0.16254
21718	0.15412
21719	4.4051e-004
21720	0.38106
21721	0.42417
21722	0.24649
21723	4.7221e-002
21724	0.19546
21725	0.22526
21726	-0.10947
21727	5.8091e-003
21728	0.27711
21729	0.12966
21730	0.27473
21731	1.1409
21732	0.83351
21733	-0.12589
21734	0.82961
21735	-0.40145
21736	-0.22115
21737	-0.19695
21738	-0.19782
21739	-0.17754
21740	-0.26263
21741	-0.15545
21742	-0.22066
21743	-0.24101
21744	-0.1286
21745	-0.12426
21746	-0.23588
21747	-0.19287
21748	-0.21358
21749	-0.26106
21750	-0.2441
21751	-0.25276
21752	-0.22688
21753	-0.17942
21754	-0.1841
21755	1.3726
21756	0.56612
21757	1.2069
21758	1.0242
21759	1.1232
21760	0.57569
21761	1.634
21762	0.62034
21763	0.63058
21764	-0.26465
21765	0.42095
21766	0.58854
21767	-0.32035
21768	-0.20364
21769	0.4731
21770	-0.2179
21771	0.31127
21772	0.2466
21773	-0.38523
21774	-0.48006
21775	-0.51632
21776	-0.46121
21777	-0.4155
21778	-0.37552
21779	-0.37351
21780	-0.45561
21781	-0.47136
21782	-0.47992
21783	-0.43809
21784	-3.2226e-003
21785	-0.16863
21786	0.14499
21787	-0.23651
21788	5.0355e-002
21789	-0.33287
21790	-9.384e-002
21791	-8.6368e-002
21792	-1.335
21793	-1.0309
21794	-0.75417
21795	-1.65
21796	3.6182e-002
21797	-0.3122
21798	-0.39776
21799	0.15555
21800	-0.3638
21801	-0.29531
21802	0.28462
21803	0.23387
21804	-0.3531
21805	0.35963
21806	0.37784
21807	-0.24108
21808	-0.14008
21809	-0.14843
21810	-0.11845
21811	-0.14656
21812	-0.14814
21813	-0.16049
21814	-0.15474
21815	-0.16225
21816	-0.11703
21817	-0.16525
21818	-1.8211e-002
21819	-7.2639e-002
21820	-6.3981e-003
21821	-3.8785e-002
21822	5.7547e-002
21823	4.863e-003
21824	0.1555
21825	0.13819
21826	-7.2007e-002
21827	-7.4251e-002
21828	2.9653e-002
21829	9.3568e-002
21830	0.17705
21831	0.31782
21832	0.19879
21833	7.4215e-002
21834	0.1482
21835	0.18393
21836	0.11837
21837	0.12909
21838	0.12358
21839	-0.17625
21840	-0.20801
21841	1.5901e-002
21842	7.3666e-002
21843	-0.24112
21844	0.22619
21845	-0.21015
21846	-8.8263e-002
21847	5.662e-002
21848	-0.18592
21849	0.16787
21850	3.9091e-002
21851	7.1374e-002
21852	-0.15548
21853	-0.11152
21854	-9.98e-002
21855	-0.29257
21856	-0.31304
21857	-0.18869
21858	-0.28233
21859	-0.25852
21860	-0.25725
21861	-0.19267
21862	-0.32284
21863	-0.28031
21864	-0.15859
21865	-7.686e-002
21866	-0.13338
21867	-0.11053
21868	0.18767
21869	0.12834
21870	-0.14641
21871	-0.13954
21872	-6.8365e-002
21873	-2.5437e-002
21874	-4.9761e-002
21875	7.1006e-003
21876	-5.2338e-002
21877	3.856e-002
21878	-0.16887
21879	-9.6199e-002
21880	-8.6768e-002
21881	-8.762e-002
21882	2.1766e-002
21883	-4.7608e-002
21884	-2.9795e-002
21885	-5.5398e-003
21886	-0.33251
21887	-0.2898
21888	-0.2591
21889	-0.2638
21890	-0.3009
21891	-0.25708
21892	-0.31441
21893	-0.28613
21894	0.19709
21895	0.16273
21896	0.15689
21897	0.17205
21898	0.21793
21899	0.21193
21900	0.25676
21901	0.20298
21902	0.22957
21903	0.17932
21904	-2.0645e-002
21905	-8.6904e-002
21906	-4.7765e-002
21907	-8.0109e-002
21908	-2.8368e-002
21909	-9.8914e-002
21910	0.81312
21911	0.84076
21912	0.95459
21913	0.56845
21914	0.70445
21915	1.0906
21916	0.45571
21917	0.49944
21918	0.89058
21919	0.9368
21920	0.4388
21921	0.4246
21922	0.17377
21923	9.0762e-002
21924	0.27345
21925	0.54024
21926	0.53374
21927	0.30113
21928	0.30308
21929	0.32026
21930	0.18906
21931	0.47314
21932	0.3571
21933	0.365
21934	-0.25542
21935	-0.25905
21936	-0.24768
21937	-0.36267
21938	-0.276
21939	-8.1707e-002
21940	-9.9022e-002
21941	-0.31146
21942	2.1246e-002
21943	2.6188e-002
21944	4.3662e-002
21945	-6.5788e-003
21946	-9.9828e-003
21947	8.1743e-002
21948	2.1229e-002
21949	2.8283e-002
21950	0.82826
21951	0.48498
21952	0.52458
21953	0.34894
21954	0.68622
21955	0.66919
21956	0.61178
21957	0.52073
21958	0.40634
21959	0.64868
21960	0.30999
21961	0.41016
21962	0.57642
21963	0.43763
21964	-0.13318
21965	-0.15724
21966	-0.15711
21967	-0.16274
21968	8.6976e-002
21969	-8.866e-002
21970	-0.16693
21971	-0.15749
21972	-0.16442
21973	-0.16857
21974	5.8081e-002
21975	-0.19049
21976	-8.713e-002
21977	-0.14703
21978	-0.1772
21979	-0.14019
21980	-0.18246
21981	-0.15961
21982	-0.14894
21983	-0.17055
21984	-0.15382
21985	-0.18862
21986	-0.14806
21987	-0.29841
21988	-0.47488
21989	4.9549e-002
21990	0.11488
21991	0.43435
21992	-0.17278
21993	-0.44834
21994	0.43606
21995	9.6789e-002
21996	-0.60453
21997	-0.44158
21998	-0.51362
21999	-0.15487
22000	-0.57791
22001	-4.9003e-002
22002	-0.72073
22003	5.5136e-003
22004	0.15595
22005	0.65239
22006	0.48723
22007	0.55257
22008	0.87203
22009	0.48778
22010	0.79519
22011	0.87374
22012	0.60557
22013	0.52066
22014	0.5551
22015	-9.4707e-002
22016	-6.3867e-002
22017	-0.101
22018	-0.2442
22019	-8.972e-002
22020	-9.1092e-002
22021	-0.13367
22022	-4.0352e-002
22023	-1.8732e-002
22024	3.4661e-002
22025	-3.6737e-002
22026	0.75312
22027	0.54638
22028	0.82962
22029	0.6396
22030	0.51309
22031	1.0838
22032	1.0353
22033	-6.8467e-002
22034	-2.4004e-002
22035	-7.1554e-002
22036	-7.6483e-002
22037	-2.7023
22038	-3.3419
22039	-2.9546
22040	-2.7624
22041	-1.2242
22042	-1.4121
22043	-3.7975
22044	-2.6497
22045	-3.3534
22046	-1.435
22047	-9.1573e-002
22048	-4.7771e-002
22049	-0.13718
22050	-5.2196e-002
22051	-7.9037e-002
22052	0.47981
22053	0.61347
22054	0.49454
22055	0.80196
22056	0.55731
22057	0.61233
22058	0.5752
22059	0.53615
22060	0.21295
22061	-4.1454e-003
22062	0.12664
22063	0.14199
22064	7.5284e-002
22065	0.14886
22066	0.13674
22067	1.7019e-002
22068	9.1596e-002
22069	0.17669
22070	6.7052e-002
22071	0.18071
22072	-0.64083
22073	-0.66686
22074	-0.5822
22075	-0.22086
22076	-8.1681e-002
22077	-6.5854e-003
22078	-5.1856e-002
22079	0.25766
22080	6.5863e-002
22081	-0.10698
22082	-4.8055e-002
22083	-4.8966e-002
22084	-0.13838
22085	-9.2168e-002
22086	-0.11006
22087	-8.5373e-002
22088	-8.0232e-002
22089	0.14289
22090	0.50422
22091	0.55342
22092	0.5801
22093	0.76836
22094	-0.11553
22095	0.80764
22096	-0.31943
22097	-0.17037
22098	-0.15596
22099	-0.13245
22100	-0.14947
22101	-0.26762
22102	-0.19613
22103	-0.1522
22104	0.35373
22105	0.77746
22106	0.66445
22107	0.8913
22108	0.42765
22109	0.30211
22110	0.80906
22111	0.63556
22112	0.82729
22113	0.23719
22114	0.36458
22115	-2.7284e-002
22116	-3.7186e-002
22117	1.5711e-002
22118	0.39998
22119	0.24854
22120	0.22886
22121	0.25644
22122	6.3769e-002
22123	0.11
22124	4.6026e-002
22125	4.6446e-002
22126	0.13905
22127	6.1968e-002
22128	7.1741e-002
22129	8.14e-002
22130	-0.20012
22131	-0.43406
22132	-0.40309
22133	0.21554
22134	-0.34915
22135	-0.37886
22136	-2.5069e-002
22137	-0.23073
22138	-0.34842
22139	0.46748
22140	0.62567
22141	0.46154
22142	0.46588
22143	0.60608
22144	0.37415
22145	0.42442
22146	0.33035
22147	0.63184
22148	0.46771
22149	0.62063
22150	0.47205
22151	0.48479
22152	0.54619
22153	-0.48947
22154	-6.3854e-002
22155	0.43433
22156	-0.44956
22157	-0.42499
22158	0.47361
22159	-0.25751
22160	-0.63132
22161	-0.10646
22162	-0.11902
22163	-0.13159
22164	-9.4441e-002
22165	-7.6676e-002
22166	-0.12581
22167	-4.515e-002
22168	-0.10273
22169	-8.3932e-002
22170	1.4318e-002
22171	-7.8086e-002
22172	-1.2528e-002
22173	9.5927e-002
22174	-2.2524e-002
22175	-2.8653e-002
22176	-6.0269e-002
22177	-0.16494
22178	1.55e-002
22179	2.6218e-002
22180	2.071e-002
22181	2.5208e-002
22182	2.3926e-002
22183	-0.11815
22184	2.14e-002
22185	-0.18007
22186	-0.20979
22187	-3.3519e-002
22188	-6.1659e-002
22189	1.2918e-002
22190	-1.1626e-002
22191	-0.17935
22192	-1.2473e-003
22193	-0.14048
22194	-0.1246
22195	-0.11236
22196	-6.3423e-002
22197	-9.8156e-002
22198	-0.10332
22199	-8.5604e-002
22200	-4.6157e-002
22201	-5.908e-002
22202	-0.10804
22203	-0.12099
22204	4.9366e-002
22205	-0.13373
22206	0.15238
22207	9.8586e-002
22208	3.8951e-002
22209	9.5312e-002
22210	3.5461e-002
22211	2.5942e-002
22212	6.0123e-002
22213	3.274e-002
22214	7.875e-002
22215	5.2862e-002
22216	0.35204
22217	3.6652e-003
22218	0.16202
22219	0.47141
22220	0.21559
22221	-0.14343
22222	-0.11202
22223	-0.10065
22224	-6.537e-002
22225	-0.21564
22226	-0.12896
22227	-3.2628e-002
22228	0.15686
22229	-6.0779e-002
22230	-0.11634
22231	-0.16443
22232	-7.9277e-002
22233	-6.0522e-002
22234	-0.2836
22235	-0.40596
22236	-0.24972
22237	-0.47229
22238	-0.47074
22239	-0.33412
22240	-0.43746
22241	-0.34509
22242	-0.32072
22243	-0.35861
22244	-0.33032
22245	-0.30697
22246	7.2512e-002
22247	9.5125e-002
22248	1.4434e-002
22249	6.4923e-002
22250	0.11353
22251	6.7599e-002
22252	-0.18767
22253	-3.9365e-002
22254	-6.0673e-003
22255	-0.11357
22256	0.21457
22257	3.3081e-002
22258	2.7025e-002
22259	6.8307e-002
22260	5.232e-002
22261	2.3604e-002
22262	-0.15118
22263	-0.2057
22264	-0.10159
22265	-0.14845
22266	-0.11968
22267	-0.12817
22268	-0.17038
22269	-0.15699
22270	-0.16245
22271	-0.18384
22272	6.6669e-002
22273	-1.4105e-002
22274	5.1382e-002
22275	9.8472e-002
22276	-4.3904e-002
22277	0.12286
22278	2.2267e-002
22279	0.118
22280	-4.918e-002
22281	-2.5399e-002
22282	-3.6984e-002
22283	6.1278e-003
22284	-3.2655e-002
22285	-4.2963e-002
22286	-0.28617
22287	-0.3141
22288	-0.2841
22289	-0.47124
22290	-8.8717e-002
22291	-0.10131
22292	-7.211e-002
22293	-9.098e-002
22294	-0.10085
22295	-0.10358
22296	-9.1065e-002
22297	-9.0741e-002
22298	-8.4787e-002
22299	-9.5095e-002
22300	-9.6532e-002
22301	-0.11544
22302	-7.7648e-002
22303	-0.11513
22304	-0.12455
22305	-7.5934e-002
22306	-0.1097
22307	-7.6885e-002
22308	-2.1043e-002
22309	-5.1744e-002
22310	-6.0278e-002
22311	-9.3198e-003
22312	-7.9233e-002
22313	-7.8909e-002
22314	-7.7922e-002
22315	0.44711
22316	0.52103
22317	0.37139
22318	0.70339
22319	0.3647
22320	0.35465
22321	0.46487
22322	0.74154
22323	0.63113
22324	0.27659
22325	0.53847
22326	0.46679
22327	-0.74631
22328	-0.26985
22329	-0.25399
22330	-0.22785
22331	-0.24952
22332	-0.25837
22333	-0.24182
22334	-0.24114
22335	-0.25104
22336	-0.2695
22337	0.50586
22338	0.44571
22339	0.36834
22340	-0.74788
22341	-0.72331
22342	-0.81382
22343	-0.55583
22344	-0.36782
22345	-0.2726
22346	-8.7056e-002
22347	-0.2082
22348	-0.23531
22349	-0.17077
22350	-0.21661
22351	-0.21118
22352	-0.21928
22353	-0.11495
22354	-0.24417
22355	6.9569e-002
22356	3.6016e-002
22357	1.7933e-002
22358	2.4866e-002
22359	5.022e-002
22360	3.2478e-002
22361	3.0553e-002
22362	8.5344e-002
22363	3.7352e-002
22364	8.3361e-002
22365	5.7474e-002
22366	1.3888e-002
22367	-2.7096e-004
22368	1.5049e-002
22369	-1.428e-002
22370	-5.3515e-002
22371	-5.3089e-002
22372	-2.5559e-003
22373	-7.2384e-002
22374	-8.225e-002
22375	-7.2145e-002
22376	-1.9655
22377	-1.9129
22378	-0.98075
22379	-0.71908
22380	-1.8766
22381	-1.4464
22382	0.9813
22383	0.47974
22384	-0.75621
22385	0.99754
22386	-1.1888
22387	0.54167
22388	-0.64702
22389	-0.38206
22390	0.42421
22391	0.5412
22392	1.2444
22393	0.96406
22394	1.1691
22395	0.68373
22396	0.81117
22397	-0.21336
22398	-0.10234
22399	-0.17416
22400	0.47196
22401	-0.16919
22402	0.61557
22403	1.7775
22404	1.4066
22405	0.64575
22406	0.13973
22407	0.32981
22408	0.59092
22409	-0.33009
22410	0.62707
22411	-1.6354
22412	0.17119
22413	-1.0689
22414	-0.61663
22415	-2.0621
22416	-0.39512
22417	-1.6629
22418	0.60365
22419	0.96451
22420	-0.70401
22421	-0.51181
22422	1.5828
22423	1.0264
22424	-0.16224
22425	0.8156
22426	1.2166
22427	0.1322
22428	0.26778
22429	0.14734
22430	0.15508
22431	7.5029e-002
22432	0.17237
22433	0.32133
22434	0.29185
22435	-0.54355
22436	-1.912e-002
22437	0.26457
22438	-0.24145
22439	-0.19396
22440	0.36739
22441	-0.6732
22442	-5.1369e-002
22443	-0.31705
22444	0.10209
22445	-3.6837e-002
22446	-1.3742
22447	0.50301
22448	0.32888
22449	0.72038
22450	-1.0247
22451	-0.74968
22452	-0.79435
22453	0.35417
22454	-0.39811
22455	-0.31639
22456	-0.31654
22457	-7.4509e-002
22458	-0.40458
22459	-9.4073e-002
22460	-0.20388
22461	-0.2096
22462	0.32895
22463	0.48927
22464	-0.25274
22465	-2.6344e-002
22466	-6.8294e-002
22467	-2.8071e-003
22468	-0.29963
22469	0.32403
22470	1.0812
22471	-0.6638
22472	-0.10052
22473	-0.43349
22474	-0.39884
22475	5.847e-002
22476	-0.17208
22477	-0.27836
22478	0.26425
22479	0.10762
22480	-0.11775
22481	-0.14292
22482	-5.8375e-002
22483	4.1423e-002
22484	2.3895e-002
22485	-0.13736
22486	0.16988
22487	-5.4468e-002
22488	1.109e-002
22489	5.6331e-002
22490	0.11954
22491	1.0938e-003
22492	4.568e-002
22493	9.5698e-002
22494	5.4486e-002
22495	3.9134e-002
22496	9.2001e-002
22497	4.4009e-002
22498	0.13216
22499	0.13788
22500	0.12293
22501	6.4131e-002
22502	5.8924e-002
22503	7.4508e-002
22504	1.8434e-002
22505	0.44903
22506	0.16257
22507	0.36673
22508	2.015e-002
22509	8.9773e-003
22510	0.13787
22511	0.36316
22512	0.33318
22513	0.41449
22514	0.27536
22515	0.47739
22516	0.39149
22517	-0.14898
22518	-1.0662e-002
22519	-3.1968e-003
22520	-0.17934
22521	-0.24415
22522	-0.13696
22523	0.12181
22524	-9.5821e-002
22525	-0.21716
22526	-0.15139
22527	-0.11432
22528	-0.22479
22529	0.51591
22530	0.46034
22531	0.6675
22532	0.58159
22533	0.15614
22534	2.3671e-003
22535	-5.1367e-003
22536	7.3528e-003
22537	0.22976
22538	-0.57545
22539	-0.7024
22540	-0.68866
22541	-0.92086
22542	2.2546e-003
22543	-0.10149
22544	0.12739
22545	4.7028e-002
22546	-0.49134
22547	-0.1567
22548	-0.1397
22549	-0.16819
22550	-0.14356
22551	-7.3243e-002
22552	1.1363e-002
22553	-4.9735e-002
22554	0.2946
22555	-0.1529
22556	-2.1928e-002
22557	-5.5369e-002
22558	-6.9486e-002
22559	-0.13665
22560	-0.12659
22561	-0.10107
22562	-0.48786
22563	-0.46581
22564	-0.31898
22565	-0.26276
22566	-0.35242
22567	-0.3809
22568	-0.18561
22569	-0.38018
22570	-0.34687
22571	-0.30942
22572	-1.8677e-002
22573	-8.8462e-002
22574	-9.6193e-002
22575	-0.1218
22576	-0.10385
22577	0.11732
22578	0.11172
22579	-0.13685
22580	0.30345
22581	0.22863
22582	0.3694
22583	0.23551
22584	0.37753
22585	0.39542
22586	0.26334
22587	0.26735
22588	0.35637
22589	4.5805e-002
22590	3.581e-002
22591	8.6901e-003
22592	-2.6506e-002
22593	7.0835e-002
22594	8.0741e-002
22595	8.0116e-002
22596	3.7347e-002
22597	2.0403e-002
22598	7.3407e-002
22599	3.767e-002
22600	5.6213e-002
22601	2.4747e-002
22602	-0.12019
22603	-0.16992
22604	-5.5166e-002
22605	-0.23185
22606	-9.5671e-002
22607	-0.11343
22608	-6.3399e-002
22609	-3.4008e-002
22610	-5.1032e-002
22611	-0.11553
22612	-3.9642e-002
22613	4.6205e-002
22614	-9.7693e-002
22615	-5.3758e-002
22616	0.16887
22617	3.5032e-002
22618	0.1073
22619	0.18203
22620	0.18052
22621	0.20747
22622	3.6902e-003
22623	2.4722e-002
22624	3.1716e-002
22625	2.9475e-002
22626	0.14729
22627	0.10029
22628	0.43757
22629	0.11161
22630	0.30172
22631	0.10182
22632	0.36313
22633	-0.38813
22634	-0.41013
22635	-0.49037
22636	-6.5454e-002
22637	-0.54081
22638	-0.69411
22639	-0.60243
22640	-0.71146
22641	0.14284
22642	0.18836
22643	0.137
22644	0.26928
22645	0.20969
22646	0.1571
22647	0.41052
22648	0.21375
22649	0.1195
22650	0.55667
22651	0.41313
22652	-0.1299
22653	-0.13735
22654	-0.12068
22655	-0.1301
22656	-0.13899
22657	-5.7552e-002
22658	-0.11524
22659	0.24349
22660	0.36109
22661	0.41494
22662	0.33485
22663	0.5053
22664	-0.12559
22665	-0.13434
22666	-0.13922
22667	-0.11614
22668	-0.10363
22669	-0.11119
22670	-0.10231
22671	0.12706
22672	0.17839
22673	0.13325
22674	0.11108
22675	0.16081
22676	0.15239
22677	0.58072
22678	0.6074
22679	0.79566
22680	-8.8228e-002
22681	-0.15417
22682	0.63037
22683	0.10382
22684	0.80903
22685	0.17411
22686	-0.15259
22687	-0.12427
22688	-0.21085
22689	-0.20255
22690	-0.1292
22691	-0.12344
22692	0.21903
22693	0.29986
22694	0.29995
22695	0.20351
22696	0.19346
22697	0.14636
22698	0.21793
22699	0.18777
22700	0.35977
22701	0.28852
22702	0.37728
22703	-2.4784e-002
22704	-7.981e-002
22705	-8.4739e-002
22706	-5.0637e-002
22707	0.61839
22708	0.24153
22709	0.67774
22710	0.78374
22711	0.30777
22712	0.47949
22713	0.86926
22714	7.6895e-002
22715	-0.1189
22716	0.71112
22717	0.52142
22718	-2.8041e-002
22719	0.15145
22720	-0.27041
22721	-0.21537
22722	-0.22172
22723	-0.13575
22724	-0.14028
22725	-0.28977
22726	-5.776e-002
22727	-0.1228
22728	0.4705
22729	0.23003
22730	0.45891
22731	0.35675
22732	-3.6189e-003
22733	0.14153
22734	4.5175e-002
22735	0.22541
22736	-4.0171e-002
22737	-0.37441
22738	-0.51516
22739	3.6161e-003
22740	-8.9048e-002
22741	7.0589e-002
22742	-1.7525e-002
22743	-0.33686
22744	-0.4333
22745	-0.44414
22746	-0.388
22747	-0.45388
22748	-0.44343
22749	-0.42394
22750	-0.36572
22751	-0.35242
22752	-0.21347
22753	-0.36592
22754	-0.18018
22755	-0.40121
22756	0.85159
22757	7.9883e-002
22758	0.28558
22759	6.2204e-002
22760	0.50621
22761	6.454e-002
22762	0.22505
22763	-0.323
22764	-0.24534
22765	-0.27246
22766	-0.27813
22767	-0.24832
22768	-0.25643
22769	-0.28774
22770	-0.26439
22771	0.42051
22772	0.40456
22773	1.0813
22774	0.8548
22775	0.73592
22776	0.22297
22777	0.25921
22778	0.17957
22779	-0.23497
22780	-2.5914e-002
22781	0.33472
22782	-5.0647e-002
22783	0.23006
22784	7.1509e-002
22785	3.0133e-002
22786	0.15895
22787	1.2489
22788	0.55789
22789	1.1378
22790	1.0871
22791	1.016
22792	1.0224
22793	1.6258
22794	0.61211
22795	0.40311
22796	0.3868
22797	0.28214
