Node,X,Y
    23542.,  0.60702116E-02,  0.66394445E-02,  0.19738201E-02
    23543.,  0.63700471E-02,  0.63928673E-02,  0.24575357E-02
    23544.,  0.64442635E-02,  0.63701265E-02,  0.21887939E-02
    23545.,  0.67892959E-02,  0.64369268E-02,  0.25251622E-02
    23546.,  0.23719387E-02,  0.11575846E-01,  0.13903098E-02
    23547.,  0.18876567E-02,  0.11371977E-01,  0.92840760E-03
    23548.,  0.31164854E-02,  0.11452292E-01,  0.13473365E-02
    23549.,  0.27537633E-02,  0.11846267E-01,  0.14588683E-02
    23550.,  0.20415932E-02,  0.12025076E-01,  0.82366069E-03
    23551.,  0.23445475E-02,  0.12148991E-01,  0.14048063E-02
    23552.,  0.27643081E-02,  0.12215948E-01,  0.11435499E-02
    23553.,  0.26553028E-02,  0.11253937E-01,  0.14282981E-02
    23554.,  0.24999127E-02,  0.12181992E-01,  0.78000520E-03
    23555.,  0.25870747E-02,  0.11028741E-01,  0.89186279E-03
    23556.,  0.44378745E-02,  0.11264370E-01,  0.91668897E-03
    23557.,  0.44062655E-02,  0.11592447E-01,  0.84258502E-03
    23558.,  0.28957436E-03,  0.14493961E-01,  0.41650824E-02
    23559.,  0.25542259E-02,  0.12320890E-01,  0.44215801E-02
    23560.,  0.26444786E-02,  0.12356492E-01,  0.38011976E-02
    23561.,  0.28678761E-02,  0.12763359E-01,  0.38552188E-02
    23562.,  0.24109956E-02,  0.12320557E-01,  0.41415381E-02
    23563.,  0.56462496E-02,  0.72510052E-02,  0.23189171E-02
    23564.,  0.52882157E-02,  0.76688972E-02,  0.22155331E-02
    23565.,  0.53936938E-02,  0.83802755E-02,  0.32302243E-02
    23566.,  0.54071854E-02,  0.80896949E-02,  0.23380317E-02
    23567.,  0.37542139E-02,  0.11668814E-01,  0.43804520E-02
    23568.,  0.33972921E-02,  0.12196504E-01,  0.30003946E-02
    23569.,  0.36206895E-02,  0.12603371E-01,  0.30544158E-02
    23570.,  0.31424370E-02,  0.12447327E-01,  0.27012994E-02
    23571.,  0.33495237E-02,  0.12154834E-01,  0.23424369E-02
    23572.,  0.34974609E-02,  0.12721231E-01,  0.23720826E-02
    23573.,  0.38948117E-02,  0.12118065E-01,  0.23345894E-02
    23574.,  0.35521596E-02,  0.12028306E-01,  0.26560358E-02
    23575.,  0.70367849E-02,  0.58132556E-02,  0.44205449E-02
    23576.,  0.67488715E-02,  0.63796893E-02,  0.43900942E-02
    23577.,  0.70823086E-02,  0.63396884E-02,  0.36894548E-02
    23578., -0.12649282E-01, -0.43246289E-02,  0.25559492E-02
    23579., -0.12506710E-01, -0.40944259E-02,  0.21654533E-02
    23580., -0.12549590E-01, -0.45044989E-02,  0.20300118E-02
    23581., -0.13138302E-01, -0.44138712E-02,  0.24571389E-02
    23582., -0.13040095E-01, -0.42942526E-02,  0.17943048E-02
    23583., -0.12923674E-01, -0.46971344E-02,  0.20201150E-02
    23584., -0.12857303E-01, -0.39455150E-02,  0.20602255E-02
    23585., -0.13058581E-01, -0.40343630E-02,  0.27762833E-02
    23586., -0.10117879E-01, -0.81632059E-02,  0.40175951E-02
    23587., -0.64151360E-02, -0.84038641E-02,  0.23465551E-02
    23588., -0.64632656E-02, -0.90437427E-02,  0.23227743E-02
    23589., -0.69692883E-02, -0.86424706E-02,  0.28594552E-02
    23590., -0.67094471E-02, -0.88306322E-02,  0.32588756E-02
    23591., -0.62535108E-02, -0.90092668E-02,  0.29447388E-02
    23592., -0.79732150E-03, -0.84942992E-02,  0.18108728E-02
    23593.,  0.15338951E-03, -0.82946005E-02,  0.17341938E-02
    23594.,  0.25232347E-03, -0.85979632E-02,  0.12314628E-02
    23595., -0.39302547E-03, -0.86908836E-02,  0.11487792E-02
    23596., -0.24611826E-02,  0.17099503E-02,  0.35403353E-02
    23597., -0.27017490E-02,  0.13253929E-02,  0.29935978E-02
    23598., -0.28233620E-02,  0.98657420E-03,  0.35679619E-02
    23599., -0.18743527E-02,  0.22692848E-02,  0.37414759E-02
    23600., -0.12526309E-02,  0.26533080E-02,  0.35799616E-02
    23601., -0.15807016E-02,  0.25654783E-02,  0.41669360E-02
    23602., -0.60743791E-02,  0.74140825E-02,  0.13606591E-02
    23603., -0.55279267E-02,  0.71387006E-02,  0.19464833E-02
    23604., -0.53003532E-02,  0.75486312E-02,  0.19687852E-02
    23605., -0.55763352E-02,  0.78984621E-02,  0.22591677E-02
    23606., -0.60038090E-02,  0.70018118E-02,  0.24167380E-02
    23607., -0.58095169E-02,  0.73943065E-02,  0.24956204E-02
    23608., -0.63193476E-02,  0.70628148E-02,  0.21840039E-02
    23609., -0.56228987E-02,  0.72347728E-02,  0.14747832E-02
    23610., -0.36156109E-02,  0.11021034E-01,  0.39993015E-02
    23611., -0.14556511E-02,  0.13590947E-01,  0.82434694E-03
    23612., -0.23398472E-02,  0.13402249E-01,  0.58573629E-03
    23613., -0.20808246E-02,  0.13752133E-01,  0.90859614E-03
    23614.,  0.23860326E-03,  0.14000233E-01,  0.37171545E-02
    23615., -0.29091237E-03,  0.14406916E-01,  0.32580222E-02
    23616., -0.33212213E-03,  0.13975863E-01,  0.36047024E-02
    23617.,  0.19639972E-03,  0.14468707E-01,  0.32636820E-02
    23618.,  0.55741078E-03,  0.14472313E-01,  0.35421277E-02
    23619., -0.59648686E-04,  0.13933576E-01,  0.34628324E-02
    23620., -0.97082680E-03,  0.13391161E-01,  0.39150539E-02
    23621., -0.13177574E-02,  0.13734326E-01,  0.40361312E-02
    23622., -0.13901889E-02,  0.13423975E-01,  0.38583310E-02
    23623.,  0.20964879E-02, -0.46898330E-02,  0.11509392E-02
    23624.,  0.19867822E-02, -0.53195083E-02,  0.92598821E-03
    23625.,  0.27582591E-02, -0.50642025E-02,  0.12445288E-02
    23626.,  0.30863808E-02, -0.46399096E-02,  0.12302365E-02
    23627.,  0.25887453E-02, -0.45489955E-02,  0.12445288E-02
    23628.,  0.30253362E-02, -0.51415044E-02,  0.79034642E-03
    23629.,  0.26806052E-02, -0.43078781E-02,  0.80101079E-03
    23630.,  0.20334047E-02, -0.21054230E-02,  0.42961551E-02
    23631.,  0.90506360E-02, -0.84575618E-02,  0.42939576E-02
    23632.,  0.11646719E-01, -0.82971782E-02,  0.33187119E-02
    23633.,  0.12213426E-01, -0.77242309E-02,  0.31100343E-02
    23634.,  0.12180224E-01, -0.76885788E-02,  0.35605024E-02
    23635.,  0.11663711E-01, -0.77239169E-02,  0.34428441E-02
    23636.,  0.11849636E-01, -0.83061981E-02,  0.34837584E-02
    23637.,  0.12592850E-01, -0.51457141E-02,  0.32979178E-02
    23638.,  0.12584831E-01, -0.46247423E-02,  0.32753151E-02
    23639.,  0.12500496E-01, -0.49946752E-02,  0.27778594E-02
    23640.,  0.12207415E-01, -0.50206804E-02,  0.37914845E-02
    23641.,  0.12175373E-01, -0.52206640E-02,  0.33152865E-02
    23642.,  0.12146036E-01, -0.42968819E-02,  0.35419309E-02
    23643.,  0.12085971E-01, -0.46197833E-02,  0.30728594E-02
    23644.,  0.12985574E-01, -0.49714018E-02,  0.32542932E-02
    23645.,  0.12901239E-01, -0.53413346E-02,  0.27568375E-02
    23646.,  0.12608157E-01, -0.53673399E-02,  0.37704627E-02
    23647.,  0.12576115E-01, -0.55673234E-02,  0.32942647E-02
    23648.,  0.12828272E-01, -0.59718723E-02,  0.29643381E-02
    23649.,  0.13068165E-01, -0.58064397E-02,  0.33235531E-02
    23650.,  0.87807740E-02,  0.25695446E-02,  0.16619399E-02
    23651.,  0.83189850E-02,  0.23970113E-02,  0.12331229E-02
    23652.,  0.82843896E-02,  0.28133091E-02,  0.15540147E-02
    23653.,  0.77592908E-02,  0.28359838E-02,  0.10162705E-02
    23654.,  0.86763887E-02,  0.32007435E-02,  0.18038129E-02
    23655.,  0.10556019E-01, -0.68756728E-03,  0.62630914E-03
    23656.,  0.66283776E-02,  0.57024133E-02,  0.44118758E-02
    23657.,  0.59905060E-02,  0.67424005E-02,  0.44997669E-02
    23658.,  0.66739013E-02,  0.62288461E-02,  0.36807856E-02
    23659.,  0.68534594E-02,  0.54829445E-02,  0.15793751E-02
    23660.,  0.66313264E-02,  0.55740432E-02,  0.19822437E-02
    23661.,  0.70919428E-02,  0.52812452E-02,  0.21657896E-02
    23662.,  0.66898649E-02,  0.58741508E-02,  0.22148050E-02
    23663.,  0.72809766E-02,  0.54154090E-02,  0.14169150E-02
    23664.,  0.68454184E-02,  0.55456915E-02,  0.25194336E-02
    23665.,  0.70348974E-02,  0.59409512E-02,  0.25511734E-02
    23666.,  0.29244523E-02,  0.11992898E-01,  0.39257164E-02
    23667.,  0.30897834E-02,  0.11689562E-01,  0.43770853E-02
    23668.,  0.26909692E-02,  0.11956962E-01,  0.42660569E-02
    23669.,  0.12893220E-01, -0.48203629E-02,  0.27342348E-02
    23670.,  0.12874385E-01, -0.39159625E-02,  0.33671110E-02
    23671.,  0.13105290E-01, -0.43612836E-02,  0.36369828E-02
    23672.,  0.12538760E-01, -0.41225696E-02,  0.34983064E-02
    23673.,  0.12478695E-01, -0.44454710E-02,  0.30292348E-02
    23674.,  0.12548378E-01, -0.40796534E-02,  0.29371459E-02
    23675.,  0.11238979E-01, -0.72989177E-02,  0.28367068E-02
    23676.,  0.11973264E-01, -0.71751352E-02,  0.27741822E-02
    23677.,  0.11709595E-01, -0.68190422E-02,  0.31507423E-02
    23678.,  0.11572590E-01, -0.68495143E-02,  0.23995136E-02
    23679.,  0.12099369E-01, -0.66996639E-02,  0.27249807E-02
    23680.,  0.11423549E-01, -0.71748213E-02,  0.31069919E-02
    23681., -0.19197935E-03,  0.13540166E-01,  0.35030311E-02
    23682.,  0.33654250E-03,  0.14033010E-01,  0.31620107E-02
    23683.,  0.69755356E-03,  0.14036616E-01,  0.34404564E-02
    23684.,  0.80494097E-04,  0.13497879E-01,  0.33611611E-02
    23685.,  0.75536335E-03,  0.13660833E-01,  0.33493040E-02
    23686., -0.12074373E-01, -0.39838544E-02,  0.28065004E-02
    23687., -0.12270790E-01, -0.48730860E-02,  0.32254640E-02
    23688., -0.12696967E-01, -0.47776328E-02,  0.30991055E-02
    23689., -0.12226704E-01, -0.50284474E-02,  0.27920393E-02
    23690., -0.12485861E-01, -0.42958187E-02,  0.33917921E-02
    23691., -0.12151438E-01, -0.42675975E-02,  0.24454499E-02
    23692., -0.12194318E-01, -0.46776705E-02,  0.23100084E-02
    23693., -0.12783030E-01, -0.45870428E-02,  0.27371354E-02
    23694., -0.12568402E-01, -0.48703060E-02,  0.23001116E-02
    23695., -0.12703309E-01, -0.42075346E-02,  0.30562799E-02
    23696.,  0.32381025E-02,  0.12435367E-01,  0.33593552E-02
    23697.,  0.27598499E-02,  0.12279324E-01,  0.30062388E-02
    23698.,  0.31800362E-02,  0.11725164E-01,  0.37567029E-02
    23699.,  0.31695726E-02,  0.11860302E-01,  0.29609752E-02
    23700.,  0.27812220E-02,  0.11992565E-01,  0.36456744E-02
    23701.,  0.16712371E-02,  0.11200451E-01,  0.13903993E-02
    23702.,  0.25373437E-02,  0.11674741E-01,  0.19208600E-02
    23703.,  0.21281279E-02,  0.11977465E-01,  0.18667980E-02
    23704.,  0.24388832E-02,  0.11082411E-01,  0.18902898E-02
    23705.,  0.23706551E-02,  0.10857215E-01,  0.13538545E-02
    23706.,  0.64234250E-02,  0.60027540E-02,  0.93827571E-03
    23707.,  0.62012920E-02,  0.60938527E-02,  0.13411442E-02
    23708.,  0.58857787E-02,  0.66632784E-02,  0.13587318E-02
    23709.,  0.55277448E-02,  0.70811703E-02,  0.12553478E-02
    23710.,  0.55263383E-02,  0.71886171E-02,  0.77089952E-03
    23711.,  0.29541560E-02,  0.69042872E-02,  0.18645938E-02
    23712.,  0.27616258E-02,  0.61717374E-02,  0.18304280E-02
    23713.,  0.25969512E-02,  0.64556757E-02,  0.13035149E-02
    23714.,  0.36636456E-02,  0.76872761E-02,  0.18971877E-02
    23715.,  0.41178854E-02,  0.72979902E-02,  0.17615140E-02
    23716.,  0.31901388E-02,  0.64337662E-02,  0.18181684E-02
    23717.,  0.39305117E-02,  0.67483212E-02,  0.18352834E-02
    23718.,  0.10337130E-01,  0.92555574E-03,  0.40340582E-02
    23719.,  0.10650301E-01,  0.58559021E-03,  0.45411480E-02
    23720.,  0.10277480E-01,  0.49879775E-03,  0.44316720E-02
    23721.,  0.10120190E-01,  0.13673715E-02,  0.44439484E-02
    23722., -0.20311783E-02,  0.11754229E-01,  0.18714721E-02
    23723., -0.14380213E-02,  0.12677863E-01,  0.19774914E-02
    23724., -0.20008023E-02,  0.12204208E-01,  0.21035949E-02
    23725., -0.18620801E-02,  0.12542645E-01,  0.20825839E-02
    23726., -0.14270980E-02,  0.59275411E-02,  0.17594638E-02
    23727., -0.16008178E-02,  0.49708914E-02,  0.17808434E-02
    23728., -0.17767134E-02,  0.55173100E-02,  0.11267471E-02
    23729., -0.22567430E-02,  0.59646276E-02,  0.12205702E-02
    23730., -0.19023059E-02,  0.61244914E-02,  0.17315161E-02
    23731., -0.21272404E-02,  0.48368635E-02,  0.18057977E-02
    23732., -0.42108325E-03,  0.28843789E-02,  0.10914335E-02
    23733., -0.15772914E-02,  0.19837450E-02,  0.15017814E-02
    23734., -0.21525834E-02,  0.23555032E-02,  0.93946359E-03
    23735., -0.14895674E-02,  0.25192728E-02,  0.15534685E-02
    23736., -0.86571597E-03,  0.19297664E-02,  0.10962974E-02
    23737., -0.10575551E-02,  0.27772278E-02,  0.15661500E-02
    23738., -0.19319204E-02,  0.29759962E-02,  0.83726197E-03
    23739., -0.12183485E-02,  0.33045796E-02,  0.88536418E-03
    23740., -0.21102119E-02,  0.28766809E-02,  0.13540968E-02
    23741., -0.10428347E-02,  0.31282471E-02,  0.15217830E-02
    23742., -0.48306060E-03,  0.23518263E-02,  0.92276595E-03
    23743., -0.96302031E-02, -0.92817343E-02,  0.31552993E-02
    23744., -0.90980482E-02, -0.94882751E-02,  0.37224301E-02
    23745., -0.87438957E-02, -0.94210191E-02,  0.31325479E-02
    23746., -0.88698858E-02, -0.94166467E-02,  0.35789262E-02
    23747., -0.93237702E-02, -0.90579743E-02,  0.29376052E-02
    23748., -0.95487474E-02, -0.94157541E-02,  0.34245246E-02
    23749., -0.90634885E-02, -0.89946726E-02,  0.32840817E-02
    23750., -0.93793867E-02, -0.94702739E-02,  0.36896859E-02
    23751., -0.94427266E-02, -0.94081748E-02,  0.27759989E-02
    23752., -0.10162662E-01, -0.86565868E-02,  0.32736544E-02
    23753., -0.10092101E-01, -0.86782977E-02,  0.27901062E-02
    23754., -0.10394988E-01, -0.91911697E-02,  0.31722476E-02
    23755., -0.97473992E-02, -0.89249127E-02,  0.28198616E-02
    23756., -0.99723763E-02, -0.92826925E-02,  0.33067809E-02
    23757., -0.98663556E-02, -0.92751133E-02,  0.26582553E-02
    23758., -0.91807475E-02, -0.89209043E-02,  0.17184137E-02
    23759., -0.88503087E-02, -0.94288250E-02,  0.17344174E-02
    23760., -0.96343860E-02, -0.88736228E-02,  0.11826376E-02
    23761., -0.94880875E-02, -0.94320190E-02,  0.18712522E-02
    23762.,  0.95418727E-02, -0.19182134E-03,  0.67757287E-03
    23763.,  0.86186241E-02,  0.11040795E-02,  0.94258891E-03
    23764.,  0.90931644E-02,  0.80923362E-03,  0.12656972E-02
    23765.,  0.89106090E-02, -0.98704475E-04,  0.65077162E-03
    23766.,  0.83008761E-02,  0.61602900E-03,  0.12132081E-02
    23767.,  0.63367909E-02,  0.15691130E-03,  0.19396202E-02
    23768.,  0.70980238E-02,  0.22575089E-03,  0.18354380E-02
    23769.,  0.71248297E-02, -0.30083146E-03,  0.18865862E-02
    23770.,  0.61677459E-02, -0.35862436E-03,  0.18416305E-02
    23771.,  0.70067942E-02, -0.48859640E-03,  0.13750701E-02
    23772.,  0.58754984E-02,  0.83698234E-03,  0.13712776E-02
    23773.,  0.53120215E-02,  0.66285651E-03,  0.18624303E-02
    23774.,  0.67696525E-02,  0.63689876E-03,  0.18722413E-02
    23775.,  0.58393746E-02,  0.52523513E-04,  0.18784338E-02
    23776.,  0.56745267E-02,  0.10738770E-02,  0.18450616E-02
    23777.,  0.98131220E-02,  0.14022928E-02,  0.34721647E-02
    23778.,  0.92353406E-02,  0.19705356E-02,  0.27079670E-02
    23779.,  0.91103295E-02,  0.17008502E-02,  0.30474906E-02
    23780.,  0.95961820E-02,  0.18441086E-02,  0.38820548E-02
    23781.,  0.10185872E-01,  0.46366255E-03,  0.40104639E-02
    23782.,  0.10438234E-01,  0.52471700E-03,  0.32374681E-02
    23783.,  0.10028582E-01,  0.13322363E-02,  0.40227403E-02
    23784.,  0.12192352E-01, -0.54265529E-02,  0.20980598E-02
    23785.,  0.12623096E-01, -0.50106216E-02,  0.16186445E-02
    23786.,  0.12400926E-01, -0.47497405E-02,  0.21108622E-02
    23787.,  0.12935564E-01, -0.48347524E-02,  0.20131950E-02
    23788.,  0.12483761E-01, -0.54162845E-02,  0.27742063E-02
    23789.,  0.12735918E-01, -0.58208334E-02,  0.24442797E-02
    23790.,  0.12508679E-01, -0.55866132E-02,  0.15894933E-02
    23791.,  0.12394360E-01, -0.48154038E-02,  0.25317791E-02
    23792.,  0.93187686E-02, -0.89250044E-02,  0.34420769E-02
    23793.,  0.87780315E-02, -0.89859826E-02,  0.33704534E-02
    23794.,  0.86108147E-02, -0.94724442E-02,  0.36730368E-02
    23795.,  0.93930070E-02, -0.94444689E-02,  0.33196117E-02
    23796.,  0.91062382E-02, -0.90117580E-02,  0.31198229E-02
    23797.,  0.90220796E-02, -0.88925191E-02,  0.37667326E-02
    23798.,  0.86244102E-02, -0.81399637E-02,  0.19891658E-02
    23799.,  0.81780413E-02, -0.72802120E-02,  0.18127481E-02
    23800.,  0.91723601E-02, -0.80097004E-02,  0.20678705E-02
    23801.,  0.87554418E-02, -0.70766124E-02,  0.18317318E-02
    23802.,  0.89975845E-02, -0.73521367E-02,  0.13060912E-02
    23803.,  0.12190680E-01, -0.54422897E-02,  0.37878314E-02
    23804.,  0.12064375E-01, -0.55170956E-02,  0.44633241E-02
    23805.,  0.11109749E-01, -0.80990435E-02,  0.30213853E-02
    23806.,  0.10876940E-01, -0.80770773E-02,  0.27011097E-02
    23807.,  0.11126741E-01, -0.75257822E-02,  0.31455175E-02
    23808.,  0.10876340E-01, -0.76564461E-02,  0.24109264E-02
    23809.,  0.10695212E-01, -0.78943807E-02,  0.29722767E-02
    23810.,  0.28437676E-02, -0.70208227E-02,  0.12252713E-02
    23811.,  0.21470814E-02, -0.77450262E-02,  0.12587963E-02
    23812.,  0.30392736E-02, -0.73503290E-02,  0.71572616E-03
    23813.,  0.22190977E-02, -0.73447278E-02,  0.12608471E-02
    23814., -0.29231455E-02,  0.12120415E-01,  0.36493365E-02
    23815., -0.29595253E-02,  0.12638679E-01,  0.34504471E-02
    23816., -0.24129183E-02,  0.12588557E-01,  0.33062073E-02
    23817., -0.27261840E-02,  0.12930265E-01,  0.37335150E-02
    23818., -0.27392063E-02,  0.12262846E-01,  0.39679429E-02
    23819., -0.20457686E-02,  0.13089370E-01,  0.34766696E-02
    23820., -0.25901377E-02,  0.12274272E-01,  0.33756239E-02
    23821.,  0.11347996E-02,  0.27724786E-02,  0.10968324E-02
    23822.,  0.59670591E-03,  0.38610222E-02,  0.90990270E-03
    23823.,  0.32933677E-03,  0.31104583E-02,  0.16719155E-02
    23824.,  0.93802673E-03,  0.29261809E-02,  0.16926208E-02
    23825., -0.14389045E-03,  0.30737802E-02,  0.16187652E-02
    23826., -0.30468387E-03,  0.36011320E-02,  0.93797942E-03
    23827.,  0.61962435E-03,  0.35970521E-02,  0.14909067E-02
    23828.,  0.11000205E-02,  0.36965462E-02,  0.99258075E-03
    23829.,  0.43060400E-03,  0.26483787E-02,  0.97538119E-03
    23830.,  0.16751034E-02,  0.67356576E-03,  0.85515432E-03
    23831.,  0.15178147E-02,  0.18249103E-02,  0.98674688E-03
    23832.,  0.20856503E-02,  0.11284762E-02,  0.76993209E-03
    23833.,  0.13722056E-02,  0.15780426E-02,  0.14243229E-02
    23834.,  0.43096374E-03,  0.12787505E-02,  0.10388271E-02
    23835.,  0.81361910E-03,  0.17008104E-02,  0.86529566E-03
    23836.,  0.87998285E-03,  0.11788003E-02,  0.14896384E-02
    23837.,  0.20553566E-02,  0.12853889E-01,  0.26531575E-02
    23838.,  0.13687650E-02,  0.13056312E-01,  0.22669968E-02
    23839.,  0.18532275E-02,  0.12864120E-01,  0.22402329E-02
    23840.,  0.13055813E-02,  0.13151389E-01,  0.26594088E-02
    23841.,  0.16821863E-02,  0.13515094E-01,  0.20906296E-02
    23842.,  0.13688495E-02,  0.13467380E-01,  0.28411480E-02
    23843., -0.12135471E-02,  0.67037275E-02,  0.12085252E-02
    23844., -0.10507812E-02,  0.73461507E-02,  0.82965619E-03
    23845., -0.15631625E-02,  0.62934964E-02,  0.57580845E-03
    23846., -0.20431921E-02,  0.67408140E-02,  0.66963163E-03
    23847., -0.16887550E-02,  0.69006778E-02,  0.11805775E-02
    23848., -0.14877381E-02,  0.75176222E-02,  0.72411220E-03
    23849., -0.89924165E-02, -0.42811813E-03,  0.88166737E-03
    23850., -0.92493305E-02, -0.15974373E-02,  0.12715993E-02
    23851., -0.98364603E-02, -0.95818450E-03,  0.14737741E-02
    23852., -0.10067393E-01, -0.11655784E-02,  0.88732102E-03
    23853., -0.88504554E-02, -0.66535552E-03,  0.12904753E-02
    23854., -0.94942968E-02, -0.14946603E-02,  0.85804583E-03
    23855., -0.11414047E-01, -0.24838894E-02,  0.36716084E-02
    23856., -0.11257590E-01, -0.22537242E-02,  0.32295533E-02
    23857., -0.11558880E-01, -0.19232123E-02,  0.38827648E-02
    23858.,  0.20866811E-02,  0.14034600E-01,  0.32721355E-02
    23859.,  0.13369088E-02,  0.14362377E-01,  0.32408894E-02
    23860.,  0.17154553E-02,  0.14176166E-01,  0.35719874E-02
    23861.,  0.13947186E-02,  0.13986594E-01,  0.31497371E-02
    23862., -0.38632033E-03,  0.14380174E-01,  0.22238268E-02
    23863., -0.72149498E-03,  0.13946848E-01,  0.30438988E-02
    23864., -0.10684256E-02,  0.14290014E-01,  0.31649761E-02
    23865., -0.11605362E-02,  0.14231208E-01,  0.27398127E-02
    23866., -0.34343080E-03,  0.13962239E-01,  0.23157154E-02
    23867., -0.19297313E-03,  0.14439693E-01,  0.27028784E-02
    23868., -0.69510386E-03,  0.13999421E-01,  0.26575952E-02
    23869., -0.44902153E-03,  0.13904561E-01,  0.29020288E-02
    23870., -0.49465907E-04,  0.13964512E-01,  0.18423235E-02
    23871.,  0.10099176E-03,  0.14441966E-01,  0.22294866E-02
    23872.,  0.44694528E-03,  0.14361903E-01,  0.16117182E-02
    23873.,  0.44264906E-03, -0.11387840E-02,  0.63917360E-03
    23874.,  0.13501266E-02, -0.25511396E-03,  0.70867592E-03
    23875., -0.20609613E-04, -0.37495348E-03,  0.73126251E-03
    23876.,  0.38564959E-04, -0.90600611E-03,  0.10676096E-02
    23877.,  0.13766756E-04, -0.20527443E-02,  0.12882242E-02
    23878., -0.12744391E-03, -0.14732254E-02,  0.10758624E-02
    23879.,  0.38664152E-03, -0.21055781E-02,  0.66624708E-03
    23880.,  0.12306446E-01, -0.34630368E-02,  0.32596919E-02
    23881.,  0.11744042E-01, -0.31801019E-02,  0.28070373E-02
    23882.,  0.11970820E-01, -0.36696438E-02,  0.33908873E-02
    23883.,  0.11910756E-01, -0.39925452E-02,  0.29218158E-02
    23884.,  0.11740873E-01, -0.32253295E-02,  0.33372932E-02
    23885.,  0.11980439E-01, -0.36267276E-02,  0.28297269E-02
    23886.,  0.90380987E-02, -0.85288622E-02,  0.32655318E-02
    23887.,  0.10155413E-01, -0.86394849E-02,  0.36312949E-02
    23888.,  0.97075393E-02, -0.84017156E-02,  0.27971907E-02
    23889.,  0.96530742E-02, -0.89873485E-02,  0.32146902E-02
    23890.,  0.10013544E-01, -0.83033834E-02,  0.32032382E-02
    23891.,  0.93663054E-02, -0.85546376E-02,  0.30149013E-02
    23892.,  0.92821468E-02, -0.84353987E-02,  0.36618110E-02
    23893.,  0.80814818E-02, -0.88576837E-02,  0.33960292E-02
    23894.,  0.86188523E-02, -0.85929571E-02,  0.26468625E-02
    23895.,  0.83301448E-02, -0.90763020E-02,  0.34964917E-02
    23896.,  0.81634539E-02, -0.86079253E-02,  0.29384584E-02
    23897.,  0.88255683E-02, -0.86156158E-02,  0.29432778E-02
    23898.,  0.87414097E-02, -0.84963769E-02,  0.35901875E-02
    23899.,  0.57805063E-02, -0.94613992E-02,  0.38173398E-02
    23900.,  0.62392172E-02, -0.91294270E-02,  0.26407874E-02
    23901.,  0.69112705E-02, -0.93073450E-02,  0.34273760E-02
    23902.,  0.56122943E-02, -0.94314920E-02,  0.33719365E-02
    23903., -0.69373841E-03, -0.23107267E-02,  0.20051694E-02
    23904., -0.14769065E-02, -0.17701070E-02,  0.19597259E-02
    23905., -0.15628834E-02, -0.22782573E-02,  0.20396185E-02
    23906., -0.13214592E-02, -0.24989659E-02,  0.21491862E-02
    23907., -0.83494908E-03, -0.17312078E-02,  0.17928075E-02
    23908., -0.24546452E-03, -0.28339621E-02,  0.13987768E-02
    23909., -0.17392882E-03, -0.30680815E-02,  0.19124389E-02
    23910., -0.14794046E-04, -0.27228191E-02,  0.20665941E-02
    23911.,  0.30027226E-03, -0.24933162E-02,  0.18703889E-02
    23912., -0.39031734E-03, -0.18199665E-02,  0.17166602E-02
    23913.,  0.12376809E-03, -0.24523192E-02,  0.13070449E-02
    23914.,  0.29839110E-02,  0.13248805E-01,  0.17217083E-02
    23915.,  0.24267580E-02,  0.12985133E-01,  0.16380006E-02
    23916.,  0.28465185E-02,  0.13052090E-01,  0.13767441E-02
    23917.,  0.25821231E-02,  0.13018134E-01,  0.10131994E-02
    23918.,  0.26072012E-02,  0.13697066E-01,  0.13101596E-02
    23919.,  0.22557167E-02,  0.13636107E-01,  0.14883972E-02
    23920., -0.20931316E-02,  0.10670852E-01,  0.16724033E-02
    23921., -0.24501410E-02,  0.99729971E-02,  0.16260129E-02
    23922., -0.19168561E-02,  0.94410556E-02,  0.16824846E-02
    23923., -0.13691719E-02,  0.95428431E-02,  0.16394658E-02
    23924., -0.17121264E-02,  0.10648182E-01,  0.11714866E-02
    23925., -0.22436162E-02,  0.98313517E-02,  0.11685355E-02
    23926., -0.12912791E-02,  0.10229525E-01,  0.13348098E-02
    23927., -0.29847741E-02,  0.11848861E-01,  0.16813235E-02
    23928., -0.28050138E-02,  0.10581205E-01,  0.16608234E-02
    23929., -0.24176285E-02,  0.11729039E-01,  0.19393366E-02
    23930., -0.20669992E-02,  0.11256389E-01,  0.12062971E-02
    23931., -0.28277320E-02,  0.11325243E-01,  0.18958832E-02
    23932., -0.17938172E-03,  0.13168820E-01,  0.10021098E-02
    23933.,  0.84327968E-03,  0.13021459E-01,  0.14490077E-02
    23934.,  0.27408566E-03,  0.13327250E-01,  0.14487026E-02
    23935.,  0.10247878E-02,  0.12705352E-01,  0.84109816E-03
    23936.,  0.72833425E-04,  0.12332327E-01,  0.99273866E-03
    23937.,  0.77049685E-03,  0.13724641E-01,  0.12180973E-02
    23938.,  0.37256597E-03,  0.12890621E-01,  0.15271135E-02
    23939.,  0.53747822E-03,  0.12390353E-01,  0.78662936E-03
    23940.,  0.11567010E-02,  0.13480241E-01,  0.12726405E-02
    23941., -0.33069133E-02,  0.46149819E-03,  0.19242882E-02
    23942., -0.25250384E-02,  0.12692426E-02,  0.19163745E-02
    23943., -0.37201332E-02,  0.10749877E-02,  0.18493524E-02
    23944., -0.31003304E-02,  0.16410007E-02,  0.13540567E-02
    23945., -0.29890942E-02,  0.85180465E-03,  0.19402942E-02
