Node,X,Y
     1244.,  0.10946500E-01, -0.74204272E-02,  0.44622772E-02
     1245.,  0.10781574E-01, -0.71213204E-02,  0.37500000E-02
     1246.,  0.11258330E-01, -0.65000000E-02,  0.37500000E-02
     1247.,  0.11495538E-01, -0.68713891E-02,  0.44622772E-02
     1248., -0.77942286E-02, -0.80000000E-02,  0.50000000E-02
     1249., -0.94367112E-02, -0.78977775E-02,  0.50000000E-02
     1250., -0.86602540E-02, -0.80000000E-02,  0.43750000E-02
     1251., -0.60621778E-02, -0.80000000E-02,  0.50000000E-02
     1252., -0.69282032E-02, -0.80000000E-02,  0.37500000E-02
     1253., -0.77942286E-02, -0.80000000E-02,  0.43750000E-02
     1254., -0.43301270E-02, -0.80000000E-02,  0.50000000E-02
     1255., -0.60621778E-02, -0.80000000E-02,  0.37500000E-02
     1256., -0.51961524E-02, -0.80000000E-02,  0.37500000E-02
     1257., -0.54367150E-02, -0.90000000E-02,  0.37500000E-02
     1258., -0.46372084E-02, -0.84619970E-02,  0.43100931E-02
     1259., -0.25980762E-02, -0.80000000E-02,  0.50000000E-02
     1260., -0.43301270E-02, -0.80000000E-02,  0.37500000E-02
     1261., -0.34641016E-02, -0.80000000E-02,  0.37500000E-02
     1262., -0.37711830E-02, -0.84619970E-02,  0.43100931E-02
     1263., -0.86602540E-03, -0.80000000E-02,  0.50000000E-02
     1264., -0.25980762E-02, -0.80000000E-02,  0.37500000E-02
     1265., -0.17320508E-02, -0.80000000E-02,  0.37500000E-02
     1266., -0.21650636E-02, -0.90000000E-02,  0.37500000E-02
     1267., -0.29051576E-02, -0.84619970E-02,  0.43100931E-02
     1268.,  0.86602540E-03, -0.80000000E-02,  0.50000000E-02
     1269., -0.86602540E-03, -0.80000000E-02,  0.37500000E-02
     1270.,  0.31086245E-17, -0.80000000E-02,  0.37500000E-02
     1271.,  0.43301271E-03, -0.90000000E-02,  0.37500000E-02
     1272.,  0.25980762E-02, -0.80000000E-02,  0.50000000E-02
     1273.,  0.86602540E-03, -0.80000000E-02,  0.37500000E-02
     1274.,  0.17320508E-02, -0.80000000E-02,  0.37500000E-02
     1275.,  0.12990381E-02, -0.90000000E-02,  0.37500000E-02
     1276.,  0.24845358E-02, -0.85000000E-02,  0.42610677E-02
     1277.,  0.43301270E-02, -0.80000000E-02,  0.50000000E-02
     1278.,  0.25980762E-02, -0.80000000E-02,  0.37500000E-02
     1279.,  0.34641016E-02, -0.80000000E-02,  0.37500000E-02
     1280.,  0.47631397E-02, -0.85000000E-02,  0.43750000E-02
     1281.,  0.33505612E-02, -0.85000000E-02,  0.42610677E-02
     1282.,  0.60621778E-02, -0.80000000E-02,  0.50000000E-02
     1283.,  0.43301270E-02, -0.80000000E-02,  0.37500000E-02
     1284.,  0.51961524E-02, -0.80000000E-02,  0.37500000E-02
     1285.,  0.56291651E-02, -0.85000000E-02,  0.43750000E-02
     1286.,  0.77942286E-02, -0.80000000E-02,  0.43750000E-02
     1287.,  0.60621778E-02, -0.80000000E-02,  0.37500000E-02
     1288.,  0.69282032E-02, -0.80000000E-02,  0.37500000E-02
     1289.,  0.64951905E-02, -0.85000000E-02,  0.43750000E-02
     1290., -0.11558032E-01, -0.42235429E-02,  0.50000000E-02
     1291., -0.10825318E-01, -0.27500000E-02,  0.50000000E-02
     1292., -0.11258330E-01, -0.35000000E-02,  0.43750000E-02
     1293., -0.11558032E-01, -0.57764571E-02,  0.50000000E-02
     1294., -0.11660254E-01, -0.50000000E-02,  0.37500000E-02
     1295., -0.11558032E-01, -0.57764571E-02,  0.37500000E-02
     1296., -0.11558032E-01, -0.42235429E-02,  0.43750000E-02
     1297., -0.10781574E-01, -0.71213203E-02,  0.50000000E-02
     1298., -0.11258330E-01, -0.65000000E-02,  0.37500000E-02
     1299., -0.10781574E-01, -0.71213203E-02,  0.37500000E-02
     1300., -0.11506875E-01, -0.77134118E-02,  0.37738610E-02
     1301., -0.94367112E-02, -0.78977775E-02,  0.43750000E-02
     1302., -0.10160254E-01, -0.75980762E-02,  0.37500000E-02
     1303., -0.30310889E-02,  0.10750000E-01,  0.50000000E-02
     1304., -0.21213203E-02,  0.12121320E-01,  0.50000000E-02
     1305., -0.25980762E-02,  0.11500000E-01,  0.43750000E-02
     1306., -0.38971143E-02,  0.92500000E-02,  0.50000000E-02
     1307., -0.34641016E-02,  0.10000000E-01,  0.37500000E-02
     1308., -0.30310889E-02,  0.10750000E-01,  0.43750000E-02
     1309., -0.47631397E-02,  0.77500000E-02,  0.50000000E-02
     1310., -0.38971143E-02,  0.92500000E-02,  0.37500000E-02
     1311., -0.43301270E-02,  0.85000000E-02,  0.37500000E-02
     1312., -0.50758711E-02,  0.92083333E-02,  0.37500000E-02
     1313., -0.50097164E-02,  0.82395833E-02,  0.44270833E-02
     1314., -0.56291651E-02,  0.62500000E-02,  0.50000000E-02
     1315., -0.47631397E-02,  0.77500000E-02,  0.37500000E-02
     1316., -0.51961524E-02,  0.70000000E-02,  0.37500000E-02
     1317., -0.54427291E-02,  0.74895833E-02,  0.44270833E-02
     1318., -0.64951905E-02,  0.47500000E-02,  0.50000000E-02
     1319., -0.56291651E-02,  0.62500000E-02,  0.37500000E-02
     1320., -0.60621778E-02,  0.55000000E-02,  0.37500000E-02
     1321., -0.67116968E-02,  0.63750001E-02,  0.37500000E-02
     1322., -0.58757418E-02,  0.67395833E-02,  0.44270833E-02
     1323., -0.73612159E-02,  0.32500000E-02,  0.50000000E-02
     1324., -0.64951905E-02,  0.47500000E-02,  0.37500000E-02
     1325., -0.69282032E-02,  0.40000000E-02,  0.37500000E-02
     1326., -0.82272413E-02,  0.17500000E-02,  0.50000000E-02
     1327., -0.73612159E-02,  0.32500000E-02,  0.37500000E-02
     1328., -0.77942286E-02,  0.25000000E-02,  0.37500000E-02
     1329., -0.84437477E-02,  0.33750000E-02,  0.37500000E-02
     1330., -0.85564303E-02,  0.21242724E-02,  0.44097222E-02
     1331., -0.90932667E-02,  0.25000000E-03,  0.50000000E-02
     1332., -0.82272413E-02,  0.17500000E-02,  0.37500000E-02
     1333., -0.86602540E-02,  0.10000000E-02,  0.37500000E-02
     1334., -0.90932667E-02,  0.25000000E-03,  0.37500000E-02
     1335., -0.89894430E-02,  0.13742724E-02,  0.44097222E-02
     1336., -0.99592921E-02, -0.12500000E-02,  0.50000000E-02
     1337., -0.95262794E-02, -0.50000000E-03,  0.37500000E-02
     1338., -0.99592921E-02, -0.12500000E-02,  0.37500000E-02
     1339., -0.10301121E-01,  0.15793533E-03,  0.37500000E-02
     1340., -0.94224557E-02,  0.62427239E-03,  0.44097222E-02
     1341., -0.10825318E-01, -0.27500000E-02,  0.43750000E-02
     1342., -0.10392305E-01, -0.20000000E-02,  0.37500000E-02
     1343.,  0.77645714E-03,  0.12897777E-01,  0.50000000E-02
     1344.,  0.15000000E-02,  0.12598076E-01,  0.37500000E-02
     1345.,  0.77645714E-03,  0.12897777E-01,  0.37500000E-02
     1346.,  0.21213203E-02,  0.12121320E-01,  0.43750000E-02
     1347., -0.77645714E-03,  0.12897777E-01,  0.50000000E-02
     1348.,  0.14781886E-16,  0.13000000E-01,  0.37500000E-02
     1349., -0.77645714E-03,  0.12897777E-01,  0.37500000E-02
     1350., -0.10266942E-02,  0.13779451E-01,  0.41013357E-02
     1351., -0.21213203E-02,  0.12121320E-01,  0.43750000E-02
     1352., -0.15000000E-02,  0.12598076E-01,  0.37500000E-02
     1353., -0.17766942E-02,  0.13578490E-01,  0.41013357E-02
     1354.,  0.94367112E-02, -0.78977775E-02,  0.25000000E-02
     1355.,  0.86602540E-02, -0.80000000E-02,  0.31250000E-02
     1356.,  0.77942286E-02, -0.80000000E-02,  0.25000000E-02
     1357.,  0.83896211E-02, -0.60937500E-02,  0.25000000E-02
     1358.,  0.81959709E-02, -0.78537778E-02,  0.12500000E-02
     1359.,  0.10781574E-01, -0.71213203E-02,  0.25000000E-02
     1360.,  0.94367112E-02, -0.78977775E-02,  0.31250000E-02
     1361.,  0.11185761E-01, -0.80590315E-02,  0.22919633E-02
     1362.,  0.91396211E-02, -0.58927881E-02,  0.25000000E-02
     1363.,  0.10678601E-01, -0.69889950E-02,  0.12500000E-02
     1364.,  0.89459709E-02, -0.76528159E-02,  0.12500000E-02
     1365.,  0.10946500E-01, -0.74204272E-02,  0.32122772E-02
     1366.,  0.11734799E-01, -0.75099934E-02,  0.22919633E-02
     1367.,  0.12455190E-01, -0.58931495E-02,  0.28268941E-02
     1368.,  0.96886592E-02, -0.53437500E-02,  0.25000000E-02
     1369.,  0.11227640E-01, -0.64399569E-02,  0.12500000E-02
     1370.,  0.11865751E-01, -0.58724050E-02,  0.18941604E-02
     1371.,  0.11495538E-01, -0.68713891E-02,  0.32122772E-02
     1372.,  0.11225882E-01, -0.51397035E-02,  0.18750000E-02
     1373.,  0.77942286E-02, -0.80000000E-02,  0.31250000E-02
     1374.,  0.73612159E-02, -0.85000000E-02,  0.37500000E-02
     1375., -0.77942286E-02, -0.80000000E-02,  0.25000000E-02
     1376., -0.86602540E-02, -0.80000000E-02,  0.31250000E-02
     1377., -0.94367112E-02, -0.78977775E-02,  0.25000000E-02
     1378., -0.81731150E-02, -0.64687500E-02,  0.25000000E-02
     1379., -0.84881140E-02, -0.76770020E-02,  0.12500000E-02
     1380., -0.60621778E-02, -0.80000000E-02,  0.25000000E-02
     1381., -0.77942286E-02, -0.80000000E-02,  0.31250000E-02
     1382., -0.73070896E-02, -0.64687500E-02,  0.25000000E-02
     1383., -0.76220885E-02, -0.76770020E-02,  0.12500000E-02
     1384., -0.59854316E-02, -0.77726968E-02,  0.12500000E-02
     1385., -0.63027404E-02, -0.90000000E-02,  0.25000000E-02
     1386., -0.55980740E-02, -0.84788161E-02,  0.19223485E-02
     1387., -0.43301270E-02, -0.80000000E-02,  0.25000000E-02
     1388., -0.64410642E-02, -0.64687500E-02,  0.25000000E-02
     1389., -0.48607157E-02, -0.61358728E-02,  0.25000000E-02
     1390., -0.39864561E-02, -0.70184422E-02,  0.25000000E-02
     1391., -0.51194062E-02, -0.77726968E-02,  0.12500000E-02
     1392., -0.54367150E-02, -0.90000000E-02,  0.25000000E-02
     1393., -0.47320486E-02, -0.84788161E-02,  0.19223485E-02
     1394., -0.46372084E-02, -0.84619970E-02,  0.30600931E-02
     1395., -0.25980762E-02, -0.80000000E-02,  0.25000000E-02
     1396., -0.31204307E-02, -0.70184422E-02,  0.25000000E-02
     1397., -0.42533808E-02, -0.77726968E-02,  0.12500000E-02
     1398., -0.29335673E-02, -0.77589695E-02,  0.12500000E-02
     1399., -0.30310890E-02, -0.90000000E-02,  0.25000000E-02
     1400., -0.38660232E-02, -0.84788161E-02,  0.19223485E-02
     1401., -0.37711830E-02, -0.84619970E-02,  0.30600931E-02
     1402., -0.86602540E-03, -0.80000000E-02,  0.25000000E-02
     1403., -0.22544053E-02, -0.70184422E-02,  0.25000000E-02
     1404., -0.20675419E-02, -0.77589695E-02,  0.12500000E-02
     1405., -0.21650636E-02, -0.90000000E-02,  0.25000000E-02
     1406., -0.43301270E-03, -0.90000000E-02,  0.25000000E-02
     1407., -0.29999978E-02, -0.84788161E-02,  0.19223485E-02
     1408.,  0.86602540E-03, -0.80000000E-02,  0.25000000E-02
     1409.,  0.12328424E-17, -0.57500000E-02,  0.25000000E-02
     1410., -0.13883799E-02, -0.70184422E-02,  0.25000000E-02
     1411.,  0.98496978E-03, -0.69366791E-02,  0.25000000E-02
     1412.,  0.25411038E-03, -0.75921208E-02,  0.12500000E-02
     1413., -0.12015165E-02, -0.77589695E-02,  0.12500000E-02
     1414.,  0.43301271E-03, -0.90000000E-02,  0.25000000E-02
     1415.,  0.12990381E-02, -0.85000000E-02,  0.18750000E-02
     1416.,  0.25980762E-02, -0.80000000E-02,  0.25000000E-02
     1417.,  0.18509952E-02, -0.69366791E-02,  0.25000000E-02
     1418.,  0.11201358E-02, -0.75921208E-02,  0.12500000E-02
     1419.,  0.23859671E-02, -0.81861726E-02,  0.12500000E-02
     1420.,  0.12990381E-02, -0.90000000E-02,  0.25000000E-02
     1421.,  0.21650635E-02, -0.85000000E-02,  0.18750000E-02
     1422.,  0.24845358E-02, -0.85000000E-02,  0.30110677E-02
     1423.,  0.43301270E-02, -0.80000000E-02,  0.25000000E-02
     1424.,  0.42218738E-02, -0.64375000E-02,  0.25000000E-02
     1425.,  0.27170206E-02, -0.69366791E-02,  0.25000000E-02
     1426.,  0.38971143E-02, -0.70000000E-02,  0.12500000E-02
     1427.,  0.32519925E-02, -0.81861726E-02,  0.12500000E-02
     1428.,  0.41477590E-02, -0.90000000E-02,  0.25000000E-02
     1429.,  0.45754777E-02, -0.83941194E-02,  0.20020518E-02
     1430.,  0.30310889E-02, -0.85000000E-02,  0.18750000E-02
     1431.,  0.47631397E-02, -0.85000000E-02,  0.31250000E-02
     1432.,  0.33505612E-02, -0.85000000E-02,  0.30110677E-02
     1433.,  0.60621778E-02, -0.80000000E-02,  0.25000000E-02
     1434.,  0.50878992E-02, -0.64375000E-02,  0.25000000E-02
     1435.,  0.47631398E-02, -0.70000000E-02,  0.12500000E-02
     1436.,  0.50137844E-02, -0.90000000E-02,  0.25000000E-02
     1437.,  0.54415031E-02, -0.83941194E-02,  0.20020518E-02
     1438.,  0.56291651E-02, -0.85000000E-02,  0.31250000E-02
     1439.,  0.59539246E-02, -0.64375000E-02,  0.25000000E-02
     1440.,  0.75235957E-02, -0.60937500E-02,  0.25000000E-02
     1441.,  0.56291652E-02, -0.70000000E-02,  0.12500000E-02
     1442.,  0.73299455E-02, -0.78537778E-02,  0.12500000E-02
     1443.,  0.68375718E-02, -0.63055588E-02,  0.12500000E-02
     1444.,  0.63075285E-02, -0.83941194E-02,  0.20020518E-02
     1445.,  0.64951905E-02, -0.85000000E-02,  0.31250000E-02
     1446., -0.94367112E-02, -0.78977775E-02,  0.31250000E-02
     1447., -0.11558032E-01, -0.42235429E-02,  0.25000000E-02
     1448., -0.11258330E-01, -0.35000000E-02,  0.31250000E-02
     1449., -0.10825318E-01, -0.27500000E-02,  0.25000000E-02
     1450., -0.94721531E-02, -0.42187500E-02,  0.25000000E-02
     1451., -0.10989047E-01, -0.36358067E-02,  0.12500000E-02
     1452., -0.11558032E-01, -0.57764571E-02,  0.25000000E-02
     1453., -0.11558032E-01, -0.42235429E-02,  0.31250000E-02
     1454., -0.96731150E-02, -0.49687500E-02,  0.25000000E-02
     1455., -0.11190009E-01, -0.43858067E-02,  0.12500000E-02
     1456., -0.11341525E-01, -0.58625721E-02,  0.12500000E-02
     1457., -0.10781574E-01, -0.71213203E-02,  0.25000000E-02
     1458., -0.11506875E-01, -0.77134118E-02,  0.25238610E-02
     1459., -0.94721531E-02, -0.57187500E-02,  0.25000000E-02
     1460., -0.11140563E-01, -0.66125721E-02,  0.12500000E-02
     1461., -0.10957837E-01, -0.82624499E-02,  0.25238610E-02
     1462., -0.89231150E-02, -0.62677881E-02,  0.25000000E-02
     1463., -0.92381140E-02, -0.74760401E-02,  0.12500000E-02
     1464., -0.10591525E-01, -0.71616102E-02,  0.12500000E-02
     1465., -0.10825318E-01, -0.27500000E-02,  0.31250000E-02
     1466., -0.30310889E-02,  0.10750000E-01,  0.25000000E-02
     1467., -0.25980762E-02,  0.11500000E-01,  0.31250000E-02
     1468., -0.21213203E-02,  0.12121320E-01,  0.25000000E-02
     1469., -0.15155445E-02,  0.10312500E-01,  0.25000000E-02
     1470., -0.26124582E-02,  0.10274375E-01,  0.12500000E-02
     1471., -0.14127789E-02,  0.11612116E-01,  0.12500000E-02
     1472., -0.27594994E-02,  0.11900758E-01,  0.19073751E-02
     1473., -0.38971143E-02,  0.92500000E-02,  0.25000000E-02
     1474., -0.30310889E-02,  0.10750000E-01,  0.31250000E-02
     1475., -0.19485572E-02,  0.95625000E-02,  0.25000000E-02
     1476., -0.30454710E-02,  0.95243749E-02,  0.12500000E-02
     1477., -0.46428584E-02,  0.99583333E-02,  0.25000000E-02
     1478., -0.31925121E-02,  0.11150758E-01,  0.19073751E-02
     1479., -0.47631397E-02,  0.77500000E-02,  0.25000000E-02
     1480., -0.23815699E-02,  0.88125000E-02,  0.25000000E-02
     1481., -0.28834639E-02,  0.72774396E-02,  0.25000000E-02
     1482., -0.40849213E-02,  0.69615933E-02,  0.25000000E-02
     1483., -0.34784837E-02,  0.87743749E-02,  0.12500000E-02
     1484., -0.44288415E-02,  0.73552408E-02,  0.12500000E-02
     1485., -0.50758711E-02,  0.92083333E-02,  0.25000000E-02
     1486., -0.54244602E-02,  0.75160948E-02,  0.19081439E-02
     1487., -0.50097164E-02,  0.82395833E-02,  0.31770833E-02
     1488., -0.56291651E-02,  0.62500000E-02,  0.25000000E-02
     1489., -0.45179340E-02,  0.62115933E-02,  0.25000000E-02
     1490., -0.48618542E-02,  0.66052408E-02,  0.12500000E-02
     1491., -0.55088838E-02,  0.84583333E-02,  0.25000000E-02
     1492., -0.62786841E-02,  0.71250001E-02,  0.25000000E-02
     1493., -0.58574729E-02,  0.67660948E-02,  0.19081439E-02
     1494., -0.54427291E-02,  0.74895833E-02,  0.31770833E-02
     1495., -0.64951905E-02,  0.47500000E-02,  0.25000000E-02
     1496., -0.49509467E-02,  0.54615933E-02,  0.25000000E-02
     1497., -0.62655930E-02,  0.43764161E-02,  0.12500000E-02
     1498., -0.52948669E-02,  0.58552408E-02,  0.12500000E-02
     1499., -0.67116968E-02,  0.63750001E-02,  0.25000000E-02
     1500., -0.75777223E-02,  0.48750000E-02,  0.25000000E-02
     1501., -0.62904856E-02,  0.60160948E-02,  0.19081439E-02
     1502., -0.73612159E-02,  0.32500000E-02,  0.25000000E-02
     1503., -0.53839594E-02,  0.47115933E-02,  0.25000000E-02
     1504., -0.64998254E-02,  0.26153307E-02,  0.25000000E-02
     1505., -0.66986057E-02,  0.36264161E-02,  0.12500000E-02
     1506., -0.80107350E-02,  0.41250000E-02,  0.25000000E-02
     1507., -0.67234983E-02,  0.52660948E-02,  0.19081439E-02
     1508., -0.82272413E-02,  0.17500000E-02,  0.25000000E-02
     1509., -0.69328381E-02,  0.18653307E-02,  0.25000000E-02
     1510., -0.71316184E-02,  0.28764161E-02,  0.12500000E-02
     1511., -0.81772514E-02,  0.12079274E-02,  0.12500000E-02
     1512., -0.84437477E-02,  0.33750000E-02,  0.25000000E-02
     1513., -0.85564303E-02,  0.21242724E-02,  0.31597222E-02
     1514., -0.90932667E-02,  0.25000000E-03,  0.25000000E-02
     1515., -0.76859756E-02, -0.43750000E-03,  0.25000000E-02
     1516., -0.73658508E-02,  0.11153307E-02,  0.25000000E-02
     1517., -0.86102641E-02,  0.45792743E-03,  0.12500000E-02
     1518., -0.88767604E-02,  0.26250000E-02,  0.25000000E-02
     1519., -0.98681081E-02,  0.90793533E-03,  0.25000000E-02
     1520., -0.89894430E-02,  0.13742724E-02,  0.31597222E-02
     1521., -0.99592921E-02, -0.12500000E-02,  0.25000000E-02
     1522., -0.81189883E-02, -0.11875000E-02,  0.25000000E-02
     1523., -0.90432768E-02, -0.29207257E-03,  0.12500000E-02
     1524., -0.10301121E-01,  0.15793533E-03,  0.25000000E-02
     1525., -0.94224557E-02,  0.62427239E-03,  0.31597222E-02
     1526., -0.85520010E-02, -0.19375000E-02,  0.25000000E-02
     1527., -0.90391404E-02, -0.34687500E-02,  0.25000000E-02
     1528., -0.10556035E-01, -0.28858067E-02,  0.12500000E-02
     1529., -0.94762895E-02, -0.10420726E-02,  0.12500000E-02
     1530., -0.10734134E-01, -0.59206467E-03,  0.25000000E-02
     1531., -0.94186876E-02, -0.23879614E-02,  0.18750000E-02
     1532., -0.21213203E-02,  0.12121320E-01,  0.31250000E-02
     1533., -0.23257324E-02,  0.13029451E-01,  0.34763357E-02
     1534.,  0.21213203E-02,  0.12121320E-01,  0.25000000E-02
     1535.,  0.25980762E-02,  0.11500000E-01,  0.31250000E-02
     1536.,  0.30310889E-02,  0.10750000E-01,  0.25000000E-02
     1537.,  0.10825317E-02,  0.10312500E-01,  0.25000000E-02
     1538.,  0.29200090E-02,  0.11061270E-01,  0.12500000E-02
     1539.,  0.21477107E-02,  0.10860769E-01,  0.18750000E-02
     1540.,  0.77645714E-03,  0.12897777E-01,  0.25000000E-02
     1541.,  0.21213203E-02,  0.12121320E-01,  0.31250000E-02
     1542.,  0.13864457E-02,  0.13716669E-01,  0.22919633E-02
     1543.,  0.53349360E-03,  0.10861538E-01,  0.25000000E-02
     1544.,  0.63625922E-03,  0.12161154E-01,  0.12500000E-02
     1545.,  0.15986726E-02,  0.11409807E-01,  0.18750000E-02
     1546., -0.77645714E-03,  0.12897777E-01,  0.25000000E-02
     1547.,  0.63644574E-03,  0.13917630E-01,  0.22919633E-02
     1548., -0.10266942E-02,  0.13779451E-01,  0.28513357E-02
     1549., -0.21650640E-03,  0.11062500E-01,  0.25000000E-02
     1550., -0.11374078E-03,  0.12362116E-01,  0.12500000E-02
     1551., -0.17766942E-02,  0.13578490E-01,  0.28513357E-02
     1552., -0.96650640E-03,  0.10861538E-01,  0.25000000E-02
     1553., -0.86374078E-03,  0.12161154E-01,  0.12500000E-02
     1554., -0.22104613E-02,  0.12449796E-01,  0.19073751E-02
     1555.,  0.30310889E-02,  0.10750000E-01,  0.31250000E-02
     1556.,  0.37138448E-02,  0.10560568E-01,  0.38175948E-02
     1557.,  0.99592921E-02, -0.12500000E-02,  0.25000000E-02
     1558.,  0.92556465E-02, -0.30937500E-02,  0.25000000E-02
     1559.,  0.10559459E-01, -0.22794070E-02,  0.12500000E-02
     1560.,  0.10945599E-01, -0.95833334E-03,  0.25000000E-02
     1561.,  0.10608811E-01, -0.13750000E-02,  0.18750000E-02
     1562.,  0.10301704E-01, -0.90788967E-03,  0.31655093E-02
     1563.,  0.10792869E-01, -0.28897035E-02,  0.18750000E-02
     1564.,  0.90932667E-02,  0.25000000E-03,  0.25000000E-02
     1565.,  0.88226338E-02, -0.23437500E-02,  0.25000000E-02
     1566.,  0.77441795E-02, -0.11415669E-02,  0.25000000E-02
     1567.,  0.80713773E-02,  0.56848873E-04,  0.25000000E-02
     1568.,  0.88947877E-02, -0.19243877E-03,  0.12500000E-02
     1569.,  0.10126446E-01, -0.15294070E-02,  0.12500000E-02
     1570.,  0.87278175E-02, -0.16299064E-02,  0.12500000E-02
     1571.,  0.10512586E-01, -0.20833334E-03,  0.25000000E-02
     1572.,  0.10175798E-01, -0.62500000E-03,  0.18750000E-02
     1573.,  0.98686914E-02, -0.15788967E-03,  0.31655093E-02
     1574.,  0.82272413E-02,  0.17500000E-02,  0.25000000E-02
     1575.,  0.76383646E-02,  0.80684887E-03,  0.25000000E-02
     1576.,  0.84617750E-02,  0.55756123E-03,  0.12500000E-02
     1577.,  0.10079573E-01,  0.54166666E-03,  0.25000000E-02
     1578.,  0.93097731E-02,  0.18749999E-02,  0.25000000E-02
     1579.,  0.87989106E-02,  0.15699339E-02,  0.19010417E-02
     1580.,  0.97427858E-02,  0.12500000E-03,  0.18750000E-02
     1581.,  0.94356787E-02,  0.59211033E-03,  0.31655093E-02
     1582.,  0.73612159E-02,  0.32500000E-02,  0.25000000E-02
     1583.,  0.72053519E-02,  0.15568489E-02,  0.25000000E-02
     1584.,  0.71086251E-02,  0.25416667E-02,  0.12500000E-02
     1585.,  0.88767604E-02,  0.26249999E-02,  0.25000000E-02
     1586.,  0.80107350E-02,  0.41250000E-02,  0.25000000E-02
     1587.,  0.83658979E-02,  0.23199339E-02,  0.19010417E-02
     1588.,  0.64951905E-02,  0.47500000E-02,  0.25000000E-02
     1589.,  0.67723392E-02,  0.23068489E-02,  0.25000000E-02
     1590.,  0.55148554E-02,  0.43213484E-02,  0.25000000E-02
     1591.,  0.66756124E-02,  0.32916667E-02,  0.12500000E-02
     1592.,  0.59136248E-02,  0.46321757E-02,  0.12500000E-02
     1593.,  0.75777223E-02,  0.48750000E-02,  0.25000000E-02
     1594.,  0.79328852E-02,  0.30699339E-02,  0.19010417E-02
     1595.,  0.58717921E-02,  0.29699307E-02,  0.19270833E-02
     1596.,  0.56291651E-02,  0.62500000E-02,  0.25000000E-02
     1597.,  0.50818427E-02,  0.50713484E-02,  0.25000000E-02
     1598.,  0.54806121E-02,  0.53821757E-02,  0.12500000E-02
     1599.,  0.71447096E-02,  0.56250000E-02,  0.25000000E-02
     1600.,  0.60813183E-02,  0.63556349E-02,  0.31264289E-02
     1601.,  0.47631397E-02,  0.77500000E-02,  0.25000000E-02
     1602.,  0.34641016E-02,  0.68750000E-02,  0.25000000E-02
     1603.,  0.46488300E-02,  0.58213484E-02,  0.25000000E-02
     1604.,  0.43856531E-02,  0.74568050E-02,  0.12500000E-02
     1605.,  0.50475994E-02,  0.61321757E-02,  0.12500000E-02
     1606.,  0.67116969E-02,  0.63750000E-02,  0.25000000E-02
     1607.,  0.57203491E-02,  0.80920647E-02,  0.25000000E-02
     1608.,  0.56483056E-02,  0.71056349E-02,  0.31264289E-02
     1609.,  0.38971143E-02,  0.92500000E-02,  0.25000000E-02
     1610.,  0.30310889E-02,  0.76250000E-02,  0.25000000E-02
     1611.,  0.39526404E-02,  0.82068050E-02,  0.12500000E-02
     1612.,  0.52873364E-02,  0.88420647E-02,  0.25000000E-02
     1613.,  0.45798702E-02,  0.90605678E-02,  0.31925948E-02
     1614.,  0.52152929E-02,  0.78556349E-02,  0.31264289E-02
     1615.,  0.25980762E-02,  0.83750000E-02,  0.25000000E-02
     1616.,  0.15155444E-02,  0.95625000E-02,  0.25000000E-02
     1617.,  0.35196277E-02,  0.89568050E-02,  0.12500000E-02
     1618.,  0.33530217E-02,  0.10311270E-01,  0.12500000E-02
     1619.,  0.48543237E-02,  0.95920647E-02,  0.25000000E-02
     1620.,  0.41468575E-02,  0.98105678E-02,  0.31925948E-02
     1621.,  0.25807234E-02,  0.10110769E-01,  0.18750000E-02
     1622., -0.24748737E-02, -0.24748737E-02,  0.25000000E-02
     1623., -0.30310889E-02, -0.17500000E-02,  0.37500000E-02
     1624., -0.24748737E-02, -0.24748737E-02,  0.37500000E-02
     1625., -0.48713930E-02, -0.18125000E-02,  0.25000000E-02
     1626., -0.37781840E-02, -0.30108728E-02,  0.25000000E-02
     1627., -0.37684130E-02, -0.11235032E-02,  0.12500000E-02
     1628., -0.27263048E-02, -0.29195814E-02,  0.12500000E-02
     1629., -0.90586666E-03, -0.33807404E-02,  0.25000000E-02
     1630., -0.17500000E-02, -0.30310889E-02,  0.37500000E-02
     1631., -0.90586666E-03, -0.33807404E-02,  0.37500000E-02
     1632., -0.31376395E-02, -0.36514172E-02,  0.25000000E-02
     1633., -0.22633799E-02, -0.45339867E-02,  0.25000000E-02
     1634., -0.20857604E-02, -0.35601259E-02,  0.12500000E-02
     1635.,  0.90586666E-03, -0.33807404E-02,  0.25000000E-02
     1636., -0.64293957E-18, -0.35000000E-02,  0.37500000E-02
     1637.,  0.90586666E-03, -0.33807404E-02,  0.37500000E-02
     1638., -0.13883799E-02, -0.47684422E-02,  0.25000000E-02
     1639.,  0.98496978E-03, -0.46866791E-02,  0.25000000E-02
     1640.,  0.74694277E-03, -0.31331186E-02,  0.12500000E-02
     1641.,  0.25411038E-03, -0.53421208E-02,  0.12500000E-02
     1642., -0.12107604E-02, -0.37945814E-02,  0.12500000E-02
     1643.,  0.24748737E-02, -0.24748737E-02,  0.25000000E-02
     1644.,  0.17500000E-02, -0.30310889E-02,  0.37500000E-02
     1645.,  0.24748737E-02, -0.24748737E-02,  0.37500000E-02
     1646.,  0.33648230E-02, -0.39530445E-02,  0.25000000E-02
     1647.,  0.18599698E-02, -0.44522236E-02,  0.25000000E-02
     1648.,  0.16219428E-02, -0.28986631E-02,  0.12500000E-02
     1649.,  0.30310889E-02, -0.17500000E-02,  0.37500000E-02
